,Drift Rate,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.677687203100037,7.616706369984451,1.7993329316975866,2.5862094132598665,0.1727895761662674,0.224848215007392,-1112.206157259807
0,1.5764961986706634,14.79660556078031,5.83440576810025,5.908578836056565,0.16075580658103855,0.2270187405439873,-2454.206150897561
0,0.25699288254737684,8.403860987169057,1.5687358915760177,2.3409573135731327,0.10370582618427748,0.10168348123441173,-454.2014558186073
0,2.7108042049954064,14.453986301392343,1.050407431922106,2.248233931452477,0.2802515019120919,0.26700585614418304,-3898.3565407632336
0,0.4248234297679055,10.802128642105012,2.2492891208233137,4.157386941087108,0.10892764640728742,0.10346139610992355,-297.8210752899947
0,2.4179791429253346,15.0,2.500324789289805,1.5824709823813397,0.2155797611041511,0.2693962197201863,-1856.927645335897
0,1.784603379807409,12.568516789635447,1.858859489238965,2.474984982697918,0.22511944319020705,0.24430603107508408,-2997.7594447116317
0,1.8366880464904773,5.1184988319762255,0.5537680459764514,0.8955161276125319,0.2476390288398852,0.27238112867519426,-1776.5582152100585
0,2.3350687067568408,14.729371404221197,5.875133560942672,5.723970832852729,0.20823748907706147,0.23923543392841468,-1468.8618363284763
0,1.4357732958238536,12.207940267291974,2.32443422686351,2.403041101918938,0.17072812406814158,0.21855666566328652,-2115.0735066206557
0,0.1387296761949317,8.1057235915921,1.0622380061941152,1.285412199761181,0.1387248239924045,0.1273493584996555,-473.33767621721415
0,1.1363195702851585,4.2439816002419,0.6103188887040929,1.1677906687951922,0.2156926874587109,0.24913755685367373,37.342090279810435
0,0.6601540877463763,9.126689976421252,2.217048280629553,4.444646215779332,0.10351076437807477,0.10391606266383313,-471.91365862193345
0,0.3274884027344856,6.510939767913892,0.5033467230885633,0.6515243316198904,0.1721651650170023,0.17130729340410794,-276.6710232029955
0,1.3911405720293208,9.55190534405188,2.2447702669086467,1.540224779056625,0.24645068267128295,0.2953367671229691,-1518.5757930429068
0,0.35145199430027274,6.512154082469432,0.7317077012509015,0.9324008930022138,0.17745453768917252,0.1871098934853373,241.05598169082072
0,0.5636855506075176,14.471029759008335,2.9184637356712013,5.713390013875177,0.10969031276534985,0.10629539806117683,-1649.0026346615532
0,0.6979523828558749,5.961412008332412,0.6906649880453624,2.1974662757452776,0.14560910935442783,0.10863321894576078,406.3617114096195
0,2.7928657275040427,8.979212228723718,4.818213256685642,2.1829744232090142,0.2831614701584121,0.3602030476209104,-2728.497282261589
0,0.4894616935235363,13.302611293076751,4.638448053893856,5.7674095397374465,0.10823875868516186,0.12676855625049077,-1425.9019617452495
0,0.10251495450400727,9.849774675986595,0.8774436416526523,1.568687920129167,0.14758880870451374,0.10331194058507881,-587.9892037770215
0,0.4749163833925877,6.5118636465139454,1.1366565608880252,2.519379627091345,0.14543030606053303,0.10252147275076401,722.0410183439087
0,0.08598419460896965,7.743849327976455,0.5025724457255079,0.852628265250774,0.16190159930154968,0.14427654350638713,-775.6198479828122
0,0.23853947195822342,9.708141089342348,1.9591040529018102,4.830681638432804,0.10171599645583124,0.1084004437934124,-100.02340298037525
0,0.5625536029077888,4.3214255039072444,0.507256063462076,2.245634597403109,0.15902558231490477,0.10506083959249352,359.2032939786692
0,0.6830830667164286,13.45119792510155,1.9714478374562527,5.539164759827563,0.15259211970396852,0.10336258663278908,-690.6713439106327
0,1.3483445854304543,9.266951477524241,0.9226542103502928,5.252961293014736,0.17373923325035023,0.10918848139049592,-662.6357797572115
0,0.06555490329226867,15.0,4.217946003335376,3.595038087015546,0.12471445722228025,0.163683817389573,-1115.3666669828544
0,0.4344677512921259,8.30273969413025,0.8245976162348745,2.9398778876003617,0.15771824083393743,0.10549486387378104,-54.99979227876599
0,0.1087578557052213,7.6978147808110045,1.5392080565804638,1.9862082435337176,0.10193674111072365,0.1003714163516447,241.40334880315842
0,0.16075009286714836,8.163389238096695,0.7575968960544057,0.8269018231016108,0.1647148719256844,0.15426147158010334,-151.2369884077538
0,0.3351733450215475,6.583120710039878,0.6195150749658831,0.7528934855885145,0.1731883651664885,0.16839423016770705,-42.65281272812779
0,0.10773130870610083,7.802127802506134,1.597629266421444,2.0035057101377793,0.10934360019198491,0.10803839082789962,241.96350567001278
0,0.3490979232914604,4.119728522185856,0.5533383921666548,2.137667964907087,0.18883074163175073,0.11740452203279422,581.4492062451853
