,Drift Rate Speed,Drift Rate Accuracy,BSpeed,BAcc,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.14401806126684846,0.6524846028419757,0.5228840288191825,0.6142905705692949,0.1898800970747372,0.28332961855928174,0.17763107763695446,0.1977718210044676,340.0974625120399
0,0.7071383359778531,0.6782362982519894,0.5044264144786532,0.7100659656328849,0.5371534107572171,1.2013094304764338,0.171562859088437,0.16488845351636033,-1509.2904665428723
0,0.4462839754426762,1.0992589254132517,0.5146734443551533,0.8174403695568966,0.21475969812540474,0.5217326303671892,0.1577055954078566,0.17255130804201319,355.7535003552113
0,2.0812980882506187,2.6432273695471076,0.802432902410251,0.8650923270836004,0.6825782592017249,0.9056558532233066,0.37826147568418755,0.3963172879574663,-2587.6099427370414
0,0.4231323647832408,0.6659201886248507,0.6254664573778048,0.7538381207981777,0.8597514120911427,1.051416302943912,0.17664819393392894,0.185546060481856,-841.1217763826195
0,0.2369704495008813,0.12660475080816047,0.5023884754617836,0.5358930306619678,0.3295940481168307,0.45581945603012985,0.16528393275190528,0.1669799600382163,-536.8209976766249
0,0.4283676677773025,0.8869529915620857,0.6069418886292741,0.7679185780077433,0.3852913458763969,0.4259988071571994,0.18352789830345778,0.1979489907396489,697.0315891019394
0,0.01882470955483484,0.22653912467559278,0.5031309829774995,0.5096101374856072,0.2703070762559252,0.19927810739553609,0.15266461460246605,0.17297446393679344,-526.7702477352069
0,0.18430799466017378,0.6270325947171695,0.5217558715094373,0.7027421896258343,0.4079572347289888,0.5180114497666375,0.18660038814625374,0.19811285134677337,26.97312837243743
0,0.16669560312553688,0.8232405995730518,0.5063133387895684,1.0608129572276481,0.16408921210588545,0.614738164475046,0.14874869306662342,0.1518883842209362,401.02372555499267
0,0.7232053068119857,0.9171196676556708,0.5149103992548656,0.5914587509026026,0.5195532428067757,0.30966826161169037,0.19470959148685446,0.17725724471424698,-553.3319943856596
0,1.1152120595210748,1.5783641611906984,0.5527302882315035,0.7401407703817893,0.5794805173576756,0.6702119230112076,0.1790737969142776,0.23996605585459374,-693.4565628339767
0,0.1707069859806385,0.11071690656487165,0.6022792434977955,0.5484233352135708,1.009891816483551,0.766104704056624,0.18204252607137628,0.22529849755252124,-842.3482882548444
0,0.4153415054523046,0.7014160944232024,0.5041299844609841,0.7107147811315585,0.23765185655799517,0.429170612538785,0.1719839564455823,0.17655688923911134,65.1380492524816
0,0.1615014716426824,0.21098768508840382,0.5857286680606026,0.6362020251858879,0.5133501411718079,0.3076923009782101,0.17668252768488935,0.17668250430868532,327.916519633532
0,0.2552578308195752,0.21212016362414943,0.5032347948658358,0.5056174433355016,0.15880420889892566,0.1776408498680886,0.17473829780313066,0.1747338084469045,-65.43135688447285
0,0.4324923486277692,0.2968712883045237,0.5007579906959831,0.5072540433050943,0.29664074036602495,0.16521159823302045,0.17594842635738733,0.18544431320996801,-32.97417615443298
0,0.16165212997958883,0.20731193411057522,0.5804264291595111,0.6299437786359903,0.5133965794887565,0.3055533048614506,0.1758241283650835,0.17658953621968643,328.09703255498863
0,0.14215311870036462,0.6078810656135443,0.5064986145238022,1.0413516546387238,0.22071867291584102,0.6408053255259913,0.18810820300334863,0.18318348715815824,538.3126950980611
