,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.3999912721360588,2.0163727232672994,9.81971200975372,6.4236226779641115,5.425769646841152,1.603736823490511,0.1019987676500494,0.26439696795536227,-1164.0948185970651
0,1.0672419857774036,2.133122404512948,14.779524013394063,13.839039209015056,5.333165067889729,5.486769914992338,0.16538566546479977,0.2232931156568198,-2497.0536409162155
0,0.1448790830489215,0.3137953182509241,8.361790259150366,8.80740784671105,1.2861468336452402,2.586350469689278,0.12995519633423475,0.10495268342158426,-449.19340969830847
0,2.5383773901058726,2.8684207334788154,14.746410067326229,14.379181295401924,1.327731412124954,2.176840073613973,0.2712345149546031,0.2645472207936871,-3884.9098839131893
0,0.2831676079259457,0.5559426303391664,10.685433893436056,10.531125006858412,2.1969868128411782,3.8906989196675976,0.10534305339272992,0.10615162268878825,-286.8580441221694
0,2.1257875343378734,2.7158786886259376,14.956764286950278,15.0,3.2392800875604006,2.324263032421541,0.19416350733601295,0.2405402201237934,-1844.3034687735424
0,1.6136036825331905,2.065713311632276,14.827067955095469,12.3689822185732,2.4279491815866505,1.9347436904073607,0.22182156035221268,0.2693650226422642,-3055.618628789078
0,1.7923820434990998,1.8354169884873957,15.0,3.1570145304484263,1.8083482596987253,0.7712115527734156,0.21513847352055482,0.27320021578413345,-2049.9325936480686
0,2.0559534345974413,2.608083492679371,14.711113078164633,14.266980568877557,5.615797318706779,5.49309257443975,0.20256212100240767,0.23003681889252092,-1461.107338771077
0,1.1699341460949728,1.7471092692978243,14.84008730372593,8.887162852227855,4.5131792739398895,1.0351464653662212,0.15605622561150045,0.25348882400693057,-2206.9917989684504
0,0.08108808077251783,0.13187960264038256,10.766384837312211,8.409457162501724,1.9575383066104246,1.5921332851778118,0.10769502885622279,0.10182276880491503,-463.5866976195086
0,0.7425696540324422,1.3393536696623791,9.700640526407877,3.0123654435487164,1.1933746888488979,0.9851092178533793,0.196038431675727,0.25077498693510825,-279.5433924919593
0,0.2816940407441013,1.0136113979190968,9.166258113014022,8.99355203200333,2.167210551969086,4.4743133003697135,0.10936952930217897,0.10017172092034365,-501.84065017020697
0,0.0,0.5717832162361194,10.726348961470453,4.258733907004041,0.6420128630194584,0.5890109729167445,0.16009237209856936,0.17545521522276147,-297.6608299863334
0,1.3322522860524357,1.4755076629600592,11.142356241553385,9.546598716847077,4.222180412564658,1.5749212632942624,0.21273441668863696,0.29418329283106526,-1516.0924038580451
0,0.052055879711103634,0.6278776315408239,8.530184260622176,4.906636954425875,0.8648620938818472,0.7626414171548017,0.17444576849529736,0.19431615144984904,175.17269240749852
0,0.4767659089441335,0.6568331842680406,14.915970952734627,14.624012155111695,3.125958700951181,5.983467378020906,0.10932236311334925,0.10640851209965774,-1636.0611964418783
0,0.38247767918884107,0.9362786605890273,6.142696631682532,5.6204036640289665,0.708884760223901,2.0665326117134546,0.1482644936859882,0.10073002918658575,388.2631821312966
0,2.664076874809995,3.0621084223380715,8.581827758154663,10.474195950446504,2.9261927168036963,5.844878229379702,0.3291239866011728,0.3028852167488858,-2715.96828227042
0,0.3595614621571825,0.6252887000594378,14.619715145401882,12.431141249369528,5.918692796079994,5.607869112573527,0.10352291535391495,0.11148228495373713,-1429.9591493795579
0,0.2390931330089341,0.1297674194303493,11.08246442598628,7.977132922410313,1.2212605807333676,0.9458199990606762,0.12527594010004173,0.13136440685811934,-639.4792417975403
0,0.23399006299111846,0.683009652409728,8.01595967540246,5.636685896186692,1.9577551585164539,1.745337616568711,0.10836641540887909,0.13646252502321227,677.5143290257506
0,0.035898700610493606,0.1959441022271231,9.158535338792266,4.306481744267789,0.5170401897629668,0.5526704554689617,0.1673267293816938,0.17764355234424722,-790.0933844510914
0,0.05556022201786799,0.4136290620123546,10.222853767672351,8.853926222200222,2.105172611695088,3.8911369022581273,0.10006007652167004,0.10610594745750024,-95.61591201359404
0,0.22451578296112906,0.7530890315912724,5.847450359781902,3.8406630739498073,0.5070159134052896,2.0127399114767686,0.15664052764459463,0.10581755615402988,344.8819546802989
0,0.6051398632346895,0.7571181314788641,15.0,9.933841457139431,3.315032613240344,1.7460782771867367,0.13908164259931072,0.14909061452313677,-769.2937573236263
0,1.1373643591993647,1.6942407533653323,15.0,4.336395300297152,3.1786993267308845,0.8554082707811408,0.13808354455493316,0.235044062570749,-799.8874684037751
0,0.1756421401447653,0.0,15.0,15.0,4.91159462844934,2.814364893002917,0.11636014338746198,0.17872364532381974,-1100.477767710663
0,0.29425586140693766,0.5243995552280717,8.88127753788004,8.111641935555083,0.9580411926599419,2.8106968227956703,0.1403769474414795,0.10339555562728986,-44.027038361086476
0,0.10030527391774571,0.12262445948259044,9.080260762491761,6.620811372757227,1.9031376230798458,1.6334529302658463,0.10437490272507471,0.10620929873976348,233.3339969077399
0,0.22238190866288485,0.17527515143061018,8.15834643146499,7.270246798008906,0.7586196295312684,0.7692611529368434,0.16496288710264606,0.15790556858859212,-139.3879644719228
0,0.4121409635146694,0.27063596362090175,8.700173034871684,5.525913316537758,0.8514592364039539,0.6532301373636842,0.1513329433426644,0.17722266106883416,-36.93210796182166
0,0.09865818499897762,0.12180297879118952,9.410087349392981,6.670275481721582,2.0452558572601918,1.6534371312299174,0.10215163423313478,0.10943697634519789,233.2454085158164
0,0.012839250014049772,0.5061934703978072,9.96715523890966,3.804244844995341,1.7104491896221712,1.9887708266758988,0.1117694322178166,0.11640069651092516,521.8713584526871
