,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,aprimeSpeed,lamSpeed,kSpeed,Boundary Separation Accuracy,aprimeAcc,lamAcc,kAcc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.1343697936365942,1.5855217405491169,1.0026918971926202,0.3640392651847867,0.2649252672568156,3.166105016091095,1.0082632898530905,0.49393584954554626,0.25990993605042023,4.800713488523183,0.16850006318855104,0.24523453556020675,-1308.8965837609392
0,0.6263630633070929,1.3643249826931116,1.2982590506787066,0.30002754899110795,0.2478713588291389,3.605781214413486,1.1446351779394892,0.30712244598700167,0.2283634039747442,3.12191420398415,0.12873608448835716,0.22364265833984048,-2546.4803589915177
0,0.17104526983012658,0.26334039656109365,1.0043612155479653,0.3827168282331812,0.20255783373015113,2.711923409178159,1.00354573335505,0.3727003889099978,0.28502162575984424,4.553290868555329,0.10468753359449978,0.10184842876918437,-582.8792160499002
0,1.7584740094305746,1.9453476488141344,1.1278484642592315,0.2917755118523264,0.1162598068269386,1.2398435925208746,1.033495773730691,0.30651098579959524,0.17660629837296038,2.7011637965375117,0.24931150842158023,0.23354470503892194,-3897.7210557057206
0,0.3175484265862148,0.45417786222397905,1.0099999759228409,0.2880059282967965,0.22460498404293217,2.148539182047225,1.0151421002391683,0.3066420360750284,0.29476778241098195,3.6107849679372754,0.10708363026146495,0.10387627779898634,-346.37649047613786
0,1.4752500736062228,1.6309138928973128,1.0740184985093597,0.2952305048228796,0.1772195425405031,3.160520449534347,1.0107549072041258,0.2396319862797407,0.16777665870469394,2.387929854509261,0.1865110350960893,0.2217676651184574,-1871.6158165085028
0,0.9317437357505676,1.502237530496381,1.426012574502363,0.284508696524685,0.22862368269743172,3.1719977838192284,1.0746486232563701,0.3567591519764801,0.17586701105318459,2.6719929347893223,0.1306639955284144,0.23727336068997784,-3111.6515726880443
0,1.2440740899869998,1.710488660625996,1.0160306468162823,0.2795795992249207,0.16072067899575004,3.233246991681305,1.0185066553128956,0.6132893740831318,0.13380676034020544,3.538965401752248,0.1860514626962213,0.24262060789556528,-2137.7247472046174
0,1.277352748033163,1.7683268073518075,1.019999984460143,0.2740252506266353,0.21723103641440072,2.667922674184273,1.0998794494000104,0.27180095205981675,0.21716587513661864,2.4742643819567403,0.2158674085015908,0.2416990028834815,-1467.4248406844008
0,0.8726007684006843,1.4226076710050033,1.0799999703392424,0.26787084196997535,0.17453973093575578,2.039093793152076,1.0781707706732895,0.36860408280361195,0.17102981788516014,1.9939035291570721,0.1706010619206838,0.21421888259581068,-2251.472008494531
