,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.7843530450638648,0.8776650124548264,-0.03486263222421548,0.5257895564146495,0.8901346322710348,0.3368253753976971,0.3839521398091402,504.27271740067187
0,2.820578726408535,1.1731836411133096,-3.2356932191944106,0.5038558691713408,0.8105916425935757,0.44725679236327964,0.5184152212215574,257.09267091899494
0,1.2427608167034576,1.306667687446959,2.178187276236968,0.7789521478751844,1.6231840658926293,0.2207627264694189,0.19476677528181174,226.81468253685338
0,1.4680251887900762,1.0114365738399522,0.4719324102721609,0.8087732279960931,5.988239214225984,0.40771552957544555,0.4736507711058694,682.4997396893441
0,1.8652273106284172,1.1229951708998476,2.5383782701838538,0.7486307119627789,1.4731386294102091,0.34001521134534185,0.32492475248697794,227.7651723423878
0,1.4842605451150759,1.0584627216092506,1.7296476414588104,0.6260778025697338,1.5652151702766397,0.42552183867292265,0.36650817364351995,476.36419700001863
0,0.6281741170597923,1.0816977477634366,3.482165828431891,0.6968485368017507,1.3021547107954214,0.1895675494502742,0.301210966417773,343.51465562674593
0,1.9511583168869018,1.9709698828598607,2.7346061756728854,0.6945287569713181,1.686753871875867,0.4132694999810993,0.4182676390331568,-94.80983626692992
0,1.9737018221612108,1.5851371129009688,1.7768495595784182,0.826007431067517,2.7447168991488895,0.45120547746975825,0.19500118723965637,160.5994641136016
0,0.7411351830988361,0.4644885364759543,1.3524312560029768,0.7614625944373654,1.270235064449293,0.3639424964624028,0.31681781517830343,822.8067674591218
0,0.9796617227851239,0.3418860696624209,0.8797153810663974,0.6376792474107758,1.7079272988883705,0.4217485775015552,0.26209341281067466,908.0978261320305
0,0.9125440407719863,0.817680763617671,1.2745729971249355,0.7203144212476387,1.5816791311237561,0.22934030622824508,0.30045001272834215,698.0353339968832
0,1.4156211099174418,0.7828201830875463,0.9151592558185896,0.8735043210245674,1.9045106571885244,0.39296234084866527,0.2788799903945676,724.2839752116257
0,0.4966043582095825,0.7067894975177578,1.3776677602507292,1.0157464283932747,1.5449708534772608,0.3566023259128871,0.326117962385473,984.9865106052466
0,0.751919871617836,0.5144999210784957,1.397382554878585,0.8682514416845186,1.8659065677980111,0.17238419799834814,0.15649171459830402,873.0158172210276
0,1.415142682943942,0.8946516045519829,0.9062973892876404,0.6977343225701298,1.6372273722628994,0.3974746376181484,0.34917775556565983,612.763771703569
0,1.5821508430207418,0.8396769042871984,-0.37943470245876293,0.7441520378993491,1.0615090481863652,0.3778567619253367,0.3259559090518581,661.3665112054208
0,1.235639428494604,0.6351287724938546,1.7462763594377928,0.6236641029702525,1.2636353581554123,0.3830604868520306,0.36487060871693844,517.515671465222
0,1.0417196400446795,0.9101097019992694,2.0161872337192626,0.7853478940920038,1.7048711079204395,0.35082225447416426,0.22372327618253124,580.6422925160492
0,0.4684673931006427,0.4322761041153177,0.8224242483707875,1.3277111639836914,1.977609905917216,0.12795831215999776,0.14885178013023154,1283.0859496006958
0,2.3669137127151525,1.1768088159729193,1.0131030659263596,0.559669844174874,1.1399322668369596,0.3367565808968579,0.36156603919768704,119.21099292775439
0,1.9351047742863887,1.2394304078670624,1.7354786562963986,0.8416793125370243,2.0970749055076925,0.35810046928061634,0.27374439362536257,338.47512914666436
0,1.0555607634574011,0.726443747775776,1.3423644842801887,0.8052125094138085,1.4655811633611553,0.36468217266682795,0.36186315553630083,747.1630481623959
0,1.0865181380806712,0.584637463581629,0.96256390547098,0.8424519637235224,2.638549102041063,0.47782310895066127,0.20202586536983647,875.8846209760941
0,0.9440301258568415,1.2036055989259893,1.958374423149677,1.3106956357651147,1.8274391552924207,0.26806150621312924,0.3220794649207423,715.7222188007395
0,2.2832116543996346,1.2367948141441816,1.754806374855728,0.7056960389934934,1.8172238323878127,0.486562811738929,0.41151586266220186,202.00652735912558
0,0.9236826532661696,1.0885384637384876,2.184171085357336,0.5067253364012676,1.9805652046329554,0.3368443734127152,0.49588009058903243,272.8067772974243
0,1.8068643135841445,1.4223091524644402,2.324879126232082,0.5695731739106211,1.4263045206796279,0.45670573317607804,0.448217588399972,131.83972108572442
0,1.6364068631632671,1.8970286623091974,2.675480008209698,0.6019335657101328,1.7275012147959774,0.3233527304938016,0.35165378585528007,-118.05710335755536
0,0.8130220565559669,0.5698331111157583,0.8472780693090183,0.8631390402946924,1.6392864730514631,0.4926249426536734,0.5700489107211484,1002.234576086503
0,1.244581214045432,1.403030330211333,3.0112313949944243,0.771510849203616,1.0491068851729004,0.29492321124759274,0.3892602777557809,206.68519347950433
0,1.4082026891153914,1.415630525391453,1.4935416015092156,1.1120785130795579,2.306094133264233,0.3515506122320926,0.15175735031711857,543.4949557948644
0,1.6606418247105055,1.4856640435579127,1.9837901771523998,0.7063440867976074,1.9238213672884164,0.36793212033505396,0.32494531352709827,261.3580390928947
0,0.5011293607342973,1.5386774812996713,2.0774777763511425,0.6690874176825212,1.640541397255076,0.1841781154557594,0.4084640824674123,357.68623436575496
0,1.4316830764342627,1.752040114795677,3.7389790445897697,0.5095044349622881,1.247936209504572,0.31816857493263506,0.30747008215843763,-126.3434155667603
0,1.796736120816293,1.0086718130264596,1.983987608038431,0.5031713386434893,1.382552813859331,0.4064292039416653,0.4054851621972413,130.62446829825168
0,1.0246979793684767,1.3208068965199165,1.6673906010705828,0.8562848306578443,1.7049168402133064,0.3051187155896621,0.27538662070538256,551.4874933838304
0,1.7042451801654703,1.9855592597164102,5.324463594770146,0.6965337539670133,5.132834843452823,0.2838843084653649,0.21177597129989617,-69.61627332852377
0,2.012555367292467,1.8424075753904339,3.2580535163659303,0.7304714931446403,1.4097584226754174,0.29782056954046243,0.41499758779954776,-94.70243284788778
0,0.9172264877787902,0.6402511781722392,0.46903061978882205,0.6454205807998523,2.188853783333128,0.3509693686955303,0.21000526673563502,665.1279374915797
0,2.3977749861136477,1.1458297653138658,1.4197911968766295,0.8549525601285737,2.057963093179512,0.32505878211464573,0.3048837556218569,324.9699995053419
0,1.6252621724776875,1.14663108615111,1.4088141806593126,0.6053837313999453,1.8525926973026137,0.3310476880677323,0.19002960313621076,368.49586653255767
0,1.359238864797498,0.8816797106621186,1.83976853695057,0.7569323614130945,1.3574860418064252,0.3574376630983323,0.3435456345986687,511.7528861850176
0,0.729761134048445,0.6727804840551695,1.249071863488822,0.7578364057466129,2.2774522776875146,0.33261955506778484,0.11549939633125422,895.1180576010377
0,2.1317846501520425,1.3091413799773546,1.8176260893798397,0.7262382266814527,1.7218604598565905,0.3793939856825892,0.22939706287282674,369.92506615257804
0,1.291021007052715,1.302529384616141,1.9204722889536208,0.8065465146889075,1.5532022978885527,0.36580701133093263,0.29513361410786776,370.491728004763
0,1.6917410128730779,0.9153832781333714,0.8700372878372525,0.7394115970728894,2.5784984068095946,0.30517449732159135,0.22566460831874702,584.9902679485683
