,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.7168384087210133,9.342739627299725,7.517393307821738,3.031984550487411,0.15522128333813207,0.20488694725056056,-1126.3384345546572
0,1.5911863516140445,14.900697291719485,13.877303862568674,5.879140322879815,0.16643387295486517,0.21939079464904226,-2459.0303609620587
0,0.24020227495039048,8.42859417836982,8.473037721943141,1.6095184599633903,0.10480207330359137,0.146550297530523,-423.2912993019333
0,2.655525066841536,15.0,13.547259036701393,1.9051192537218526,0.25664995408281394,0.26293473353776575,-3878.166726159559
0,0.43049477654403895,12.234095272601614,9.55526290542855,3.0250492777616462,0.1045493066460822,0.10565521345015588,-289.05957224343473
0,2.4041226820177135,14.406565643150207,15.0,1.9237483563090552,0.22736235991892811,0.2585053565585838,-1853.3368368455217
0,1.9222475397457797,14.977781892552272,12.459131101128616,2.4515004508190565,0.22428409911180136,0.244797024645378,-3061.3490475994295
0,1.8459521372525765,14.623567096979166,4.553667861836664,1.0060223483854118,0.2480816529878878,0.2547893301155168,-1983.9592834414711
0,2.298665463533322,14.633079834814286,13.844863289949801,4.867489551322526,0.21560670757879807,0.23547070472368908,-1466.0883695046305
0,1.4999841827591487,15.0,11.951748556546542,3.561391665637789,0.17190392603022875,0.18869141846107768,-2161.0234719584373
0,0.1567509426497038,8.108609670280227,8.279094017457997,1.0682968819481236,0.13648757910253656,0.1454935617678758,-471.2505765781392
0,1.0903681384633008,9.59355938745062,3.6687611696713285,1.159540595760697,0.19553138698751255,0.23214731265133948,-243.5762251859379
0,0.6377762806489646,9.214325506505448,8.603313458372414,2.2395055010128715,0.102494998333156,0.1673766488519583,-456.6591416721111
0,0.33704891101918466,9.914886494517868,4.846823455026867,0.6079826172087754,0.16435925683775798,0.17199800643897162,-294.6221981049393
0,1.3715110905817207,10.32031731002203,9.665857446120953,2.5356435859401065,0.24020779926704144,0.2564002964463221,-1516.681024865191
0,0.3754879043995896,8.429831159910902,5.523767761725534,0.8583023344027567,0.1754197183110251,0.18740234772081243,199.49875417073963
0,0.5603777557620585,15.0,12.483779534560316,3.2590196054979605,0.10774191664266736,0.11626175104054642,-1643.7730676299293
0,0.7337994753685806,8.317447607274758,4.868084587861761,1.2578958945987486,0.10181828309291374,0.15207353155989922,470.7141117507307
0,2.8438745049663576,8.741131802705423,10.445563969342498,5.008038624492307,0.27463501605874463,0.3115193673929031,-2726.0412546248376
0,0.5026085274014654,14.639786158588024,12.20891180284058,5.965261892394576,0.10759984957338459,0.10151005099223515,-1441.2189619656374
0,0.12863328694612092,10.151663953587477,7.961488557310825,0.8886790237667364,0.1486473151549606,0.14729444219779098,-653.2534767386646
0,0.47351190939220633,8.095359195943576,5.808243527462915,2.009903522739232,0.1037351353910726,0.11882071289564855,683.1115818529735
0,0.14521187115219242,9.504043336615405,3.9765714151341665,0.5354429367158442,0.16999689270074547,0.17893271965089552,-800.2278898951176
0,0.2684739566931037,11.30630204721277,8.111278533365425,2.6309394678686235,0.10888224343532454,0.12381804327021984,-91.40599799636512
0,0.7201710855602231,8.51822107241214,2.5609611669230494,1.021449289655839,0.10989033818089433,0.18932803532482484,479.6717182540881
0,0.7040082006274095,14.971480584142085,10.069464740153096,2.0107370286261017,0.16688263976857132,0.13712836741831075,-780.948579099653
0,1.419400990447271,13.852401570434687,6.248362970216705,1.3868318373649073,0.17193966588082527,0.1961858580460465,-772.8448856908815
0,0.0650417306001799,15.0,14.8589893004595,3.6631796325383834,0.13256089573480417,0.15633700068895512,-1112.6859650233955
0,0.42349602319533675,9.855085459373004,7.487912376895344,1.6136975230948336,0.108433744474564,0.15590526606858018,-44.9782010610349
0,0.11024451492648123,8.776958093704451,6.97902302866552,1.7838692612373819,0.10144311775447484,0.10626968762441835,221.73546574705875
0,0.1574081034861544,8.277846731574957,7.877087794446768,0.8218348231050769,0.15057921375672967,0.15707772496334899,-152.1562561164863
0,0.3232334337990125,8.211696431859686,6.3113143933834825,0.7427780016260916,0.16453517985535476,0.1662688600548482,-48.15528295376097
0,0.10998625829612757,8.802905225570719,7.001784027326453,1.7914808562877964,0.10613765822162946,0.10058045133702159,221.75458654767425
0,0.3519069667614816,10.03405288747241,3.91921790163161,1.954597114221189,0.10477117357395116,0.12539422291462243,523.1774695804291
