,Drift Rate,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.5808623009927185,0.5,0.6670662529663757,0.27022019302176087,0.31923105411190233,571.1636608566643
0,1.8606759477843353,0.5486380856534498,0.6231229619170632,0.3457368668881599,0.37737180676791815,-186.69927212114075
0,0.0,0.8575236979778135,0.7714826959314917,0.13752878110064803,0.5622230107984996,645.4716987738552
0,4.272416724978803,0.80543385525964,0.9890952979998503,0.3182593217144859,0.30538234247370466,-200.32091351228783
0,2.2453995821954345,0.8047160196221997,0.8010586261322915,0.2187778473653303,0.29340148129026106,-67.45923440361621
0,1.6197297538158142,0.5970423003418238,0.822280896291619,0.2562599085769071,0.2716817477796989,-34.35882600876717
0,1.6275744564512868,0.5359898136851488,0.517289747043622,0.2371903658936354,0.4038507680711665,-328.8345789373164
0,1.7025922552133959,0.7568044329317201,0.6730032024192913,0.16579739572348318,0.27373116249822804,8.475717739971863
0,1.1266420910074937,0.7622012207347993,0.6276270327868794,0.15167450363251694,0.31256598135342284,239.3918766346816
0,0.19761329764931682,0.5352634068958395,0.6793005915694987,0.14824861140240758,0.25376697009008425,352.5543126395175
0,3.296674797205393,1.0695084878287153,0.863377184282025,0.29800197240548615,0.3837015756107588,-71.73324999442147
0,2.5813722079621266,0.5503491767480123,0.6943794254316701,0.3190559241026243,0.32592699368698724,-635.1660627265907
0,3.6627905429558547,0.7300669121659786,0.7069051569781203,0.2846744054482394,0.2920274638579305,-601.9754390034964
0,1.8388213064492054,0.5481038442204427,0.6296858532662021,0.2320751343667682,0.3078055495885773,-330.0871458645834
0,0.2584809740347078,0.5052678529654333,0.6897363332708758,0.3245132257778033,0.31657693386554264,765.5963601983459
0,3.3626158572187537,0.6530524050092672,0.6266783928024467,0.3258603562334045,0.3514593333286226,-443.60701622498823
0,0.8439473148257652,0.6130441279805018,0.7260126789094349,0.1404228671256335,0.23817266420377392,541.9830305832153
0,3.1332466175763094,0.5802422364954096,0.7097984144578564,0.26317222783984545,0.2529704585653979,-927.482818115391
0,2.0590790891699897,0.5316236301114323,0.5540651742538559,0.2634340141692971,0.2811785319401921,-309.4375341106855
0,2.013219579286981,0.6245486967362441,0.6076967064815786,0.19838821303368792,0.2725752175460959,-560.493443522328
0,1.0330762924637613,0.5,0.6019207070039418,0.21221394188809478,0.26687698161570317,-179.56010412732155
0,0.7157129909254657,0.5602896385460957,0.5911914260912636,0.18866945600440804,0.32084003198111377,621.789324753347
0,3.450468726381323,0.8811985785720677,0.5480524205909759,0.23531043289784642,0.3838424166603811,-193.30648810211372
0,2.2827264182599443,0.5,0.5,0.21294782341243468,0.2915106207951895,-949.5187916059954
0,2.5000104770493894,0.5803276283966304,0.5,0.24274275510536347,0.3380267752128633,-731.5530322820276
0,1.23219271554068,0.5751827353158353,0.5,0.1416954642567742,0.30859583697428994,-161.70906059512893
0,4.5040808596586155,1.3886936185615182,1.0727476745798332,0.19619535479391154,0.2664375942880959,-221.97121759697018
0,2.895065203215894,0.551519661846668,0.5100771686502881,0.24253588211494054,0.28040202400040737,-865.0963858399755
0,3.287505829500513,0.5,0.5,0.285292781959201,0.3030180185326997,-928.3168912334462
0,3.0498377698595065,0.5874534288913896,0.6441220912094197,0.3038674821990226,0.30052926332806995,-754.6492612934913
0,2.167477273104145,0.5588836871249259,0.5300764109838064,0.26864131886662646,0.31231857184220757,-209.75751845528336
0,2.4311059480486943,0.5289037671794208,0.5504707229648983,0.24585605419220408,0.28071539939040613,-1085.9277765364625
