,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.3616767959489078,2.0591470290805733,7.9708750415637,2.0114341415124537,3.5373198713956286,0.16321293249222357,0.20908272232697644,-1139.603878296061
0,1.1428363831610606,2.1922324778199127,14.953961688291834,5.071961249635182,5.811649639403164,0.1747925487740427,0.23765653951322457,-2504.9172069414717
0,0.16309781328298056,0.28841231671439216,8.414974205259998,1.5728042287806145,2.38908771269448,0.103958743428743,0.10036701553150884,-448.01410361484517
0,2.519727388521094,2.8895785211907365,14.78339479986129,1.5639423707855975,2.288761644849979,0.2624894069062121,0.26484123015556893,-3887.6395366846705
0,0.2822772027977752,0.5594020935982406,10.942573762724578,2.3242217340795355,4.302565547546071,0.10145791487224792,0.10522797972343834,-293.6398452159288
0,2.150735251024408,2.666182385611046,15.0,4.521694095414949,1.609044700779337,0.17236681648480745,0.2610847600117496,-1850.6548968448017
0,1.6480665825847614,2.1824011206355616,15.0,2.378997709280613,4.257944174910978,0.22088791903853222,0.23965863076100774,-3003.8267159740362
0,1.8257318475698983,1.849861093025151,5.17637266551789,0.5533868451784754,0.9031671173489739,0.2485329507402394,0.2766349806399929,-1768.7061353422835
0,2.0526856675861054,2.6410450657148035,14.693199269871458,5.584623495825175,4.401966268592251,0.2081446486573782,0.25368900332105093,-1462.9157439327867
0,1.093984534943173,1.6397983935249392,12.132010984164477,2.240574959319756,1.9080325340401554,0.17210021143132948,0.23798335721346453,-2132.038180979439
0,0.12517053786829846,0.07901082729651784,8.075889900978524,0.9651831373615098,1.268729582062475,0.14974624154227545,0.12918644144929858,-465.19490333938745
0,0.9187805543354625,1.2864485866247715,4.135414608493411,0.6029358906869517,1.16673660245436,0.2138180362273439,0.24737737190443143,28.3403575673984
0,0.3595609653387725,1.031677661072901,9.098671218606349,2.1373172650757137,4.591708904451318,0.10410582189635664,0.10297379815715657,-508.840068962912
0,0.03178308036560498,0.5387220857224153,6.345803567739949,0.5068969787592335,0.643474565372518,0.17253305503080757,0.17295531641659823,-280.4333393590468
0,1.4180738348869415,1.411997939124219,9.400077442340248,2.197720104858171,1.5325265740371783,0.24733656736749576,0.2919428439963916,-1506.7530015539867
0,0.10058377200130067,0.5756250724534676,6.426768745125319,0.7332091792090472,0.9245121249361139,0.17002212514488957,0.1852528796603038,224.01652837416347
0,0.4768897797357931,0.6453385640031711,14.311592494002099,2.847406453966352,5.504252954357843,0.10408396716879587,0.10247511910590895,-1642.8861315995564
0,0.39222032370543153,0.9424283765184839,5.726668691316692,0.6853309105174987,1.996179229505138,0.14861962842711618,0.11201037668939079,381.96696579073875
0,2.6384604093326876,2.8812291550518596,8.566647504869126,3.820627415856092,1.9105466944945968,0.29161832741668575,0.3734828384855492,-2722.86592666391
0,0.351708317079325,0.6329835363178623,13.321292350707468,4.513321532945403,5.990316242750836,0.10751492686619463,0.1275276672794597,-1425.5692710723054
0,0.22691041972860482,0.0,9.915559687783098,0.8710583513215209,1.5975903412289605,0.14667247127254518,0.10092981437636145,-584.9297124571781
0,0.2759550489475883,0.6058280414959542,6.855746976966634,1.4949833954416967,2.7848677986954167,0.11030486160762243,0.1049829905475303,717.9022331365958
0,0.0,0.16632713490696024,7.564702019709433,0.5001821711882095,0.7745469511377712,0.1682215870803364,0.1547392784019716,-770.2382087039892
0,0.06142481352324099,0.4070343695514912,9.714407779958256,1.941856606906932,4.915319590136123,0.10302868283833261,0.10469788491462823,-98.4498894143629
0,0.19607624521289393,0.7191302768830524,4.197289751749836,0.50578871280484,2.1907121133123035,0.15317107425379706,0.10252719766645574,351.4541002080653
0,0.6193741152572283,0.7593733841245474,13.562891235475265,1.7379614771760277,5.7486406550182245,0.16357288797636732,0.10244132176909138,-684.6487028492136
0,1.1412722653497227,1.5496696520077826,9.432708736690035,0.9109836916252734,5.723282274643322,0.17469707785400057,0.10650184411455726,-662.3523422740265
0,0.17341528116378893,0.0,15.0,3.5680888357072194,3.9994940754546837,0.13906964423740353,0.15858190965853153,-1110.5435220894901
0,0.32636889686220505,0.5230450610603098,8.309084814836078,0.8250883238664932,2.9585163093473668,0.1570852214339225,0.10566042118819335,-49.83736285572022
0,0.11274206986923709,0.10516878016259294,7.68150359938419,1.5192412586089803,1.9917008451332416,0.1072415167187189,0.10249145256369369,248.46006155752337
0,0.23545199536568875,0.095799921487744,8.190092841453383,0.7617724228309388,0.9097878399894452,0.16614902740775572,0.14743969660627199,-144.6258276416919
0,0.4569905525631798,0.22501000739591195,6.728484572622954,0.6241213070268796,0.7676164120930928,0.17531423331655122,0.16890012708371183,-38.24474826535288
0,0.11277569273631013,0.10460281306329122,7.709051248827233,1.5326014818029998,1.9929706807528598,0.10568812034186414,0.10393028772979296,248.35287612974142
0,0.09524318773459954,0.48871176547735523,3.949715190962202,0.5321869886596815,2.1424978298845856,0.18788230654462446,0.1083042989702665,578.2665992937193
