,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.7372649806986529,0.9017113229953629,5.200096935244378,-0.8111159400849624,0.8172316294067348,0.31387309222807536,0.4010015250281662,495.7973556160755
0,2.732501069293433,1.20848427391112,5.201100784981558,-3.3912136727816344,0.8118158350043729,0.4351457648630777,0.5166363508544286,231.773658754194
0,1.2704423610472406,1.1057530012256824,4.956420591292384,1.4526642522778355,1.091800732729705,0.2156366184173764,0.2728669638117167,215.29343742365262
0,1.5361882371278823,1.5143477208184484,-1.1554980079875685,-10.247704824853397,0.680547974295862,0.4388236931135938,0.9900158451335719,865.973798034818
0,1.8337038509147858,1.100967920790207,6.845096636453322,2.319653923217194,1.4841194176266768,0.3151268824159281,0.3078904062029416,204.26177372761336
0,1.1034587710936221,1.201170465064048,-3.9495250595119566,-8.795560393832043,0.5305208197599622,0.42547112270134185,0.541568059049025,450.6029335561469
0,0.5309479868212877,1.0395077097753447,6.02148905306091,3.2101684376087203,1.1842587377700435,0.14231454584106729,0.31448995774825134,333.087472848694
0,1.902448995631131,1.9586355076816062,7.0048134294839315,2.722316470353676,1.6629487498425064,0.3521139568685133,0.4138321743751018,-99.8544034664047
0,2.0926264830596324,1.570106602254942,5.1044065809117765,1.7351872647022732,2.4696835752047135,0.3430245892069799,0.23911879990185253,154.49596318503635
0,0.7288526477436673,0.4454297572976431,2.4789237028227786,0.09101598696392038,0.9330997560510781,0.334781836570716,0.3666641073958302,825.7320007169892
0,1.0146312866870233,0.32833469156693285,3.665590456412363,-1.4527907589503926,0.9000963420617434,0.3966139625179635,0.4796693977365595,907.8650604663424
0,0.8140729659117694,0.8124104893396679,4.895537858339271,1.1502794178300324,1.5026836197100775,0.16924367481692665,0.3267817695947513,671.1300409721791
0,1.2596329247550822,0.7225309463941256,1.4781886708522398,-1.6121809403910992,0.9007219309779555,0.3903985176067049,0.500684531752768,724.6645397174857
0,0.5572066925327159,0.6590026981218378,1.2255243086441325,0.07920769265186478,0.9991211236847812,0.35361221983064456,0.4541354173330766,983.7856712990315
0,0.7310536831820275,0.5081900777874169,3.618279002053183,1.0169431185151625,1.4576916941557905,0.1516863880123771,0.22650107832484512,820.0581434314261
0,1.5615470518308157,0.8682924303122067,3.865752253307142,0.17107925903781732,1.204206290323501,0.3477334948448459,0.44122568938075035,599.4969693166598
0,1.5953915062498654,0.8740505798019479,2.551049463363434,-0.6208494449578272,1.023063763325851,0.3549785777288019,0.3616674981297667,647.7743225239172
0,1.353989441155158,0.5873047091668651,5.48591916326527,0.796471385268543,0.9986342618679398,0.3556028844865049,0.3970628006921043,500.3681251638705
0,1.1342804382407938,0.8404090915294234,4.185862676000335,1.8664016697742583,1.4143976396689615,0.28915070846698804,0.2710953563844602,584.6286508753162
0,0.4709571967647088,0.4058420302626149,0.7110101278700177,-0.14909080350923037,1.2497305522496571,0.15151653551697392,0.2508011832935492,1293.8202599955405
0,2.3247241057082415,1.2922896242658397,5.151189565289976,-3.1701053745128993,0.6945084830555142,0.33502207894131775,0.43280234923563765,106.79994939621
0,1.9778454124647935,1.2063520911227057,4.6619176271921345,1.5388032468517059,1.7143413742527984,0.2922394275575464,0.3355439854905701,324.2311051101402
0,1.096298619987263,0.6683197928722866,3.1881291693837195,0.25102453899642607,1.0556510316090897,0.34415329750703505,0.42920273265560505,741.143837640485
0,1.2333637355486948,0.5532283649556166,3.5844412278850744,0.74300638846253,1.9245606349578768,0.375459339622379,0.36420821780933055,849.0863249896602
0,0.9852495936485596,1.14290452412838,2.991865244116293,1.6350931589709783,1.7409953145105033,0.2508488257488082,0.3048520854636813,698.3492896052708
0,2.4066475857003202,1.2286723691296901,7.635227204464628,1.6189066749940724,1.7572663866000833,0.44862928300930105,0.41245524332088956,173.00733227957937
0,1.02378195148651,1.039021525611228,14.612525627564779,1.9061333457924843,1.7199670900552881,0.3076543054630332,0.5185713998031886,216.86455208002764
0,1.7745972447428262,1.3498510216503128,4.267290521700163,-3.732752849126487,0.6109829369474804,0.45513789998451426,0.57489635885895,122.36194018992045
0,1.5849178384574927,1.8729702096404193,9.882636753462135,2.6703527014753545,1.7046028633208539,0.2834563818088565,0.3559520617666616,-145.23366751343326
0,0.7955565186607649,0.5384846344713087,2.0140038513261564,-0.007110806208519764,1.1611009289933416,0.43944954102355677,0.6835137053426296,997.7013932698915
0,1.225832434445072,1.394399955833728,4.323199319318945,2.6968588305317183,0.9759326024339448,0.27453525697549486,0.3953437479216627,204.5721919548585
0,1.5051086895789034,1.3306175594938976,2.4019952244065954,1.2029766654066427,1.5738610869285155,0.2937502213479393,0.2950743603380335,539.5252933902062
0,1.7488829917153041,1.2687172034582321,4.518143558044815,0.8732161634480983,1.0986253925412997,0.3278897312227188,0.45419403173943085,270.8563349358012
0,0.38518078274277245,1.555640871003419,8.401971546630815,1.8875053004697375,1.8889128481833846,0.1516954525932584,0.3495100854135663,262.440883563529
0,1.3261548742227465,1.7269288212484128,12.515988689415774,3.2889590694092274,1.079503432964969,0.2912062773382487,0.32016020308681103,-149.5981031409283
0,1.8049137969642555,0.9929691948829853,14.972091469857375,1.9518708597794892,1.345295391364468,0.3913408175396218,0.4151107725127886,66.28988137654684
0,1.1504496857158943,1.2686347174651844,3.4434033452641373,1.4303279112459284,1.5367900497476215,0.2225130540596839,0.28017150401783336,537.3079039440801
0,1.5894786218568795,1.9054369977099554,12.250575168851514,4.067744325939023,1.6945423513053923,0.2685636703300135,0.3586816164519699,-91.61531309737917
0,1.9063141327568378,1.8752199025507958,8.920584085137087,2.948761554333405,1.3855166093224356,0.28703363212498734,0.4165016828124535,-121.15612233034942
0,0.8527962233172715,0.6495693603839657,5.7322090591459025,0.4450248022345189,2.174604385547033,0.2406328416348562,0.22535179629182178,633.7111364431773
0,2.351716289204693,1.0504428338747862,5.330395042241239,0.9586754380863781,1.479650067755276,0.3072182512903182,0.405222244472365,291.8056270547753
0,1.5599292080928304,1.0969440519385145,5.551886210115056,-1.999367380414287,0.8157209975807151,0.3362190526877863,0.40452739846229346,352.12765652681094
0,1.2443560535997618,0.8899011554393295,4.877643089586111,1.7478862404967992,1.3876343278942693,0.307806180975265,0.32384884419815163,489.6272632777616
0,0.6880210177761299,0.6000601826949123,4.186626639442314,0.9976911124844429,1.926409521081076,0.20813362886013964,0.10921666815867853,880.73622612994
0,2.1262082008586414,1.3101437053520821,-0.4872763045330634,-6.173852365266129,0.5911070921176598,0.3868893789553305,0.42971054826716865,359.64663289988465
0,1.1938182650172853,1.3267423228190696,4.662850676332528,1.887603317076746,1.544034425217864,0.3066332420019455,0.3012244557963626,370.50239444843476
0,1.7212699248016934,0.893676852961957,4.952222525228964,0.7358979658313706,2.0515368607228663,0.2155897235674164,0.3547880860059183,573.5206809085946
