,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,aprimeSpeed,lamSpeed,kSpeed,Boundary Separation Accuracy,aprimeAcc,lamAcc,kAcc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.17256619219872782,0.8124389250255462,1.0617374587602924,0.2710998534683401,0.2538196612945268,2.3522825593399457,1.019913390654293,0.526678474949772,0.2753933279424604,3.107027756358034,0.18271663908259378,0.2825455120017083,-106.60355020414968
0,2.0722003901765675,1.2251090675228948,1.127297981754991,0.04555346092225834,0.9401454405418782,0.11917030990093665,1.2793347693261152,0.5467434534313188,0.20236427883657035,3.004450791995408,0.3472573101283434,0.28145187938421096,-173.83294590085436
0,0.0020269889529060947,0.0011343801338901116,1.0047812048900542,0.21811706459349445,1.0688397452375773,4.723891263968009,1.6604928307952016,0.028682573518821086,0.8684011949465142,2.3881242918854144,0.1263472638747165,0.317119769826801,498.08451045731607
0,3.1512487271236354,5.56146968303096,1.0125897222737983,0.08888834622514885,0.3032094614101738,2.7999749602262165,2.1448711338256183,0.24638685155290085,0.4646549930659364,2.5015668635605373,0.2763507606937184,0.21384740809731878,-189.06889044374157
0,1.7857512679617737,1.968844494815218,1.0196641416212222,0.47202709239185325,0.2956619877748713,3.2119633703129096,1.0060032848011,0.31123927778232763,0.37636650162231544,4.6756478104234676,0.19558912070609463,0.2693936887314667,-92.31521202102927
0,1.1898563503154609,1.5956079623104875,1.0185627919168225,0.27658823589169623,0.2815485788912505,2.6678266545139677,1.319865981378142,0.406431161245306,0.46141910077887405,3.443546596525163,0.2026491691929333,0.20728142903009056,-244.73792111908477
0,1.0754663222399574,5.053001300351698,1.0014243458609153,0.29231251715162343,0.26869912732230494,2.474565960892354,2.4963508328252195,1.7592344832742608,0.28382787727015135,4.423850075974212,0.15390694617087453,0.20749009821392572,-514.9668813089161
0,1.1556792333264274,2.07843749062928,1.156653874494528,0.4324592202322678,0.3064355580290663,3.1836299874047884,1.004582205424011,0.46760115612909775,0.255799604401312,0.7882591414224684,0.13851522549602568,0.2642644210176454,-166.4914287629904
0,0.6773258714173854,1.286270634791908,1.192354189482463,0.3972205271831927,0.43323570171367415,5.0,1.008238061325776,0.48658468692266504,0.28892627572591,5.0,0.10580309715319658,0.25575549285204435,39.492401529094295
0,0.00494457712865648,0.3270678120739339,1.2926484756522005,0.35779293148058167,0.10918702230855348,0.8319571257007374,1.2638576469947962,0.5161539243972482,0.3884206334410508,2.049057481702685,0.11156900324636176,0.13756441006241454,286.7616651030661
0,2.0286999810179784,4.812864220351117,1.6899998318409075,0.4493989068749607,0.39021494099447523,5.0,1.062391737767575,1.826150925192909,0.6868249966634392,2.6603344584894915,0.18048106507949313,0.38540047437252023,-79.85249763197707
0,1.8392246496587952,2.450267319805302,1.0398935134433376,0.3082510790444229,0.17888964904548313,1.7610249326079317,1.04000000044283,0.35628010893313367,0.3270417505164467,2.18756692289772,0.2643556477626062,0.27435296069257376,-680.2637108738836
0,3.2128052863830794,2.229077837444241,1.2800002500708059,0.18162314781335354,0.22957357633559544,1.1414795879118194,1.0799997670619788,0.27820969627114966,0.24742196167546693,4.332626586722414,0.25125862961656115,0.2275711113558369,-653.5822735888835
0,1.263893711717806,2.779601583848526,1.0292130035145766,0.37757945709052293,0.15934666455052374,1.330552203423751,1.089999978177257,0.563978201947546,0.27400831990884617,2.508604840129612,0.19244417485346282,0.25998386566075754,-394.1107350207197
0,0.2875756653334319,0.07902642683005882,1.5699998108477056,0.3105840819534529,0.31442068700270326,2.629746050262463,1.4099998863078198,0.48261694492688956,0.4123014324928334,2.6190233194986545,0.14271317445710635,0.1892349478237546,366.86545305575527
