,Drift Rate Speed,Drift Rate Accuracy,BSpeed,BAcc,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.0332860729307498,1.2781435706405169,0.7570705956728653,0.785119954524206,0.6119319544992045,0.0,0.2576428803991568,0.35402562966434814,249.96345428871714
0,0.2232655486084427,0.5608082327399113,0.9188310460574773,0.8892252826123395,1.1428571420643103,0.08594368399713753,0.25443624874462417,0.4571629190588709,457.9209416294918
0,1.569416151075189,1.605192994493818,0.5744936091487576,0.8493335295199991,0.2640226583921743,0.3240008040200748,0.2585406302822836,0.36391889414875545,-13.51205046586147
0,0.2003213209134485,1.059083561359436,0.5010887064245897,0.9691735670156484,0.3098591693825958,0.08732137580212512,0.20480021071159288,0.2319647336836092,286.7790589019491
0,0.8455949703818306,1.4253683406262032,0.6766079592553952,0.6442372946808212,0.5006670188096739,0.06666666633102727,0.223476792466534,0.35331936851187407,127.9016245825192
0,1.4796849057608963,1.3148003878772374,0.8467723347973869,0.9691509058529684,1.206805331295712,0.3628318552235858,0.33444151719209175,0.47046051058410504,25.97340441024354
0,0.9196050736237154,1.6585274667703336,0.6481526712978721,0.8355581405879257,0.3392858027201641,0.43750002454585485,0.2432607545506109,0.30529706884936425,76.65144832481114
0,1.2910836765141733,1.8329467063343663,0.8435087405579522,0.9904260269401426,0.987714720696821,1.0285714317842498,0.2741426579565792,0.33062407187210174,-127.5975307801975
0,1.1306751727949937,1.5611462732365513,0.6402753075242629,0.6920710957698676,0.8333333277093006,0.0,0.3422040088528354,0.3604319906889566,1.8085686250067425
0,0.3904812580830131,0.9775668722336789,0.871206856789629,1.1027522254572024,1.170731927837018,0.29590031953295515,0.19302489704204717,0.42558197772994016,343.28450150308583
0,1.118153748529989,1.2598219633597751,0.750912675365956,1.0986514407033936,0.2611464599235701,0.2044710694618412,0.23258618196279496,0.29982719614237563,403.70937172060786
0,1.374526806388209,1.1746397303628922,0.6629661918806597,0.7268704350346558,0.4996029118462646,0.10338033599397667,0.30791225635716557,0.4091796852437751,124.7657225688989
0,0.9428729566445986,1.6760782821591853,0.6099236962749788,0.6227267773650151,0.3673469367908384,0.13637625305376797,0.24243648061090178,0.3054026727458815,104.41214364472759
0,1.12338574036266,1.1743318055382628,0.6893277377624578,0.7979182927371714,0.675724464620881,0.046153843633059584,0.23379004563210398,0.3250608301106461,197.78569595879355
0,0.764645768462197,1.2348422232073102,0.5205323981743151,0.6459019409493847,0.13732337337094794,0.05588640432516498,0.2400372474108618,0.2663513025921606,151.88369882315953
0,1.372723557643802,2.025000400851019,0.5930958716552764,0.8352278563837356,0.4776470771094606,0.001329681035364951,0.24964207457383497,0.31168847182009873,-102.98471811160135
0,1.0858623440157624,0.8288643603746675,0.5230371191920691,0.574173207522092,0.2966980289035891,0.0008482584531112241,0.27639692275919114,0.3715946089420369,146.87534929554784
0,1.862264626160958,1.901151528479106,0.6232024534189823,0.6440421425634709,0.40909089822491246,0.007718132050179266,0.28050030142297294,0.3591556939034143,-139.41291565902662
0,2.02526636989192,1.4715053871897246,0.6524578543613112,0.7029593110323186,0.2830745263038488,0.002079261336069584,0.27392048876403435,0.3166170798185075,27.975029785409383
0,0.2627125903640902,0.6961873257348008,0.6241324903022525,0.6796957043023361,0.3169748834940376,0.1428571361278876,0.24329578360925952,0.3203420853297758,325.57118584245484
