,Drift Rate,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.2321315727775404,2.67738501360079,0.7816438146353306,1.1933346886590477,0.2529591221019653,0.30890975471543736,273.13411044799244
0,0.5002003981030936,2.6654204439049147,0.7290216034869497,1.9251152614215707,0.2899046355597967,0.28800041263585313,530.6932806627265
0,1.6549387528182262,4.028660946803666,0.6654069056806087,1.4224784504094234,0.2513432196882127,0.32654020543398254,-34.843224631211065
0,0.9086647292377515,2.3864590024403065,0.5009632308442518,1.6305813256639645,0.21875545094431142,0.1504726718992626,276.81060116869486
0,1.208261593088792,4.519357537478764,0.8655883905456618,1.1493761156773563,0.21692231991117117,0.3095533301404093,131.61625379867684
0,1.475262600623003,3.597544115227162,0.8124394697639055,1.678412044524097,0.33553537650552967,0.43175547693557903,78.57806552518997
0,1.3489193713741348,5.735806441893577,1.2192201862978496,1.5939004007047197,0.2066485164631749,0.27754102611979115,55.37764895712595
0,1.7644314222301527,5.914790113065283,1.1739696244984898,2.1856176091130246,0.27774623151980676,0.270158493871003,-95.67654899749064
0,1.4653039837982755,3.206870197746869,0.5714264810218559,1.0498323635485445,0.35624434767362084,0.3276952011262303,19.57656108794867
0,0.8781737343115462,2.119566622363318,0.5859843576710118,1.5173262544799881,0.24922649857660323,0.38962843028854244,411.1752569111849
0,1.2467144801028411,2.2681728142609576,0.8697025366863587,1.962569759761326,0.22394965778608578,0.20951223328147361,383.16529275128204
0,1.3284321663513827,4.034314040540901,0.752741111497127,1.611791162523109,0.30650740184654224,0.310319675794267,117.79546772819091
0,1.3191922657350024,5.017256925079847,0.8127963265631437,0.9109509418081916,0.23480137229819553,0.2869889427635279,103.87347912105079
0,1.316984232775539,3.1949933641901036,0.6114409629385347,1.9598994213174574,0.25386562983701483,0.19188592984652503,182.69291049608134
0,1.027799685907688,4.532028356403607,0.6762444143255792,1.3598482837098615,0.23873517504598557,0.19364470475761159,123.00789242279947
0,1.8520667338804209,2.7243045545232603,0.573064868161766,1.155236309241365,0.25663767641634416,0.28184636847385625,-98.35234535821354
0,0.8125258877047714,1.3327853100684306,0.708342046731635,0.6353957670247121,0.23251439263208812,0.3711964810254565,132.5063648019091
0,1.9388505447125377,3.856162838191026,0.698472918914903,1.046213296176207,0.28185872714500526,0.3130355219901183,-151.58258572952437
0,1.8168999965055912,3.4155583898311175,0.7260943654439109,1.4143895521341878,0.2706174724069787,0.2369281661674012,11.899014231718901
0,0.47590231497664154,4.817852949463563,0.900042889722481,1.3295711383765547,0.2264312543196772,0.2622400055071593,313.1195847126406
