,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Frequency,Participant
0,0.35238752058755723,0.8228917297690805,9.694200501870876,1.1034817492553506,4.567067578307856,0.7895392118809323,0.14766226997243254,0.3169385913351732,213.65933737112044,3,12
0,1.4773989228159403,1.6285922841463403,4.836565996756873,2.891856764349002,2.017860729601498,1.2579278583564046,0.14684909461570533,0.2668244347999304,124.10799655595562,4,12
0,1.5356924087845079,1.6582940492250637,8.797377819033532,1.7889903820061004,5.936188155573432,1.0139738972696621,0.12320795136043106,0.30871388474632155,35.69887450143712,5,12
0,1.8524825126563824,1.5748808419947897,7.822246881063921,2.737530622583522,5.698258919555647,1.824764514611336,0.12632852055965083,0.1655825796747154,72.74523487374083,6,12
0,1.9953783757912844,2.080827191493101,7.004913254814027,2.577294228078877,0.8832312979307613,1.2549025293667304,0.3152821955009333,0.29572678946280134,-89.06282717767493,1,13
0,1.4340576866990533,1.6596071373275127,7.139212420033798,1.1400755379880536,0.8690775961595398,0.8173270629693339,0.33698451493756987,0.40724945114530353,8.038555825710503,2,13
0,0.3520475953528688,0.8944105355880592,8.348372656989211,2.8876598346946123,1.8433383768815008,1.266491205111648,0.26830355007403683,0.3068511600410811,246.3222567446541,3,13
0,1.4683866658090112,1.6605448177060573,7.069688130196423,-1.4467325061867504,1.1504377057538147,0.7390177476638495,0.3055178186969009,0.3827272553077689,76.22667690100631,4,13
0,1.9626951574670635,1.5605478558625439,6.169309612859922,0.5713816269837175,1.0532405511387748,0.8716875199866023,0.3114732929232724,0.3805799104186287,40.01201027614906,5,13
0,1.5621642098702866,1.5111165303449663,3.117300924732019,1.7589824149943711,1.1367741972845078,0.9155546871896862,0.24221574515075933,0.3522816145342863,107.07754760916391,6,13
0,3.3887984702533087,2.5012476634230056,10.599609627556678,2.607714227358089,5.94322024966757,1.6131011508159643,0.1686748135044664,0.23706655761825735,-294.21183561270635,1,14
0,2.1873967867391704,1.7383330996808692,7.003031541867005,2.2753302280444556,1.0833183903036834,1.180000567784103,0.2944032985405322,0.33050746468300374,-26.28210116168419,2,14
0,1.4837681295253968,1.3267893913209046,7.563416298409905,2.3598430053884254,1.050270988557585,1.9233758478043375,0.31566046373452894,0.18919062303292883,159.778215034153,3,14
0,2.6289274813039296,3.2199902999195693,7.218590658145204,-13.348485157249206,0.9185112492129992,0.5079191517020369,0.37599244000692145,0.49784205399719517,-70.53878687719069,4,14
0,1.6504108146716725,1.49498748501976,6.446782895506354,1.2026791203359712,1.4295007375938533,2.0696756547480355,0.2721731590960766,0.11659856843936439,182.95571986933822,5,14
0,2.0573475603782465,2.664400385146105,4.913446218593917,-14.46160511534732,0.7330449270126609,0.5017034502267674,0.34718465303695845,0.4828121211101962,29.983782279814292,6,14
0,2.5567209199283183,2.398523051801979,11.381825428278017,1.1116254033110937,5.268188637276527,1.0858775355563797,0.21617328117031182,0.35748637147218776,-194.17713697027574,1,15
0,1.8457522273766729,2.117377182267315,9.229693384782918,2.5767513050436275,5.615112659982605,1.6373406920049964,0.1788191441168014,0.34297842352118446,-49.0772881406223,2,15
0,0.8601562283699937,1.2163727576848038,12.114575332123726,2.4220624670796767,5.281145471451705,1.4044568660958756,0.22635286329381726,0.3656663237268877,134.27737447624457,3,15
0,1.86589328232115,2.144794567806986,11.576038185845242,0.9476738558698515,5.704434233375553,1.0730375027544992,0.22703355535140213,0.43465987819219787,-110.24672860719355,4,15
0,1.7142535411329027,1.866575917155131,10.450070086029214,1.3207423623757655,5.996337105906784,1.2945125569066056,0.19940387328973747,0.36462107251813247,0.3641692704160988,5,15
0,2.3260857511046455,2.491118159456866,10.10036942862238,-4.3608035584568485,2.979447913351769,0.627251419564872,0.26762126983067164,0.4796648639570721,-150.3501041572128,6,15
0,1.3851067436331725,2.537803551147797,6.710401405260631,3.2950184626524637,0.9906152575448739,1.5513252996769085,0.2411233672532429,0.2933712497198447,-135.91822921571003,1,16
0,1.0357269974746108,1.8360106367580493,5.380976697874231,-0.24046210704021698,1.3051314599741417,0.7395072843303638,0.19638353667333086,0.42038639778474396,102.56204289172445,2,16
0,0.5981266046929846,1.2378720998430959,5.685560851311921,2.1948273774947182,2.22248552176561,1.0436405326101506,0.11086285005586816,0.3734802161372591,264.3680727067558,3,16
0,1.0239852550274542,1.9557406628201075,7.566242314354932,2.536538106181516,3.834930241397686,1.2255603445740246,0.11628829315738515,0.3759015200298125,52.75683949730169,4,16
0,0.8154360429608948,1.932217021419262,6.598237474524362,-1.0786516646741908,2.8935157629593005,0.7726465444685315,0.1104870514714244,0.4052230299268766,136.19977294962163,5,16
0,0.9794162053287999,1.9674634170309635,4.254703916953908,2.175838073557436,1.256451504818001,1.0173081586152768,0.18492811521275787,0.3789135798638289,137.18467756858584,6,16
0,2.934072719229585,3.2728111159731905,5.220984195529569,-0.9327849779959485,1.2511110934653706,0.9242323758813975,0.2774343936743464,0.3745271787285064,-314.883694220693,1,17
0,2.785624279170621,2.461260179116572,9.962223422698097,2.2702059893569535,5.544328323980695,1.4132549241261496,0.2172737701282343,0.3552547371116124,-210.30299422144014,2,17
0,1.8286248217814902,1.9145309345164463,6.589354450907605,3.2464660721460468,1.0775396493441236,1.3862263190711812,0.30292825158116965,0.38305994667023474,-11.020851633528245,3,17
0,2.12726251679174,2.630037237521758,4.19047478083324,2.507593227560978,0.9541539379113613,1.6763756790495117,0.30876129599750435,0.36723634443537356,-141.56470882692844,4,17
0,2.4777471601654066,2.2931221175908925,4.056025611532271,2.7897800982065455,0.8634681409828997,1.6901012620476266,0.33129365730480714,0.341634636381471,-147.11415465287473,5,17
0,2.2719523042857137,2.2476131952586016,6.70013342926536,2.4711112901222037,5.952154699472731,1.9740198325374338,0.11072991276716332,0.28218257869441277,-66.3403057285255,6,17
