,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2239599993061165,0.9507906892134307,8.211772220371662,1.3425108432369726,5.991912673667423,0.22881387952174542,0.19783174661252056,39.910442892934114
0,2.1370879026836005,1.6789553633280723,4.918988438958965,0.6501389504054256,1.102539258236349,0.35209585805801796,0.3320395408803428,-203.9694412123706
0,0.0,0.0,3.3252714885045838,1.7898018405529554,4.587871083375494,0.1088470617224957,0.23420950823254627,577.4375586887822
0,3.903484389989492,6.0,5.651790736094239,0.9952344467368941,5.40532501658221,0.32489895138383595,0.1815517671637204,-203.93355988539568
0,2.1050482055400366,2.2245423964550355,4.271437775310602,1.1473829956022463,1.1970864176860045,0.22579292402331225,0.30707412805890966,-91.57264961344202
0,1.5397693932591725,2.048233748361063,7.060928803159166,1.2494425464680239,5.676357102649721,0.24857112183761348,0.18342571679153247,-211.22805348015933
0,1.2628778727029892,4.141948788440482,10.221490148354075,4.946642514584987,3.621396137810644,0.10391162326867337,0.3214913332844266,-469.034900675179
0,1.4263133133769652,2.0996986872984973,5.603565200561105,1.703481189429974,1.1510083957899142,0.15336543954052262,0.264923009388793,-136.48553459319595
0,0.842980356254536,1.5039383664567523,6.366965627353142,3.631702402909932,2.060411380970324,0.10309519799211181,0.2400365983123981,72.3845080301609
0,0.0,0.2677964030543559,4.772933504988006,0.6971534132418986,2.2741366748027385,0.15670835541245098,0.1289017883381432,279.9305630564543
0,3.279406805935369,3.7232981702914785,7.666426964793043,5.965094946044076,4.0842982223823086,0.22188753486074098,0.29553900343313166,-91.2779381731935
0,2.4475375706479325,3.0018711607702504,7.822930443560884,0.8264719490446142,5.67532516643311,0.3159285284690238,0.17519723911899432,-684.6896066878089
0,4.3612463124000955,3.4062787981702907,13.080613949052646,4.636404966814958,4.25644479523539,0.23488348173948081,0.2487079486599455,-665.2337620877821
0,1.5807582530576092,3.2732026932615184,5.061727988278486,0.6557977638952055,1.4362415691044892,0.24831492364472585,0.2798245248568209,-412.8975186319595
0,0.4238282899805344,0.06808750157360474,6.486498639845994,1.656445573794406,5.917257370217495,0.21602806177305506,0.13162582890881547,425.0419914029394
0,3.0339331493139063,5.999173865541601,7.601487076825955,0.884900033832035,2.4859533170840233,0.33277205302599283,0.30232323707660713,-490.3084443109075
0,0.5409959736272345,1.6389822290870544,5.499238702269001,1.0696515623296476,3.6184594515381088,0.13513253136496778,0.12899251661043437,326.44340391118885
0,2.9902620578520076,4.2261541946679735,11.84907626730655,2.0733933256405264,4.45605457248973,0.22852504088461228,0.20132497859968007,-1029.5652527362165
0,1.6855537057700491,2.9328751368597623,6.611987107943776,0.7153904503924702,0.930968336248057,0.2602134789142728,0.2896808600960016,-348.2159887891703
0,1.733350731186384,3.4937320822602795,12.04613388636101,5.890046691024892,5.339176355513237,0.12704449575887555,0.20435120411568763,-978.6965934305025
0,0.4014654465315649,2.898979695605851,12.693001911489114,3.2103889881139516,5.952341943406269,0.1293927159251319,0.23608761473568873,-435.601128988088
0,0.36001276919066383,1.37882392021,8.29592965604585,2.5570810510675335,5.993757066866703,0.10258262367489512,0.16629474994346988,-0.6859585610871903
0,3.6164730969057084,6.0,13.368297099317832,5.909054836896417,4.209824176484716,0.21551023636421668,0.3252207693959289,-265.5750692514877
0,1.8856314885815955,3.459532670044867,14.941415001629775,1.224062579223145,0.9890940468427223,0.21195119132903006,0.2980247758243623,-1209.754271745025
0,2.504383984537481,4.334820306842133,14.798229015928783,4.5123202861256315,4.125487520822025,0.19486903860007587,0.26769999062325156,-926.9668246757183
0,0.7478483651700087,3.058647187533686,11.725898345024751,3.4337876243982888,5.843125526375339,0.10932561388491857,0.19902292568448615,-644.3209613063085
0,5.165620801142391,2.998901456181241,6.945089245215893,5.71652695882104,2.5708798065347853,0.1519070215037035,0.2101350044240478,-246.94979963405711
0,2.568165233766659,4.246116807949693,12.403800389726296,1.1031619093273024,1.0521757780641954,0.248763286604131,0.2831625827841997,-953.448656121006
0,2.8668366535661005,3.4625642009824693,14.03047322901752,2.128825170102977,0.6520721596766439,0.22055102041889874,0.3133035364976531,-990.8102690117133
0,3.0885406170353074,2.9977920809902505,6.509437299338338,0.694270543942888,0.8248192273616457,0.31888266221957107,0.316000638043285,-801.9659119708228
0,1.7322308148253633,4.569888714792295,9.700932156644239,2.7555584702598805,5.529464624450869,0.17731410351656451,0.1996942820520206,-354.11955813861164
0,1.9746142963631024,5.069562944448056,14.959242646056445,3.3069286534929088,3.931780890432081,0.1940714796068876,0.258775656695213,-1395.4015952992256
