,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.8587165524179471,4.760063429708409,-1.290233505723555,0.77777102687581,0.31358449687811724,0.4081790834777773,490.09059151647807
0,1.2492120073240625,8.987291361628195,0.8696217522787444,1.9129780014323154,0.36035957233744315,0.24009031062381553,315.4969912263074
0,1.1860735779838476,5.298331945064195,1.7722236081333476,1.2506934122262814,0.19963908846869316,0.24650410374996817,208.15192638879404
0,1.1857155223739695,3.5948262828778335,0.27529608756632795,4.335372777382074,0.10016321202316258,0.7128066051690647,722.1677905726224
0,1.3012568601376182,7.145537701073254,2.393617254892006,1.5531123794855533,0.3075982225702719,0.3021218948149059,210.81345559931154
0,1.2142503895424928,-5.140544345689597,-9.671668289719804,0.512645797202766,0.42033527935791065,0.5528886519078894,444.25857437909013
0,0.8257909825029509,5.746969783747981,2.968924114246663,1.0720759001626514,0.15602270406518598,0.32652879597512646,334.41198544106174
0,1.9104051397024098,7.220218714941002,2.7046573394619475,1.6039159064257225,0.36488121042913574,0.4269983849626724,-105.55019187904905
0,1.5837404136291635,1.6408590522570128,-4.046348095435811,0.7124438665995014,0.46495850328669286,0.5137025268975819,173.79939345305777
0,0.5399014057895017,2.6702590362701293,0.32444550525732513,0.9769847136805643,0.32371242825966773,0.3663484212012031,824.1848053258425
0,0.5118845047856999,2.658921511698048,-3.7412053542182067,0.7497513335537835,0.4032060311506445,0.49646570444554244,922.905247286485
0,0.8063806409335206,4.933007139722025,1.0723992985403508,1.4408800788569807,0.178609860043358,0.3345233112126381,664.8531438636454
0,0.9668758294546,1.8287484058982828,-2.4231988340859525,0.8883235663995679,0.39119797153719993,0.48450559539394,735.9163905123385
0,0.5201861630430533,0.6328924446257109,-0.8379398328529859,0.8643640269669413,0.3720831901468856,0.4694626291262216,976.4352094460401
0,0.5409674231133677,3.596468691416744,0.8889435656162092,1.3741438702434783,0.15468909255661906,0.2518383207161555,816.2046665063859
0,1.146017809009159,2.5711038621140783,-3.2873757792919682,0.7885924198180025,0.39489275162197013,0.5395071143992465,608.42773979349
0,1.2717724583612449,-0.6787273467565612,-6.110423372032617,0.6668721605171779,0.3820469669383202,0.4409137643124452,649.676628767919
0,0.7836269665233497,5.9264365538300225,1.140810591141726,1.0829448643220814,0.3492292627262371,0.3828170167954605,514.3645875474841
0,0.9175272404314803,4.325186585287158,1.8124502695246625,1.4520335769339399,0.2728955968446602,0.2594404727064306,581.2173439593327
0,0.43718088199001814,1.1404008578078109,0.3481222907152959,1.4649956552884822,0.1314942113370688,0.23406737404369726,1279.4115286234442
0,1.7000619048600725,4.33233084373532,-6.539826531490025,0.6051126744496611,0.3337372294887109,0.45710499049577885,118.90017533763036
0,1.4236012392182564,4.9256651764210675,1.6007206681171797,1.8250756135101434,0.27426888600820803,0.3378400948437929,336.38568504583225
0,0.7866280893465947,3.071608458322603,0.3874249314654495,1.0977467926263675,0.312427731349856,0.4252083994489064,743.5854855463195
0,0.735744749503772,3.6909655119552727,0.9291742753786668,2.518873138319314,0.2938046300811929,0.2502377110151965,867.7648010924465
0,1.0677920232244342,2.9010206654504063,1.5998800601680292,1.706377676201736,0.25340533472582066,0.30605126802178795,693.7162744724849
0,1.477811104214897,7.8178598769922045,1.7249970744277694,2.0028180046915383,0.4151706014940457,0.39786894878824564,195.87207520459503
0,1.0334526590643183,14.56806350958099,1.8946995181919626,1.7033924605308581,0.3008334961454301,0.5180228641802547,210.8357061054383
0,1.5501260980967022,2.937258951502315,-6.319830313646727,0.5529486598605802,0.45450571721138405,0.5846259483616206,119.94426620977154
0,1.8122354450611131,9.834050155008546,2.691694264808273,1.6623531192300194,0.288187937493629,0.3566816543435016,-149.50970475981768
0,0.6747605246091367,0.4043902493137202,-2.7951699544561093,0.8030021405186609,0.4925963476117663,0.756001920407712,1003.8752993040997
0,1.3306049930248918,4.545379368290891,2.854465233234175,1.0250750294655164,0.27221726065269947,0.3866210977953287,199.20258187187818
0,1.345895520361484,2.1797890320817532,0.708475264154885,1.290010475010744,0.3371529609196937,0.3404446713517285,537.2985091812959
0,1.501478722981225,5.005150085405911,1.806764221284964,1.6639119974961227,0.26710473059735523,0.3632532753204393,267.23599428271507
0,1.1996753396541577,8.30769725361263,1.8193337587012006,1.7151306044918844,0.16299486911683592,0.34456484549201477,292.28572673277006
0,1.6028392205922528,12.431857448364438,3.4946461454333146,1.073456915536279,0.294722417484898,0.32425471481570567,-153.20587643414382
0,1.0169800858053992,14.795723090590041,1.1476270165735358,1.0295629561096682,0.4019046015524044,0.4736170862295195,72.62703640901904
0,1.2381441528152977,3.5531097337194297,1.4638433333637721,1.546486182273764,0.23559556366766388,0.28508709616631284,531.8509405017388
0,1.800093016315987,11.997047956464685,4.072670038360613,1.6621322337444182,0.2607916609270098,0.3510355245510254,-96.16136113584086
0,1.8680303634350224,8.496002029709947,2.820708074648796,1.2923527443287626,0.2810922577097461,0.42850640770309323,-127.26249906580885
0,0.6912287171483809,5.550732763193028,0.291979079588737,1.914997532435791,0.2549129251045379,0.2916901868341739,629.2530335436479
0,1.3747520809771039,6.754537513300895,1.3805442168535642,2.1049189291389134,0.2692761528455262,0.31258310663588934,324.88809361913945
0,1.2541764681587861,5.307926750930499,-2.9987653803501066,0.7627769795352597,0.33586648757195026,0.41962944373286426,350.6513997486388
0,1.0078978700840784,5.1302691479784315,1.8170879125479162,1.4246562807886936,0.30849176718142135,0.3261763059329791,487.80102851657307
0,0.6164179894087285,3.562540391640549,0.17896532115757374,1.1666493889916278,0.2869061168155658,0.3942840781337549,939.7366124971436
0,1.517497612355339,5.4074133136087665,1.8378585033166188,1.7301446498317063,0.27779442529783904,0.2393754574470654,394.80766563288046
0,1.1654699054391995,3.864925201070391,1.4323776705459301,1.1867715509296652,0.33083660812262794,0.36823410242724414,364.65694544686767
0,1.0323325079943646,4.808693023030477,-0.013056150430842902,1.4087131943548261,0.2545851538495134,0.5207942834743888,598.4278521420279
