,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2763561993777255,0.09408212104067337,1.364609807030908,3.5199174875630654,0.7133752591296538,0.9532268882559538,966.5316052468177
0,0.3384820217112945,0.20218170787142392,2.4889394121389485,3.131200887908649,0.9709828131891822,0.9281360387412663,1039.591221657577
0,0.0,0.03855043372732046,0.8557778580663739,1.0516561747070634,0.10941989833651455,0.39246939006736004,472.50069071419335
0,0.10253620621809112,0.10148515192426481,1.4109002273303972,1.7805553020543672,0.10724714043567435,0.6801156416030717,837.3680960512037
0,0.16957889741538243,0.13329722596208096,2.7005956656742325,3.2346136620520802,0.5561377675373288,0.8088869688602804,1161.9370522817974
0,0.22287351571121108,0.1483407413699416,1.0711538550756163,3.646128680303697,0.7910403808541496,0.9925945104347462,889.6838037264415
0,0.19539639189119712,0.25924673412735433,0.783860544707036,1.7214899915761823,0.36550543008870784,0.9953139416475505,585.0408962149696
0,0.23795029760136685,0.25255130655860303,0.7595709286883063,1.6178435253547236,0.6700316630935373,0.5921938056722222,559.4557882354748
0,0.0,0.015785479161281847,0.8364160871059202,1.2067193126250062,0.1597384630722043,0.10223763992963625,627.3143617422327
0,0.0,0.11541162381589712,1.5675730609710359,1.8331543929303047,0.10777872915221814,0.10374203453543379,933.3732386189849
0,0.6695960285324511,0.22596428364269827,1.0924194948775543,3.3666717006699245,0.981147791898332,0.925967094180167,799.1107028088178
0,0.0,0.09598850926924869,0.7519122071660783,4.592960038357971,0.3761104311869632,0.9571428351891387,774.1541179412835
0,0.3047640324866172,0.2654527353264474,1.0461909616165563,1.783188490451532,0.7567009810317006,0.9695471768094827,676.7570276989622
0,0.2126836303088324,0.2103201922417264,1.5494266311382145,3.4132441948728807,0.842456206012874,0.8857384735295962,956.7035217609916
0,0.10287266503360311,0.18634330785275377,1.2283803557464146,2.8257110038341753,0.10687696461075641,0.9631757090007564,898.3233682490243
0,0.025764558074307102,0.1103212243436814,0.9917068906137674,4.100530360519587,0.7330744606194711,0.9517611091225364,907.6249603766928
0,0.26193793339544297,0.20767748483844392,1.44786144164076,1.5894261142868515,0.11922989198844769,0.991425197144099,748.1948384527661
0,0.25946484600201086,0.1452549118534546,0.9200791767332255,1.9279194840100362,0.22213930743914678,0.10275492046240603,696.865031128919
0,0.21850416947607268,0.12371251899674242,1.4337041250179723,1.843795637460101,0.9320252162029443,0.9782605658729485,829.6012149196711
0,0.23986776807284887,0.25872663447527344,1.217657468572147,4.984655525532231,0.6694383176936011,0.9798649541528063,931.9941815552797
0,0.24495149918867432,0.14920125181569552,1.5370707329934092,1.2191884558961537,0.25268611024365845,0.9106423680354242,702.6228667580434
0,0.0,5.5083355201093544e-09,0.9856221400299711,0.9405998095284898,0.2972460992255928,0.555860335480754,503.21144556760436
0,0.23158977819756568,0.19016452506027556,0.785255888216684,2.2418024849876037,0.30698302636029146,0.898181955148437,681.8105639091154
0,0.192985506356296,0.17487357447691504,2.6825510926169827,3.0394547896892754,0.8080903700337111,0.9487645072666573,1103.7806592433744
0,0.37746439661604947,0.13655216336750492,0.6272083846633262,0.9500129736587645,0.38645265815541985,0.5650841440265095,336.2394875182775
0,0.29784007992570777,0.07752576129219886,0.8599749066108022,1.628453539481822,0.4357800784217634,0.10718214422109679,1302.9904767430057
0,0.2342684308781504,0.18838811397635857,1.3542705943968443,2.834717777596701,0.4640042149507821,0.9685408950295259,898.5583605644539
0,0.1624798371328758,0.22368442303160505,1.2927515043243563,3.6188254924639964,0.10975467498939734,0.9993294825385226,1036.4781217510367
0,0.12180138151842135,0.11117708143690495,1.9765077413376242,4.038910991118023,0.9533931380579915,0.6618994532500653,1116.1625067995258
0,0.19010781215833097,0.20490327706916522,2.8573215255993882,2.496425872111366,0.7704424267755787,0.999602638053879,1031.7033984114332
0,0.13232744619262615,0.29128351100854244,0.7592291265247506,1.9860447720996086,0.11957833640216203,0.766422898084077,614.3175917251606
0,0.18320094807889975,0.14664292506360688,1.264084573311354,2.9652372202807884,0.10217019372974756,0.11038942684274627,1018.0450684897547
0,0.0,0.45743662738282287,0.6260615151172249,1.75723439147006,0.11052533153509075,0.5103463174138693,509.081378504601
0,0.04599227624983347,0.09796642481317103,1.1283081978358638,1.6948170765977166,0.12474012437380577,0.9900172605180875,705.3325677392464
0,0.26818738551477944,0.3223699527041912,1.4747587665406368,3.529214141483781,0.8166444498619707,0.9264086865162315,917.7434238795139
0,0.3834279356365607,0.2269982923160447,2.466864135651717,3.24692783014494,0.43187947107258123,0.7092608321475491,1066.8012489722287
0,0.18887462808612684,0.1065279708749375,1.5632471614608978,1.6355081422923603,0.973384127780115,0.9886738058591957,775.3097131405065
0,0.2734794120520854,0.1300497607354505,1.3029047410616104,3.4113270317452464,0.10963574682288724,0.1396187358378776,1067.9145361260028
