,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.3968937394831609,2.0326678829259834,9.142110596964912,7.131972732732483,2.313986959966701,0.17116225246953476,0.23898751484041986,-1155.3446103453173
0,1.0896596674939605,2.1007922406424258,15.0,13.376160353748979,5.719394976040148,0.16449855245898326,0.2109896639074228,-2506.0748151822645
0,0.16488342017974267,0.31213074407059826,8.417243950611603,8.438473254312859,1.5877870095360613,0.1009367214195443,0.14280651310073306,-416.7787386958073
0,2.4858632536634118,2.871105419884232,14.993115102646168,14.41216146679003,2.180603054025225,0.24317857651407726,0.2663649720191279,-3872.8562545545997
0,0.2764588121595443,0.5511478570541427,11.925252854669374,9.646696606823767,2.820549265015293,0.10372671086063023,0.11115285611563996,-284.9662005828435
0,2.1291936710329886,2.7227860816050993,14.876189749125535,15.0,2.33248670521607,0.21385563057876567,0.24813237618961292,-1852.9391139101542
0,1.626643321634086,1.9080941979133716,14.677591492695356,12.404895917157265,2.211822427078256,0.22258268710308055,0.2515631331739468,-3053.362369046271
0,1.766269745523725,1.8811859108899893,13.954029446555822,4.363375159988732,0.9355475969763556,0.2439572353855458,0.2699894286834866,-1975.5115638898612
0,2.0657657539662733,2.5684249722774215,14.836865740848673,13.787965302904212,5.769414548343046,0.20250890186036952,0.22598164706035023,-1468.2524642184605
0,1.159985155091759,1.7698243302716625,14.569861627580677,11.819308751124858,3.1623164853001136,0.17694636648148,0.19380932095578252,-2170.5269978223687
0,0.11036209540524267,0.1357738313469219,10.550717025329812,8.451166656528153,1.6494207774182632,0.11027069671647294,0.10412584866186292,-465.870352979401
0,0.7278592788521121,1.3493984901873544,9.619533041469081,3.522773655918787,1.1213991562744674,0.1921465818750394,0.24495187517269734,-271.41465807242616
0,0.31262490324350667,1.0283755123256757,9.242212987195659,8.534781204319597,2.2557133275738677,0.10823238256516293,0.16829620214559787,-496.0265172718076
0,0.0,0.5769357498845719,9.846231289906145,3.431960679159285,0.552457362597679,0.17676865159714028,0.17373391053766102,-302.05185096899237
0,1.3340830286157923,1.4053751879771534,10.316027177141677,9.679372688334041,2.623510754404335,0.24139851178228655,0.2568717048249433,-1505.73007209809
0,0.06859663426478593,0.6228030912008969,7.968011272055013,5.318209850661156,0.8001529956735336,0.17220770784570438,0.1923527650389616,175.15785484419501
0,0.48393732530687555,0.6229675263421884,15.0,12.45163479502122,3.243224432049252,0.1049445662717991,0.11873104009735808,-1637.2911576106676
0,0.2639181465131145,1.057510679206521,8.018903154990365,4.5898167317498,1.1822337225879274,0.1093034112436767,0.16499879817292284,411.6678552003706
0,2.678566790595402,2.98695267074115,8.755802203502453,9.888772256270451,3.679384666230772,0.3065903455884319,0.33988609543439574,-2723.308379082157
0,0.35998074230369026,0.6305152353260678,14.656705237164275,12.677234007540227,5.967221515563577,0.1089358233580981,0.11654382718902195,-1439.7677637463519
0,0.21721174834635168,0.05345126324257591,10.786771090565974,8.050876431630757,1.0617725000684906,0.13221531051385282,0.1232923207059558,-648.4191469124258
0,0.23531856911416985,0.6623697296437864,7.94984048512421,5.588272587541023,1.9275335397319289,0.10572629193650035,0.11037324779359081,668.6019381552018
0,0.008828925411805648,0.24539567420385058,9.3519001860678,3.394727351127937,0.5273847028829923,0.16053963074835298,0.17180055761995727,-797.6146216022822
0,0.0459663264099037,0.428028013140473,11.217750922667243,7.999046350817261,2.5819113641102636,0.107367651460198,0.12191147932886437,-91.11862750706501
0,0.17506008916523097,0.8990758448923613,8.515120535275189,2.1533465492442607,0.9750660452903879,0.10709034575956977,0.1892962759149726,454.8864979316364
0,0.643637289248042,0.6628626165601145,14.672601876346654,10.0851867602118,2.0324141699517466,0.16732502567650298,0.130724886441616,-773.3169153065319
0,1.0994026804754804,1.5950767264546304,13.92017144445353,6.0662334244200204,1.3701801970447702,0.17873751417712352,0.19987965945903408,-775.0631575307881
0,0.172320410395532,0.0,15.0,15.0,3.025549501326662,0.14861007791729458,0.175335337868951,-1109.397873522809
0,0.2310003737130835,0.5682633991072323,9.907762378302507,7.467611997538815,1.6240927054278016,0.1050718621924287,0.15160155750906618,-43.39412304113606
0,0.10364911289608633,0.1194896043124195,9.01626107273392,6.815316960657519,1.7171818720058147,0.11347213003500856,0.10750518322832892,228.98333944915908
0,0.21406250434784596,0.1472774812807251,8.192063888852937,7.180896061975853,0.767150575426649,0.16350240542862776,0.153980038610931,-146.30496096080685
0,0.4309717535167271,0.23699234090346152,8.184782854685595,6.330352141033794,0.7495324606900895,0.160720419259048,0.16365015186485415,-42.97256762138211
0,0.1023762348248984,0.11767881561190162,8.725066794659137,6.932520215399911,1.7611707273456254,0.1036890747407293,0.10567651753362434,228.73376888502887
0,0.01262231056785518,0.5309257748814296,9.997641360271551,3.6192483557484656,1.7250706180481508,0.11061771710505863,0.13581949102213398,516.0052379811253
