,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,Participant,BIC
0,0.5351170100123236,10.0,5.629203641137977,2.141721963144775,0.20877012934518752,0.23979808470064218,1,-51.95551050133824
0,1.9040751559821132,4.8749813341217,3.324259765395224,0.6801006980409516,0.3447000298804964,0.3855340330268543,2,-200.3264917351769
0,0.0,2.716718133372138,3.5790125570489635,1.6309796079419532,0.10546715315990451,0.5273274896555272,3,565.4178216323895
0,4.116147066091209,6.837539016840021,4.222903374887167,1.122900880587283,0.3256781615327522,0.3220184127663145,4,-203.96617225712276
0,2.121476461818078,4.425034659903328,3.9090398097352077,1.1605059616929365,0.22657307100054574,0.2901944586694865,5,-97.00484632637088
0,1.7482089990704848,10.0,6.082849238318503,7.10206217805217,0.12658976920959836,0.10903288186484061,6,-238.3610896959743
0,1.5386339583289879,7.752869785669177,7.610573420682865,1.076443795456051,0.21579400320471864,0.3618151969102194,7,-422.42449661823787
0,1.672695700278909,6.8924649631844295,6.1553720327047765,2.5683062474558485,0.13495422125194617,0.1602889776267507,8,-125.66138807592476
0,1.105990214986354,6.6284760123571065,6.999025113016928,4.063028101660123,0.1030777197542484,0.16365800177570256,9,74.6294909762627
0,0.1832439282639754,8.131153326645077,3.920922709377701,1.3958455856366916,0.10095554784575084,0.18739386697572635,10,261.1487412009087
0,3.5506879158610642,8.991839950937768,6.706801310276767,7.9065431995325,0.2321130564641134,0.18585852021658478,11,-95.92185970930043
0,2.5870230676137305,8.420686398503758,3.5640375431455746,0.8599293762577749,0.3120986063197547,0.3264521619278325,12,-696.3583744770224
0,3.6800572254138157,8.812753606203266,10.0,1.47973776611307,0.27843590333524704,0.29468950729750615,13,-663.5130287639587
0,1.827274745640227,5.924152400508786,4.1257633888155185,0.7443960909629865,0.23916650089136082,0.31409062253281284,14,-384.2364797869728
0,0.19587819818418062,9.857729678478968,5.412374016755104,4.810741672051915,0.1755616914351229,0.1048163643363213,15,346.7772617221463
0,3.4175942888350637,7.441572628688473,7.383058795314721,0.8924823398870672,0.3383219817223737,0.3511729308677003,16,-476.73967868592865
0,0.7357333826225261,6.073594375722293,4.084097601299931,1.233310820996004,0.12330160949773222,0.22742592041584736,17,358.0853683472247
0,3.225500093833837,9.547288721961584,6.959363303100569,1.0101166446191625,0.2641025087421749,0.2674160225748161,18,-1036.761512442817
0,2.0562575316764566,6.262590628148327,5.55264252474102,0.7139999195241633,0.26131873211064377,0.2859895061254742,19,-340.72035813071545
0,2.0732213407240385,10.0,9.283593917248435,2.343849960328756,0.177071464165045,0.21717266639086918,20,-922.2237915376777
0,0.8098050496305276,10.0,7.570976185442537,1.2134581591447624,0.1774402633220964,0.26705639246880347,21,-366.52860222097155
0,0.6986070534921919,9.239517316681784,6.958181347641916,3.1930150859090007,0.104700473185324,0.18337094329368459,22,31.979057101230467
0,3.5731717161897025,10.0,10.0,2.6522907905798863,0.23590567983012695,0.294039178998939,23,-256.49015856332215
0,2.2381779705215523,10.0,10.0,0.8378440514503955,0.219108880899883,0.2804538039345613,24,-1138.7570901054978
0,2.6058006739041013,10.0,9.59340203232906,1.196511800772961,0.24480955153758227,0.2992169779759475,25,-901.5074548127809
0,1.038123935135833,10.0,9.928438004681325,2.2366045892045947,0.11393620153463091,0.2112629226146947,26,-566.9480546213873
0,4.267513100608597,7.527228841094411,9.856679942626023,7.578001051663707,0.11661319328444819,0.1811612869866186,27,-248.2204572373424
0,2.904687678517761,9.313725351507822,10.0,0.8435451365309365,0.24442185286689144,0.27566678988734417,28,-939.7222066825141
0,3.1634766585827765,7.695119611182729,10.0,0.5607470723416639,0.28800985113181604,0.3111641475409441,29,-968.7623245338916
0,3.021550129376206,7.434197140954464,5.633342450787072,0.7454515703124707,0.3115890225797493,0.31871819454748396,30,-805.2966169195129
0,2.2992014712378586,9.24261249964414,8.559286653027547,1.9651559029374592,0.20536282987085258,0.23173739670129717,31,-321.62060253888103
0,2.444989170647535,10.0,9.871293657299518,0.9570670841287017,0.24105354857845585,0.28973330758784127,32,-1310.4971400349973
