,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,Participant,BIC
0,1.806604821164644,1.5062841349656626,2.6261257824456217,0.564557155306157,1.3217317688123735,0.45495699194343964,0.47830419659873835,28,66.7578791423787
0,1.6561455254148931,2.4548445135980557,5.679993362047407,0.7463709899439892,1.4706220598226198,0.32111959830191983,0.47447545915167266,29,-139.29736500296005
0,0.8135961706688863,0.7854510840682852,1.7389134941697884,1.0771810248520248,2.934223031489217,0.45965689798849846,0.3846491440275308,30,762.3237430301838
0,1.250107256714773,1.4281030482482444,3.2013875747357847,0.7847237620791714,1.0795674088762044,0.298126512240198,0.382817724135331,31,206.9230033879262
0,1.4713927451035813,1.5050551093155455,1.6889182223079182,1.1772643820101747,1.7292386984502013,0.3412328098743377,0.2942212913066405,32,421.0673614109951
0,1.6736190187658626,1.5172641842940466,1.9837677942006287,0.738240317849669,1.539674376719228,0.35959442507806505,0.39231570201274696,33,207.7839201997787
0,0.5001585066624316,1.5690883361829278,2.0960420760359386,0.6586721459349585,1.3201989975543929,0.18350404752959015,0.4651017230469056,34,292.4310809785466
0,1.3952369172317651,1.71319815151172,3.748287263061292,0.5049455812085588,1.2295821756456342,0.3114864358618924,0.3092311358683578,35,-125.17040467320452
0,1.7634927366105495,1.206754812521197,3.0922649194189202,0.5039081398025029,1.379064112756371,0.4095336710822631,0.4539109900043512,36,10.688386996433387
0,1.0432288771286164,1.3850832918563667,1.7191367804686266,0.8996125208581875,1.447946877361023,0.29983408944406026,0.3260202268093876,37,472.7991943042974
0,1.7162547081017805,1.9990121002627543,5.48560483391956,0.7049063247184715,6.873115137381015,0.28884943393670276,0.17120242063228697,38,-161.68157351763807
0,2.011473338011854,1.8731981304829428,3.4043418912601067,0.7363634914802692,1.4574944470849776,0.2923560197890569,0.41950170473724957,39,-94.54240440734434
0,0.8977510082295131,0.76480718197679,0.7960786602309383,0.6323474300572807,2.0460325066760077,0.35865760104274447,0.3274597060828145,40,461.544471605032
0,2.392707919939558,1.2644355767960127,1.6744973643132286,0.8695564398773503,1.5684386686945322,0.3225425794934186,0.4448946703057133,41,191.02098406067282
0,1.6469522787936388,1.2612727569894717,1.6229550677449684,0.6104749335635034,1.6420210382565408,0.3332061764207037,0.2657541469926347,42,265.66128674039317
0,1.29322439718572,1.0381453901489652,2.662191840554807,0.8292349658875064,1.4137791191574167,0.3590227587468985,0.36799528248126945,43,389.40668459453684
0,0.7024081368443228,0.7935988302553898,1.6810510974661552,0.7622746531777969,2.6668464652141264,0.3233061583363499,0.10922015156440174,44,718.5073120146845
0,2.10054372284041,1.4545458619876357,2.2471774557078024,0.721033197715033,1.4593450147288283,0.3789440927084422,0.30316750867784104,45,137.9988974755643
0,1.2375287497535192,1.4643726321167851,2.6380998940789446,0.8860925750876976,1.514975623448608,0.35219352753066047,0.34870825923206944,46,329.50727444503207
0,1.7597727939497807,1.1239133513629311,1.2142035475170274,0.7832976655386941,2.4184012127280914,0.30278980777748843,0.36168362912983565,47,383.4299157495611
