,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,Participant,BIC
0,0.23617156993387917,0.42921450250378107,-2.6408416988301098,-5.927468609988917,0.9083329050286713,0.8983223989691478,0.9782893023411456,14,998.9923065695498
0,0.118786956660023,0.3457536668888041,-2.2128518050036474,-6.291996406938918,0.8491787553080488,0.15564784645609647,0.9791843422494493,15,931.3083970897882
0,0.0,0.14750290312514772,1.6630848157735076,-1.2911282563022437,1.647713675638638,0.6667541385666265,0.9745360402372799,16,927.3022804141928
0,0.2719118020521543,0.22181034111361364,0.7855534837185729,0.59712360812454,2.1555402651071085,0.10455348248212815,0.9935924330546783,17,733.9162373299164
0,0.24206741015203176,0.1449469451836651,2.1307090815040413,0.0029203089527548697,1.8845970986974416,0.11442796594549182,0.1488116945730577,18,687.196439526611
0,0.2439167686428219,0.12498611091004626,0.8156737453386964,0.3892789731846394,2.8025562049867743,0.5819498075666675,0.6173541784259938,19,827.6644744906372
0,0.2428350975698057,0.2527377875848231,1.2781968331611757,-0.3230607119154336,2.6562429514790526,0.4409042220138754,0.9810478355275105,20,950.4001709694987
0,0.2421701762091275,0.15863746232963938,0.7037715415669556,1.1777316630790484,2.4721555745444936,0.14033645122377764,0.6890481178914383,21,683.1921873188493
0,0.0,0.010025961845056228,1.3052992234254246,1.4998300990071476,1.32929037465148,0.25749886424958796,0.5163687329113875,22,501.4972821004725
0,0.2869272999456954,0.208198834222257,3.1733835648599347,-0.7902531217249187,1.5083536977191359,0.26182341636372103,0.9865217849936173,23,679.132109918026
0,0.26762499389742955,0.27574830524603583,-3.3872387801704438,-3.8610242290980508,1.0247174578611982,0.9635866507631261,0.9677450190225774,24,1164.579852010116
0,0.385812786475805,0.04486904817229489,5.752740167804734,2.0515232003880577,3.738302523035106,0.19258755508093445,0.12146333106129392,25,309.6510574892376
0,0.3077892763809557,0.3211353805449189,-1.1118542799408968,-9.557285643772218,0.7287121479334022,0.4677066468620319,0.10834926828234376,26,824.2924144714228
0,0.1458834095531498,0.1774419220103739,1.092359807235939,0.16789936258451593,3.536021842031916,0.10187929186674594,0.9715130218762837,27,879.2896701424668
0,0.24363863528549196,0.471879421328927,-4.991770676319626,-9.168368400169092,0.7565359649543439,0.10220799727922436,0.9948926275328458,28,1040.274398987573
0,0.1691266860658539,0.2744782423384745,-4.980120416946138,-7.984658266663971,0.8293812106534171,0.9715841917943722,0.9831769616666183,29,1168.6212929883186
0,0.17912303247339814,0.2033216972400101,0.3879374350703487,0.5308943026417297,7.896759756927512,0.8418148266781069,0.9239948206326014,30,885.3790947519748
0,0.10851097715299514,0.3857663666762027,1.521929530013981,-3.9755364279974224,0.8819794861754846,0.10551893676453794,0.9508309818382936,31,630.9205325451748
0,0.23036710158572518,0.2872029852041262,-2.04389271336239,-5.10177777166627,0.938092796760964,0.1260484249903367,0.44726313671565576,32,1006.7091727465382
0,0.0,0.767573113846634,-0.05904610056632704,-9.821147739435204,0.6215642225557056,0.10744510628669829,0.7824325885955474,33,520.5079837956245
0,0.05006674349601902,0.10017224114901033,1.5826344637986087,0.4596288307184545,2.1077381199246554,0.10333172347873937,0.9812791473060252,34,689.197612730209
0,0.21497894044431587,0.3033166633463352,0.9187961622512368,0.14174240284817627,4.874217326258286,0.10017885443800623,0.6934832403664064,35,906.5856052407407
0,0.5593634998493782,0.39595905251068336,-2.6776561027353396,-3.386039043472432,1.1193271503885764,0.8633339576379166,0.9579113649992199,36,1082.626827613614
0,0.13425537094794535,0.14472699225008598,0.7896274919556255,1.1641304205058458,4.77509695953087,0.19522851313770145,0.9971100823302605,37,710.4862985395067
0,0.41290737639119696,0.3565400898976968,-5.162312262589844,-9.492154968130354,0.7556180442733664,0.10515115289097865,0.9647238794225396,38,1017.8385035126726
