,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,Participant,BIC
0,0.758292137459675,0.9715240819660867,0.5536507690493828,0.8407255360788117,0.32818271392917375,0.4055437927843694,1,414.7136236704166
0,2.6451973500601893,1.5388758857014875,0.642219465412073,0.9466734691712908,0.42530781076171265,0.5219102894423704,2,-74.99759711687307
0,1.2028144654112265,1.5055842390146592,0.6631822142050644,0.7391839576153306,0.21617916911502555,0.34385274371129226,3,179.44343930324666
0,1.542673951637538,3.0454586953022384,0.7864046566739874,7.5043364090910805,0.415245557871933,0.11329717557027263,4,218.00215304572242
0,1.7977784250186093,1.01357706234473,0.6472000108732326,0.8928957550183613,0.33235771273890663,0.35347075662210603,5,263.10391017226425
0,1.4143515521036862,1.0467693221385332,0.565085565462113,0.8736241505587645,0.42237063705389655,0.5041117621080724,6,304.9467413302752
0,0.6427382377533628,0.8937451286575322,0.5857313813400163,0.7032363214321656,0.17498831199459736,0.37341705136686243,7,371.2363477593187
0,1.8474815464706824,1.9380957326105983,0.5893115301125954,0.7583319589834564,0.41473184066597923,0.5313809429902984,8,-92.5267978706787
0,1.927382645026789,1.4519613661399053,0.7457135724292877,0.919861066391642,0.4449692961595607,0.49294246290766214,9,102.49821389741325
0,0.7601731637323655,0.48260712170253733,0.6860371201697293,0.871048291134612,0.3693165773234284,0.3857379380807814,10,722.3304027053143
0,0.9621118041713685,0.4226781095438272,0.6319044583746746,1.0307474572970323,0.41807206511634876,0.4587393475659528,11,686.9326165064648
0,0.8818892808786899,0.9507867234027003,0.6684209720431115,0.9600308730273424,0.2133624066213926,0.4609917114445793,12,572.7005382593522
0,1.4960673484179074,0.8880661285418952,0.7748501992523815,1.0664800031749908,0.39253923854734485,0.47016761909779653,13,493.24980621699297
0,0.5213440492430295,0.6829128025241971,0.7654023762420671,0.9226480456642131,0.38190092952937693,0.46440476070358655,14,799.8215994707111
0,0.7709353307883394,0.5372550542149586,0.7689063999193462,1.038153894131126,0.150683686152019,0.2771057344835753,15,771.4189456569476
0,1.4145413798090332,1.0272188760256862,0.6779419274225832,1.0766975200055555,0.39711266360340153,0.4879946586942013,16,476.9045838599768
0,1.5203720800756255,0.9919344538007688,0.7820875510863718,0.9832463327058478,0.365360378475456,0.39103720758408667,17,491.8315645053166
0,1.1752888295434085,0.6605030116505708,0.5877446118566085,0.8735188944610556,0.3700077621157628,0.4076750724181267,18,461.4167997172115
0,1.048172210462501,0.8107812129149289,0.7027047005556959,0.9484759786268454,0.33836422730051585,0.27521831901851945,19,563.7757530807373
0,0.5520913906568741,0.49540743455206265,1.0429841120253116,1.192642842745996,0.1685476481732559,0.26761879174876446,20,1025.9503695137873
0,2.290752987723525,1.3241813459041547,0.5737796008930449,0.8739629249423365,0.3294300029076753,0.4148078122546429,21,19.939623519171626
0,1.8823782259054547,1.2404842406537901,0.7320728299890507,1.0078756162521958,0.35619941670434196,0.4461474864466388,22,285.2897309646136
0,1.012662428143556,0.7291937456032961,0.7094356366409424,0.9245544019821574,0.3622582603292266,0.47238957531644865,23,648.7041267012899
0,1.0647197025100006,0.7288836169309316,0.7928184408891545,1.1910677156400256,0.4611155536003013,0.5337983462511018,24,664.1668588376193
0,0.899955021980833,1.1923782505899811,0.8702272272946892,0.9106695290312224,0.28198103613098374,0.47288874576980267,25,595.5419910557425
0,2.1519200353602823,1.1852668793860732,0.6498793445856993,1.0391307828144547,0.4736412331455768,0.5154329062363073,26,209.7672292691195
0,0.9362480946746736,0.9851606546523294,0.5,0.9829563174562359,0.33661148120192913,0.5852196127875646,27,268.2990365935097
0,1.7506269193102446,1.3311827096463595,0.5442794379158292,0.7798941365454101,0.44731696022986644,0.5535679973028383,28,74.43313882136192
0,1.5858079037821344,1.9137381631289891,0.5538343407151258,0.7354075641331274,0.3113938547793748,0.48509657098243153,29,-111.85279830766278
0,0.8073138912762723,0.6705795049759207,0.8282480405341475,1.0243323324334948,0.4764549539938907,0.728485798171492,30,782.899405439122
0,1.2340411188703442,1.328317192293755,0.6283973874857673,0.7166791156925769,0.2948696754720892,0.41302740754029954,31,219.76910229413676
0,1.401853363877163,1.4585106041636933,0.8931809285625417,1.038524111048823,0.3607421932256457,0.4068225266650485,32,433.336305308011
0,1.6346142076156058,1.4630623760807553,0.6562251857866062,0.9629909437691455,0.356570146244726,0.46004104561251313,33,219.66750313989348
0,0.4808361281530665,1.5073105819839978,0.5868118772358762,0.9004911451754241,0.17812214935363618,0.5243524015022235,34,316.45564556099845
0,1.4352442458976604,1.622020686785018,0.5,0.7280509329624509,0.30879459894909156,0.3414571322112783,35,-84.10294974574138
0,1.8107324013805914,1.0521584482350128,0.5,0.7495079148612545,0.40703477604059257,0.5329943072440596,36,40.53270303035113
0,0.9964608425527165,1.3762572224087226,0.7551408944150395,1.0011083566596315,0.2944898147224556,0.372740274050849,37,486.06889912668584
0,1.6807352596687848,1.738181256159379,0.5222390219369997,0.7676437451514148,0.28303281704072825,0.41323256888807963,38,-90.89874527869402
0,1.9542486493162772,1.7616600824562862,0.62345605863375,0.8137514292954131,0.2891262992273463,0.46362725576469366,39,-53.45265072580918
0,0.8781574624738869,0.8102581995574033,0.6389044137406145,1.357328896645183,0.3454513206713955,0.473370599203351,40,475.1150404140251
0,2.3139257250348653,1.2054164997107717,0.8120551135396581,0.9924758931450419,0.30559739107864253,0.5321917893943228,41,212.97844117097935
0,1.590432162605523,1.159582917302563,0.5962404562328323,1.0035023651459738,0.3286955134278377,0.3710450131102096,42,280.23464605605085
0,1.2298660968603579,0.9020710018886624,0.6717920121841163,0.8739968756778275,0.3428439656245251,0.39328544679665334,43,437.92559537463006
0,0.7049665208349454,0.7416760392670311,0.7057498485342499,1.0253987440687105,0.3145160273741521,0.4326144932666911,44,799.9905490318392
0,2.0895299382166326,1.2788670547229284,0.6808779152877255,0.8484229877812824,0.36650043132714577,0.3934200106640642,45,140.83388490683248
0,1.233858306889088,1.2844549257394984,0.6867511526987229,0.8530556811514154,0.36838078528744167,0.4171782753476378,46,352.72838539535593
0,1.6771915733816212,1.1279709553030168,0.7272633442064065,1.366978612511503,0.29024068421516896,0.4904521425099131,47,406.07916608217306
