,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,Participant,BIC
0,1.3587897271921343,2.106204785960135,8.337266493285277,2.1300946911499645,7.268612785982148,0.16440422647845065,0.13356719422000857,1,-1136.0560889263645
0,1.0301110846678847,1.9491463249753969,10.0,1.2897633419065255,2.131924035951029,0.21749895628803456,0.24949353944735075,2,-2322.979226241664
0,0.21774858704879207,0.35892643801233026,8.391719364510756,1.5384688746636432,2.3196904285174824,0.10445194740648295,0.10658280178612156,3,-447.0533637552112
0,2.447080634210443,2.6169197043470396,10.0,0.7570974399500994,1.436189001207897,0.2811479300295509,0.25034976631373873,4,-3807.172269538701
0,0.29899898029127264,0.5594726599275708,10.0,2.0188230334321244,3.4831130711321885,0.1085151435888938,0.10368037356180271,5,-290.19968272387666
0,2.118712074039207,2.5059539711311603,10.0,0.9238604019015559,0.8421949642768536,0.24562867318593423,0.27795745195712834,6,-1790.6489129445897
0,1.6924899882719666,2.00697638547678,10.0,0.7323022951262619,1.384255555570025,0.27262492357121465,0.2608711661228147,7,-2904.226086706204
0,1.8275089899202364,1.8406342860536071,5.10804568779501,0.5427075167934405,0.8833087328879738,0.2417038905360045,0.2733715592329355,8,-1767.334978820951
0,1.8560480673456536,2.3976111358710437,10.0,1.208810264902965,3.306646485106879,0.2606836805714525,0.211393032801369,9,-1395.2194807507267
0,1.1113746132879316,1.7485769018358601,10.0,1.612391166598445,1.1410650761577208,0.1785456951747056,0.25884495029180576,10,-2086.7162166191497
0,0.09871158204079844,0.12160291000196866,8.103783760620267,1.0514499873923038,1.2634299719674473,0.13879153818961182,0.12523720955491086,11,-465.4093791669011
0,0.9202071448215285,1.2861953798745716,4.13848099630957,0.5900431335465877,1.152487845985687,0.2178249162982553,0.24921056030468025,12,29.431630395670282
0,0.3567416128638996,1.0296052948877028,9.112830447351904,2.1609254977953825,4.689567436479788,0.1042307469998004,0.10950412287045702,13,-509.14307515900464
0,0.026865345181784857,0.5345205080365796,6.574864114815824,0.5077787125127351,0.6427346769235216,0.173928570723633,0.1785011643047809,14,-276.601012048478
0,1.3364170589847801,1.4447728690174535,9.593221549028089,2.289526682083507,1.7793588781638645,0.2457682938461091,0.2833835776698632,15,-1513.226210866266
0,0.1006361199686471,0.575488580114676,6.418833804345294,0.7203493436184552,0.9137876819883939,0.1748963207770171,0.18572309762003691,16,224.3333921402435
0,0.6077387851356244,0.6505374872672275,10.0,0.7856157551763818,1.6917334673207365,0.16160341366285652,0.13252990536386677,17,-1528.1640387449754
0,0.39121987954805665,0.942769967967982,5.753381100021835,0.6764150206410897,2.006876349657306,0.14476108646713276,0.11264594477111906,18,382.1531539582328
0,2.6003986452464822,2.852168717410565,8.213161780373998,2.422702929721855,1.803394488961212,0.3331855910076717,0.3766866455452016,19,-2721.430484477316
0,0.35524053758150365,0.6062507182770639,10.0,2.1723966891514697,2.907126208192807,0.1127774538355013,0.1256251451749087,20,-1285.112366687407
0,0.31032073100956836,0.10335023318811931,8.012045370834295,0.6119665458722583,1.0312415047722823,0.16747296921761856,0.12651884225262056,21,-632.3736780889906
0,0.270470399858543,0.6043520959079607,6.776806270804849,1.575292127779083,2.6914887426499248,0.10625270405157217,0.10779930433971302,22,717.7617615314722
0,0.0,0.14666019646444153,7.872939132112128,0.5024886319652531,0.8558667106023341,0.16451417251214495,0.14590482110412056,23,-765.144705355906
0,0.06252095943466152,0.4063967459502915,9.618198485661397,1.905812805215648,4.761982781481713,0.10632367895938077,0.10267671602862072,24,-98.45186311153807
0,0.19726850348295488,0.7132062704140406,4.331740936310917,0.5047499889359468,2.2853380480743515,0.15341902875343189,0.10665041038051526,25,357.2675212054332
0,0.731849558712414,0.7425031047144696,10.0,0.8276585053627654,2.19818876330423,0.19556975820329436,0.1295532499182469,26,-719.4819491771647
0,1.1539853999047935,1.5322275038297932,9.388736270443864,0.9252781566402986,5.566926782474386,0.17877051427657764,0.10787619889569083,27,-661.763396644996
0,0.18341601778519698,0.023736532148210063,10.0,1.1472458077120518,0.9367649893945864,0.1780051486548037,0.21200786231785396,28,-969.5870245200588
0,0.3248140474650711,0.5220711626816446,8.35210635177357,0.8264663763115458,2.9707169672257843,0.15344600467483444,0.10439126147783584,29,-49.80054165324315
0,0.11299218214220502,0.10412929705055413,7.719542848381734,1.5450698833947802,1.9751365770047058,0.1078617366176427,0.10831698915912924,30,248.47421763991426
0,0.21709996632300654,0.11892979578498969,8.119747984953394,0.7383771976162352,0.8102789866605473,0.16643099076034445,0.15967926506990232,31,-144.7132748676936
0,0.4567142582078282,0.22509505354704368,6.718058378724748,0.6189198775341338,0.7501915740316991,0.17089543966949738,0.16570753257419613,32,-38.25920115968954
0,0.11264837623270282,0.10370576222936692,7.75542088500733,1.5545779658878072,1.9930445959893852,0.10350833979363389,0.10663520684920541,33,248.43813299121052
0,0.09571648238159516,0.4802051330334624,4.065141700355059,0.5431374553774657,2.203827253320577,0.1806384938738942,0.10928098114359303,34,577.8485357398116
