,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.8405358501993061,1.1362574870075874,0.6336995206073457,0.9129275889265811,1.0068958195526942,0.32327390463408734,0.40399076171395976,387.6998098086827,10,7
0,0.3504865805183371,0.662620141997661,0.6125566954101658,0.8064728166256554,1.3305911839306939,0.3369832090109094,0.3687870905276911,496.11819363758275,5,8
0,1.0729257985592884,0.8096728154014695,-0.3356404327744319,0.6830680253909889,1.1137561722282179,0.3785420732814295,0.343880972030863,429.82995268785635,10,8
0,0.1774066925814875,0.07338812164172744,2.164513962708983,1.1011052604435876,2.160212336227715,0.20299155776081895,0.13754428029641202,604.5602360100388,5,9
0,0.08442072845970934,0.36089717225532597,2.2932297807321396,1.15962786202499,2.4087670643667893,0.1910462396878576,0.1631417233158458,491.9645028147645,10,9
0,0.0,0.3087514738236756,1.0044168424403592,0.6752327201755421,2.3971042461973204,0.16467744986702154,0.1992619996045194,526.5160716496634,5,100
0,0.4091646407631478,0.6891814831321179,0.9725835586718758,0.6135053644068567,2.734372549190606,0.1880113589255556,0.12984570964682052,391.95273304671423,10,100
0,0.03245984726485226,0.23085157537961953,1.1086855547114438,1.277833772095569,3.2848026286711267,0.11043041085868982,0.14965308690599044,646.2840294358907,5,101
0,0.3103922384294085,0.6243703933836653,0.6311382346006098,1.1691954832686977,1.4946140582269534,0.1168179215651397,0.6526850211721243,534.4453298591816,10,101
0,0.6561768621468161,0.9676497070147472,1.2390744249075447,0.7236943866765859,2.3227740878758665,0.2826148928918404,0.1305010479618111,337.9603995742576,5,102
0,2.135383501381652,1.5566815165394021,0.6942262351316495,0.6309913917825267,1.807166623892253,0.33156188712586077,0.2927427130154518,96.6789564400655,10,102
0,0.1054266158000933,0.2942733063571415,1.1707122803689185,0.757216402190175,2.347151679541552,0.2816123189495223,0.10875779113233647,520.4112286935163,5,103
0,0.053378100553202745,0.2087507728294357,1.712214784140952,0.7922532405892921,3.432602184843538,0.24616811206100103,0.20448530825042505,472.5849252238092,10,103
0,0.0661322047919026,0.17076532147272755,-0.6435260402278263,0.8674824025345957,0.9472386714759269,0.1087216491267739,0.12610158047450576,890.7676757294952,5,104
0,0.22686440799882035,0.12399747263521917,-1.0381240244018843,0.7885400150172184,0.8515990898679457,0.1154773975847363,0.1273010133670321,621.0875482277063,10,104
0,0.0,0.0,0.10116108998002522,1.1556281679596139,1.0449603169749775,0.10124390485902146,0.10885935436063265,666.0372842042103,5,105
0,0.3388936032887927,0.0857389709479028,0.8759320514164355,1.500302572012616,1.1740465151514976,0.2561346673857253,0.10206173064967106,752.5852950883739,10,105
0,0.24037141939977422,0.44932026879193593,1.3690180862559367,0.6433662720767814,1.6731116012068692,0.3150179580866304,0.1280987035423457,462.2153479223252,5,106
0,1.1992885235753314,1.2778801110852491,1.213825360082674,0.7868316475375172,1.2914629651431477,0.29777589345025973,0.2731798526340022,265.70150638593407,10,106
0,0.0,0.5459773883027127,1.303780550221682,0.6644428577921087,1.3819097056556897,0.12295117124147048,0.12581751549632786,728.6201516166319,5,107
0,0.26793553964850075,0.8144419574345306,-1.6030722479314163,0.5361988759733776,0.7350635494109423,0.1095175675206187,0.31134360064957733,527.418780138239,10,107
0,0.4384564099030721,0.4060871923558603,0.48076326584127804,0.8520277869986304,1.004154388508506,0.3070561297430644,0.3065391476577267,526.6305355667523,5,108
0,0.923243058308324,0.8249671931575551,1.1699223891287829,1.3116461241240525,1.1115615911483445,0.10797016202923237,0.3122427952965532,629.6383043918026,10,108
0,0.03423875187270372,0.14801108302528557,1.4197388834914662,0.7484875696828137,1.8190348886114323,0.2939553028542235,0.2553277239153166,518.9559812572326,5,109
0,0.22106381469467565,0.3641794143860338,1.80252828262172,0.7522940031188075,2.256489206941467,0.2721582506667585,0.1767070162977088,554.1137862086347,10,109
0,0.9793173080803367,0.6686879441119982,1.3730913463833259,0.762692331830988,1.9723643774444946,0.38320379106581776,0.22511807228884745,388.0133889904314,5,10
0,1.705565776175732,1.407494784590999,0.48074115439578896,0.6382827169898904,1.1528156931071698,0.42818762634001606,0.3801562221096412,155.63617603949206,10,10
0,0.17801337894868738,0.0,1.394767898906801,0.9753650738508743,0.9139364511798376,0.10146031307375958,0.10295390165132495,1243.6585096138963,5,11
0,0.07691496356785589,0.2615666693144612,-1.2899868226238254,0.6740462787753962,0.7364630484573915,0.15474802244071528,0.11967549702768376,797.033392932271,10,11
0,0.05292298858358789,0.14115324666134546,3.0406100415268655,1.17064990181008,0.9507115816531342,0.15302835484698263,0.1080893666807708,635.5676095545305,5,12
0,0.23985221758004152,0.14125800018561838,3.1392830228732596,1.3561699757727275,0.812495884318257,0.10454296507514488,0.14685757731694288,506.4645304491577,10,12
0,0.0468439561645752,0.03466794918531379,1.652370525376028,3.2232585937575555,1.0262327144633847,0.12015949531082082,0.4007713971080953,566.7204202733284,5,13
0,0.0,0.18600545295083226,1.7012737716306654,2.707513475022709,0.9258209931433523,0.1611909715211417,0.47095438939906076,522.7744020637598,10,13
0,1.4709762805201014,0.8606102746107355,3.502851677765366,0.6352245406217532,3.1400422292558026,0.35503131735527926,0.277525710215613,142.74363653740846,5,14
0,1.971174548204766,1.9010139007677471,4.246634165438579,2.692015828576963,7.87748210246831,0.10775108562862218,0.15619648078416004,39.020671073625294,10,14
0,0.11725529035568018,0.12271259643133386,0.3827832708231291,0.7759228448304412,0.9413155803870321,0.1168081602149289,0.16173932737379831,752.4647096631057,5,15
0,0.08840984173776405,0.0,1.5744477278637103,0.8759389145429672,1.2625689984836685,0.1081766490613249,0.1168410560101329,829.9502075255576,10,15
0,0.06495422456039514,0.7566599997935347,1.0248158737525754,0.5516925367412457,1.4546975205771755,0.3174181819400138,0.4155442251933621,353.31010393780934,5,16
0,0.9270959598210394,1.1692873185389001,1.3865905539450798,0.6457224047179992,1.4269244814268647,0.2611835703610849,0.4229336272751344,243.2070603631795,10,16
0,0.0,0.590415487974175,1.2370091352478312,0.5892202854273285,3.912050248330901,0.20456288180335075,0.34625429354666015,417.66018494369564,5,17
0,0.38528804421026525,0.705488763116878,1.1616641142094184,0.534933458012639,4.015703208136036,0.23894423816475002,0.12867013089863744,428.02271956206584,10,17
0,0.6546244840214344,0.8007158768242241,1.3521637692334383,1.0321258348405582,1.4986078804347178,0.2208307600854777,0.1941799615719445,430.72693881931076,5,18
0,1.2127353563890149,1.2893399397576506,1.598500941744008,0.8875602701293341,1.6714519439463151,0.26955957379336254,0.23624371800735927,273.2227146683366,10,18
0,0.6177275637116224,0.4192885435830132,0.8667049487986973,0.9734455628417376,1.5091908959822744,0.37280107489980485,0.3186631098817645,447.9887950671552,5,19
0,0.9295592454947236,0.7496367931172097,0.8044502326548415,1.09479620268579,1.4737643792484816,0.29231666080862,0.35615493723784053,514.0048502405872,10,19
0,0.17185532069615356,0.42244145223533935,1.722078666255888,0.587293409428082,1.9738995784623636,0.29831309547702334,0.10238458730348288,561.6039092831486,5,20
0,1.212123757540194,0.6414482321303406,1.8767247359925006,0.5538415707824442,1.984202093048658,0.3158693081198259,0.1018602821530109,361.69464489717745,10,20
0,0.38363926780462376,0.2178293203932431,-0.11976474319498229,0.6094160503482313,0.9817422252178405,0.3544721776569455,0.7025246910115086,229.39964312889128,5,21
0,0.6637433854370197,1.0265143555709042,-0.12633953229040432,0.5855018525958435,1.2377472395635207,0.396917738919739,0.8139920682417077,202.24118450937192,10,21
0,0.3642160103685239,0.6361196514478681,0.26056996711821984,0.8477704221029474,1.0883103265356464,0.15161528891568576,0.300247900543704,504.5867634915687,5,22
0,0.6936733317697065,1.2485958566410313,0.6048049162142896,0.8333458853775575,1.197204841531172,0.10858843143103114,0.3277640971966324,470.1700485515836,10,22
0,0.40622619600344084,0.361785736422765,1.1570161378056638,0.6783446574007965,1.958231439194519,0.34774609080997265,0.2574090572346308,483.36780134149893,5,23
0,0.7139724202727659,1.1396028202717077,1.5367260014176374,1.0593902274321394,2.222741422134957,0.19688057964221684,0.33043897760418817,378.49508720675107,10,23
0,0.0,0.1391258215386424,1.5322644233776828,0.6930600280303318,5.224558789206395,0.3457973055232767,0.1397205569040758,466.8646853641589,5,24
0,0.40813811832631436,0.7469007637722298,1.4832787888208618,0.684816793500179,4.812667184512687,0.3689550809466125,0.14064971893664208,392.6506444238106,10,24
0,0.12558187775912494,0.19175791307026196,1.0703595226671314,0.7926072019161627,1.4447140380881391,0.12345337988726185,0.1069619743907329,692.6316325532518,5,25
0,0.09387611918022819,0.4951917220237341,0.8300429161155752,0.7790641679186843,1.190214974488105,0.10742206487588285,0.32555862380468803,495.34454689714096,10,25
0,0.7853923841418691,1.2359102356558833,2.1004212291790094,0.7374147851274033,0.9683483180701442,0.35224710444089125,0.2750322109262198,228.95713538709657,5,26
0,1.466185521630607,2.6657369482920794,-3.0648109262362544,0.5332994559755284,0.5695395923789341,0.3881276019034618,0.4118375800977605,-35.571679088105384,10,26
0,0.3412123717781506,0.5874052836521101,0.7054684763580176,0.6486866747127777,1.6042694208360406,0.36927490007527697,0.27258674497637625,262.640419963208,5,27
0,1.0861559593179313,1.0796723368438983,0.6560762424962818,0.6833167234101305,1.4178079872985903,0.3338904087462915,0.39161151274369765,229.4459081788812,10,27
0,0.06245750060897431,0.09934103685210316,1.0828294752795613,0.9282537539645639,1.348584102838203,0.10182974707653819,0.10138523996336951,743.3869727382327,5,28
0,0.1301783259774283,0.0,1.2451056636055626,1.0462855312635546,1.5672099614987745,0.10642172656368415,0.10350721605528107,950.6889283204824,10,28
0,0.01567819417888124,0.26185399117995894,1.7320063321789045,0.7615823081059392,1.67362579149394,0.2815264369763952,0.2951247516480696,463.297517649531,5,29
0,0.7703657038708396,0.7860263956694525,1.7582678099474724,0.7090950911623044,1.9328984981356876,0.300533378745641,0.2549186493668507,372.16201788490406,10,29
0,0.0,0.381751028584627,1.449393712513084,1.3005325271429284,3.500611570329854,0.20085953618858077,0.12649902793543677,629.0846935907751,5,30
0,0.14559895464644282,0.6294412725520304,0.4995642071572105,0.9564354049503088,1.2963662191015288,0.3038554647013113,0.5128624326289568,559.3535037706777,10,30
0,0.8398159814549734,1.252594584016587,1.737036111706249,0.8257008963537946,1.6392073178734416,0.3912016387404467,0.34635742776503564,315.7680983027348,5,31
0,2.8123224018354107,2.7266278229580747,1.953145865117346,0.9916694772176187,3.4504146422152226,0.3994019843827077,0.17364023439622456,-92.04927643481409,10,31
0,0.12836704188389048,0.23359782919657807,-3.4646165997217384,0.5673181819226936,0.7964071831311386,0.10530463486876945,0.10646211281555212,1125.5892472466107,5,32
0,0.0,0.2959157613418026,0.8586476444079923,0.7259169257291682,2.2054007918708867,0.10971570631716976,0.10283598932542454,839.545826627142,10,32
0,1.0234001775756876,0.9494779629041296,0.931251895675945,1.5346473339432514,1.4309193060851784,0.31032252030224017,0.47647932024900674,440.41918749786686,5,33
0,1.6098768257190597,1.5939488051309356,1.012338008485681,2.5592255829908015,1.5401583729095427,0.1007411276886302,0.41830595311509167,287.1255674144037,10,33
0,0.02415975657781887,0.4528871785354949,1.369315869715452,0.9281395623852569,2.744921858639489,0.10344394975279386,0.10088858553785374,453.5686511958751,5,34
0,0.0,0.572777344828235,1.6617819860753793,0.6975243277891505,2.611073648997639,0.20977145470064157,0.23989078858545215,570.2040391979682,10,34
0,0.9012464526393229,0.9437754273219648,0.6678777351780993,0.7057043399238645,1.377113139023849,0.3887340341148287,0.39635042439135515,388.8601887602384,5,35
0,2.004475184414518,1.6709558781665332,0.9844905531044366,0.8220643706996924,1.4735169486644586,0.37390654341109125,0.4019469288123524,108.99550912609357,10,35
0,0.32749251893028436,0.2726748646108944,0.1924385341296786,0.6797735486527205,0.8075605930722105,0.10513061828386472,0.13841955324876015,899.3623641264784,5,36
0,0.48247763573767904,0.15876683231854954,1.8935053802719906,0.894617027659216,0.95709023862636,0.10297664878595669,0.10189107522449331,608.3980328514534,10,36
0,0.06563590989400893,0.033051144523660314,-7.037539979581003,0.535694154558676,0.5075330854650821,0.10286340869045507,0.10244414431078863,2290.422100958753,5,37
0,0.03327471841247043,0.052288563400477585,-6.866146525855436,0.5318648475898535,0.5024598876643909,0.10037247621059514,0.10670387216989524,2846.698850929926,10,37
0,0.15990359242398616,0.05484177280929634,1.9634284551823453,2.618081033396388,2.265876810467302,0.137144846200635,0.10528353237312238,621.2034348879606,5,38
0,0.41061025895736164,0.2587475300850815,2.0372261866638133,1.711184216080973,2.352267450957785,0.33626779483532054,0.11342865989226758,581.6752427796084,10,38
0,0.0,0.22331006399766154,1.5070903541575302,1.1501803998138391,4.438473526629104,0.10626805439899945,0.11983091010316382,695.6005195923364,5,39
0,0.0713248325304915,0.0,1.4759632306376322,1.0597235447013817,3.7657326890159397,0.10916857359571247,0.10531941436259912,625.4220039532759,10,39
0,0.0,0.0,2.70839635034324,0.898403105048466,1.6612449018447322,0.14055555584416302,0.11256403864591702,578.9992061768327,5,40
0,0.3668041416403314,0.5609598291355903,2.0989188068077302,0.9029417391404571,1.298782881377099,0.10846142537705644,0.10206713176536175,580.955377250849,10,40
0,0.03940118986470863,0.7727378096392797,1.9938836533708626,0.5875126019835895,1.3355170182332827,0.14747143267301355,0.3249036964217976,254.57278045910493,5,41
0,0.47359263291418524,1.5306163113965774,2.1316049970010984,0.6512279308479818,1.668867156312848,0.10605902655588972,0.30470010346232024,176.3758501570075,10,41
0,0.49154877361504745,0.7991642610990166,1.629024189629127,1.0946568289889296,1.5430283885119391,0.3031692294492361,0.2476531121890928,463.5486917247418,5,42
0,1.589415084486621,1.3760775455766192,1.2123507310624984,0.8957647170585514,1.0465466387365283,0.3508338831667034,0.38612923616061456,191.47108155287575,10,42
0,0.5685653851858256,0.5686079925265459,0.5224100925472364,0.7685541450571836,1.1086482992895808,0.3796445480842437,0.37034810462872847,478.18087552946895,5,43
0,1.1280823096509018,1.1096240656530905,0.5887064325516829,0.7407057675370119,1.0086895848170094,0.3743452612817397,0.4135707653566453,303.9201171590855,10,43
0,0.17956993869078408,0.2974004687624117,1.6806695135029441,1.4499561045723444,6.927621102732699,0.4055925440395215,0.15735655956815608,400.00456905738497,5,44
0,0.063031815030935,0.3940470349573766,1.5214673365567852,1.436335683382087,6.456519906123688,0.44205789756269837,0.14947861205508256,433.05020593862326,10,44
0,0.8145610148650916,0.8078362722223399,1.838634905443229,0.5293275184206507,0.9962586326413629,0.3012413986166774,0.4113616453436677,215.67425083073732,5,45
0,0.8600444397846819,2.5875022455543664,1.7148921299323492,0.505104030324615,1.3199590266711096,0.29949697023299804,0.36478812984484654,-38.12607075485394,10,45
0,1.1283015657348696,0.7126330110643724,1.0926697395127078,0.5881902917446942,1.5497633581343786,0.3992853938315787,0.35452248753672494,296.5794784642994,5,46
0,2.100570191117473,1.2531465348272424,-0.5322209163645614,0.5958105098033428,0.9926244489967497,0.3562509338652642,0.41751779255943555,142.3080470216204,10,46
0,0.3235054381073245,0.3777035147294773,1.216565911237157,0.5846700076644473,2.0280136947879877,0.16373810651768483,0.26093821761144,364.5827807181761,5,47
0,0.0,0.4563154492970302,1.0495779482240861,0.509400340537582,1.7381662635470034,0.24260395328892936,0.23906929414417089,319.67244296522006,10,47
0,0.2078380984062564,0.35092317433882747,1.86559450450522,1.5035489604368308,2.1008288744569517,0.10423038579620825,0.5628186598172057,641.3500398972474,5,48
0,0.3171489834705046,0.5785018584875968,1.6013413334198263,1.3473843081282868,1.9409332985197736,0.10094414451707151,0.5232946559767006,548.7062145251751,10,48
0,0.1855418160180208,0.6314089832714841,1.1412865460851378,1.061352336704891,4.135350129372878,0.1629202693672348,0.2641897111529145,703.8914490948916,5,49
0,0.5524926817891537,1.1925031458599615,0.9045848536301979,1.0263223145411273,2.768197185998774,0.13001975123552495,0.5206117377275552,558.3314571784983,10,49
0,0.31271652346511847,0.11492149631884559,1.453122804673596,0.9350137692136369,4.57311147912612,0.1019504605495265,0.139960925069399,539.915796384214,5,50
0,0.1738616908948433,0.0,1.2389247128043863,0.7388274726116926,3.286677782899054,0.17954834104597134,0.12244273502521597,308.01482128435487,10,50
0,0.30889818763770654,0.4006074577868423,1.2482570599617753,0.7099092251655277,1.929137571544819,0.4014097567755488,0.3887198869100734,422.4607264614362,5,51
0,0.7776063028399924,0.6083283095458587,0.9023351469144288,0.7468730641697516,1.9087806845252162,0.36469515785861084,0.38189116060726025,397.2480809831656,10,51
0,1.1168554717088948,0.9133111216162451,0.7667588225343634,0.5028797411292194,1.1689399558020672,0.34649091847663355,0.365871407833244,224.27655132583834,5,52
0,1.7565576238371146,1.7015696180861712,1.5911987914200507,0.5272842481119682,1.30687977902687,0.33931566605008956,0.34624438198171514,30.769017969462013,10,52
0,0.1829860151895678,0.2491579225240121,1.9671727213174177,1.599886924311599,1.573129561020178,0.17771738179856167,0.10279572214742216,578.8731067449792,5,53
0,0.493388501944893,0.45368974404386664,1.1048687310650755,0.8121046458331835,1.1202838071698875,0.3975869413071791,0.11310606227797138,584.7958579670117,10,53
0,0.0,0.15774223022032696,1.5791770959418734,0.8770710482857904,1.1281574707390858,0.1128753714211167,0.10654023297984355,690.4995162361104,5,54
0,0.2648946734787957,0.07668708610600267,1.0647554242447956,0.8041107696763095,1.0664272351800506,0.10519103708398808,0.1514445674467409,529.8037155236706,10,54
0,0.12920866960152735,0.7859887964303676,0.9998047348723996,1.2287959227383802,3.7243850424483433,0.3481601982938608,0.12983713997229956,537.4922834272923,5,55
0,0.6379829586421734,2.33609727533007,-0.29300288381799117,0.9304382213556126,2.815076226418204,0.36347587601874803,0.21054855667174188,487.91404763188285,10,55
0,0.555362554824646,0.29705463844394947,3.3423630979187164,0.5601382714728094,1.2971168900600434,0.3174040664315416,0.2549676501271331,206.87885117507608,5,56
0,0.90580809873622,0.9068557000297855,3.508206737214902,0.512495337118982,1.4040295408537702,0.3391061964575137,0.23427147514908103,131.85240313375607,10,56
0,0.5353704330496939,0.9680045008195598,-1.1209831050999384,0.7931665367949106,0.9664255079684256,0.39380908079223587,0.5240825135241165,463.68468212528063,5,57
0,1.2047530414291594,1.7073017646862534,-0.3652942973574328,0.8706567390826976,1.0705060492509295,0.4147674625918365,0.4405486540806144,284.2627581414303,10,57
0,0.1021012012994356,0.2166867451586882,1.8700858294731906,0.768221276360201,1.1969307855774165,0.10266917873950171,0.11864493513414687,1278.5715290703163,5,58
0,0.24589910477537144,0.46525480108828987,1.324367396423001,0.7266611657122675,1.1231631814210319,0.10403216428203932,0.10572054844254969,1929.5902479951174,10,58
0,0.5806138107105868,1.190344584272415,1.011689125472846,0.796630101502581,1.6222413693004754,0.32650589767254456,0.2535375405172389,401.1172963457889,5,59
0,1.42207824566958,1.991596018540407,-1.6209790589738402,0.5882007493047108,0.7597268616795403,0.3951561105097916,0.4310012118444613,119.46431082060937,10,59
0,0.6522240946459965,0.8334134184057047,-0.19616016767204858,0.738854058642866,0.9153780653134698,0.2915436170757594,0.32139443532694645,446.7450286421218,5,60
0,1.1623639741799172,1.7763966503648665,0.746044931665205,0.7964411926770705,1.0051208718384204,0.29362953286205634,0.35021681539429583,192.0660729856714,10,60
0,0.7232623925747933,0.5747327281070563,0.6726701646000254,0.8064976517011635,1.2433713421312156,0.41418945395073803,0.3815840702247476,471.55515957149737,5,61
0,1.6829438536402537,1.160616983695397,-0.2927481760194225,0.7025313299758045,0.8446440049480706,0.45014950459623865,0.49431422130231484,221.1953512488806,10,61
0,0.033958447911241835,0.14574042594671924,0.6876605118293894,0.8217113403795788,1.6344041861793341,0.10570065619541952,0.17878752292490868,516.2707176150868,5,62
0,0.20006281853464608,0.32091048341487605,0.16209406617099933,0.8218006658388357,1.2350134217456756,0.10578612827388434,0.39583138915181504,538.5468475899011,10,62
0,1.4946721220477406,0.9330212038083153,0.9854380626793189,0.5015654751413234,1.2494588530978152,0.3649738503969062,0.3072970518882657,190.1002844404817,5,63
0,1.7385168918132468,1.7218079207316006,1.838294131109139,0.5160678123643758,1.0521605264469498,0.3447604322542927,0.3590679958837688,-6.922502020686238,10,63
0,0.22295275630595096,0.29053557153595333,-6.912223702356279,0.5137220731996117,0.5744644364999956,0.10480448540523091,0.1029151421440137,1603.2823829982137,5,64
0,0.0,0.5940118868897227,-7.107843402682637,0.5095343814545972,0.5674714789921009,0.1018383267820705,0.10794602918612678,2024.324732171988,10,64
0,0.5456386179172167,0.770096583036331,0.9727408883623712,0.9180482918751323,4.850658309988931,0.28493369119440914,0.12182694565074925,364.96922382419905,5,65
0,1.053238840549307,1.054583886089327,0.23926322578382606,0.7801586424349152,2.4682470268914516,0.36750682059445017,0.10458077430675267,387.8730671291684,10,65
0,0.14361282465730324,0.34468986367833016,1.4231690666609544,0.6517145651007237,2.8751137548855312,0.2411708576426807,0.12387162485987907,409.88349231539235,5,66
0,0.7876499664029079,0.8139948998052906,1.0497157115328812,0.60943602059975,2.4167789078759094,0.2802501664463956,0.12518408010639165,333.82268081709526,10,66
0,0.9071667929924885,0.8951781931986869,-0.10614699576153415,0.5654052474258568,1.060587537864909,0.37007645159266733,0.3965909284793245,301.3613067094655,5,67
0,1.9119850708412907,1.2708435877993662,0.24358782648217273,0.525722449999948,1.421479463752776,0.37030493185383706,0.2193100612571785,156.11373391750948,10,67
0,0.31067453939374556,0.44106736811027775,-0.254791482986511,0.7531196787446568,0.8220373551535922,0.3223510884060371,0.3892633875650069,513.8985432296076,5,68
0,1.0429465199813468,0.7516720832466044,-6.1511711114741185,0.5263219177478731,0.5532345719035829,0.42946079640816903,0.4548970982038452,419.1685425641155,10,68
0,0.16272828909849443,0.0,0.7818338347555831,1.3844195135225794,1.712924547519361,0.11151124397658913,0.10975465243826643,631.1745090837791,5,69
0,0.18755627990981683,0.412651116338012,0.42916160517828655,1.1798360716638077,1.3054557491565086,0.10364932731772258,0.1271507557955227,865.66094855056,10,69
0,0.5050673865456432,0.9751821832500321,0.8792370898181977,0.9664826595096758,1.459983111182383,0.39719422876808785,0.3585272301977017,470.2665802190347,5,70
0,1.3986407800754745,1.5590274444088457,-1.1150973978376064,0.744350588656193,0.9043719435918249,0.4294539975823126,0.44423664704851706,262.2994322575875,10,70
0,0.415354442533061,0.6672509591323593,1.330882080617777,0.8987337380999119,1.0375175438551865,0.25901182208963697,0.25997764689113456,457.85020140076006,5,71
0,0.9880104285306288,1.570842414017442,1.9522597145324578,0.9775209184859359,1.3459980877825468,0.273679852468336,0.23903965933729537,347.4170557122326,10,71
0,0.23885198505312435,0.2590006112168278,1.1422259287147218,0.6850428760531968,3.098283114838673,0.2130192036329301,0.15522164371136382,415.36944400510123,5,72
0,0.21006158851087098,0.036306810819351144,1.3984068553592224,0.80430703159815,4.097998088628195,0.16128548579138446,0.47056635809299896,336.3744883223226,10,72
0,0.08466246834209105,0.1053640901113621,1.249443272478063,1.0368317027930485,2.7583935923026575,0.32146122799786114,0.13123585750899097,546.6508935436814,5,73
0,0.026897420037001737,0.0023720773304227384,1.2533036154709714,1.001326950629819,2.711874992139782,0.3141591452960147,0.13887108251449415,530.7817882938498,10,73
0,0.33431906923544497,0.7319475750829165,0.4647794429687087,0.5700715011143549,1.1706999199125514,0.28794388338686655,0.25509545813895984,374.1027055839259,5,74
0,0.892826979074842,1.3189413679624424,0.8190833304127684,0.6413624364678667,1.220651489632143,0.29873066850985336,0.29258185299938433,218.85170788265918,10,74
0,0.6113459340449515,0.47957398443143173,0.25859726694313856,0.5915344775919777,1.0628916473421177,0.3050249290036898,0.27453929922828485,426.2106842938639,5,75
0,0.917681188888335,0.8376111665154718,0.36520417613813533,0.5614648977410868,1.1586857293191426,0.3105811832920903,0.31128283855142,322.2506337156131,10,75
0,0.22150907337052242,0.09508385401934827,-1.2755530607036523,0.5643473392877678,0.7806136208067493,0.12572320824930194,0.10332470633444002,559.8294779524164,5,76
0,0.0,0.12648325365719068,-0.44479251846230533,0.5707518122885533,0.8166587903536122,0.15178360831178334,0.10744808795621608,697.9053287066669,10,76
0,0.45377916955605024,0.6358174010999109,0.8346797970871965,1.1258374425868043,0.9348250933419764,0.5079961283545662,0.47909838381571856,548.9571883706411,5,77
0,0.921047696323866,0.9588833901608477,2.0696074300715477,1.7896221266618668,2.0362117255774645,0.3368930492590169,0.22867265252559887,414.4946613966168,10,77
0,0.43448920466775925,0.4444450652698337,3.7351558551903077,1.1922040702799266,2.5905404032629518,0.2910771085170906,0.3041657227341856,326.3727157012898,5,78
0,1.247258268775546,1.2229242667477465,3.340779140845393,0.9507286164954354,1.6593605837474095,0.3460178638628706,0.407169711378419,165.4479578933835,10,78
0,0.04240194620373381,0.46654556218776067,1.8155469235287522,0.5079598099155143,0.9469649175594466,0.10193238656025616,0.15802679755791527,502.83986572527306,5,79
0,0.45620837843463097,0.8442614003034055,3.10391823278704,0.505213694556605,1.0034939404772758,0.13125195210389518,0.16672648228534437,466.53677885838647,10,79
0,0.11183474526344124,0.18732951116362134,3.087454595146275,1.2192425497767743,1.0039741041510224,0.17048743066730737,0.22076496622908037,474.68333763934174,5,80
0,0.3250797876994105,0.03189804460196789,3.451282791929362,1.393436683785659,1.1447451557926795,0.15355940140112057,0.21742593462965631,369.27927887347795,10,80
0,0.07113040270417917,0.1271288266540569,0.35014668510397035,0.8799076160257018,0.764047818843915,0.12494567454632577,0.10988271784347958,1716.9802890524181,5,81
0,0.12078978268481122,0.0,-0.3586016051633392,0.8353899372317937,0.7150021493325305,0.1097103484583059,0.10246182343029919,1483.6097736863849,10,81
0,0.20312191028728604,0.08382415926116177,4.505443157047145,0.8370648491948987,1.2476454113632314,0.10099998434495161,0.1052620402598669,1066.4031746541095,5,82
