,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2983840492999692,0.9136996822591229,0.5,0.6817499013343902,0.2712708985348521,0.3188965581065578,539.9065785373368
0,2.098974953749785,1.4038582552330436,0.5603586007859217,0.602159409750181,0.34189503805380406,0.3713788878845993,-188.2932994804504
0,0.0,0.0,0.8575237690278728,0.7572589903114259,0.13669655088450156,0.5770213476975519,651.3640674459162
0,3.7917756296562044,6.0,0.6959869258400233,1.4823719698423292,0.3233858479319067,0.27922297675802604,-199.14615292815958
0,2.21763155060187,2.3957196803648415,0.8009653946334798,0.8225305683275329,0.21580547945092055,0.29014266846039033,-62.31140329900715
0,1.5145857193198995,1.8320480368670284,0.5917299833950298,0.8527058630730117,0.2536122778260667,0.2763359772270226,-30.6599021102926
0,1.4671756177100885,4.3771694784140855,0.5304539384714632,0.9766429415156552,0.23512075223449763,0.3676335599869685,-370.25067594238044
0,1.452464597652418,2.2408354349937536,0.7335263255767167,0.7241498370066686,0.16578909461648966,0.2780260872134513,-3.7460511391803095
0,0.8878809820325109,1.585799050114334,0.7466893211702799,0.6563307146444631,0.1502875375917559,0.3139718925100029,232.23883324544408
0,0.0,0.43122872916727006,0.5354864357173275,0.6842523204161371,0.14584440547852645,0.25855183562682377,350.85474780379127
0,3.126923052559815,4.30094376581886,1.0357932559823095,1.184551650928111,0.29208014887356837,0.3554472293107389,-68.73792936326231
0,2.4222042691476577,2.8842647872781715,0.54164797856061,0.7267872207122735,0.3184665098179682,0.32221809662223977,-632.3380822250407
0,4.130864770905563,3.0632586364549628,0.7821323297674488,0.6497603015429058,0.2849804406678969,0.2930260604661517,-604.2661878213763
0,1.5633419816269294,3.338210742762772,0.537732827559855,0.839628780575077,0.2381353032364587,0.29798160948658137,-363.9621677336789
0,0.5146187606825444,0.1295424706435349,0.5,0.6889953319468602,0.3349521837286076,0.31185341801522426,760.81161446027
0,2.920958674833741,6.0,0.6169815819070911,1.1933754686728326,0.3276508135169698,0.31383578831430586,-465.99791091867064
0,0.6394209024557502,1.9511047007043083,0.6082751712552427,0.8970621042104195,0.14497584519057571,0.22867753924321566,490.37888263977067
0,2.8377692309246814,4.152388242602823,0.560969274782543,0.8847245243721408,0.2634158321902044,0.24582183889139647,-936.2758326464925
0,1.7172597472053568,2.7872883530862134,0.5188153864200212,0.6032369112054827,0.26717130628668495,0.2836115523192595,-317.9131635420774
0,1.7061693868869268,3.1981244570537952,0.6051165271444657,0.7200439361269978,0.19487454354399292,0.279177826923177,-607.8483628031312
0,0.7200303029324696,2.5828674601621673,0.5,0.7959239758420449,0.21560118337977424,0.25229043879991364,-223.2920185517808
0,0.4504224367484565,1.2820185325010662,0.5568620628377948,0.6154163707130056,0.18724959314429934,0.32582263892997854,573.4905722507518
0,3.1735526017833666,6.0,0.7943119804097275,0.9878748411002812,0.24543845480384646,0.35946748167861586,-195.19163280291554
0,2.044539807165202,3.3515861117728822,0.5,0.5203393047746305,0.21811936199726034,0.2945544249960157,-967.5186671499988
0,2.2740280593295013,3.8845036305321394,0.5662523058184373,0.6280478374772069,0.2486677540492641,0.32444393118886883,-746.421641964913
0,1.0102721997405553,3.0137072291837232,0.5680954421669143,0.6432971477229944,0.14531032813118794,0.29601757394973405,-230.43690884522533
0,6.0,3.0755241290903648,2.015099836891744,0.8073727607926586,0.15657767766665864,0.27307869619393,-239.38479133686482
0,2.5140410025528013,3.850408237210646,0.5306939520476013,0.5686629449347718,0.24604408664862493,0.2854035492227081,-878.3810265386956
0,3.136195679524034,3.5155282449077747,0.5,0.5,0.28567343206151435,0.3004238857456298,-924.3058918087024
0,3.1809383427384046,2.8501022224110564,0.5970267798643867,0.5854760715280946,0.3061059002746035,0.3194969624421554,-749.0111633217272
0,1.6076324287931465,3.954396914856646,0.6435855072380569,0.7783975358319848,0.2058444154795786,0.2960012552822225,-245.79621979505092
0,2.0208702334072606,4.831674600364905,0.5110463599809297,0.9042490179410092,0.24445853136359041,0.26882279713931817,-1174.5599083221186
