,Drift Rate,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.8983833879044341,0.5572754593866537,0.8433103418228253,0.31972188084685843,0.3947794873303371,413.44355014754774
0,1.8879380546933053,0.5709921215824004,1.0133150714171901,0.42525948268794206,0.517253960899307,-58.67556777464192
0,1.3516831640930211,0.6772267346423526,0.7156720854978472,0.20651868807904378,0.34551884701363134,179.1049083700796
0,1.7490547972374655,0.8110131802715557,3.9771920935496814,0.4083140858101986,0.4479113486705446,234.9122600396486
0,1.245025962776232,0.6086545961201989,0.917345038028325,0.3317384207731437,0.34925298234768143,277.3239483312057
0,1.1596704830620175,0.5545736626832278,0.890877921322371,0.4213435474857974,0.49660441625576035,300.86739724589825
0,0.7907666598657127,0.5799812986804997,0.701089026788057,0.17634118091416623,0.3680792689770269,362.57011504235504
0,1.9011525011554506,0.5950307301830158,0.7443951313673706,0.4108640521779288,0.534805817435906,-104.50851317258724
0,1.623328572977153,0.6925233761577686,0.9509679195525818,0.44973150159057257,0.48822710527025237,99.11835579850988
0,0.5878219788274479,0.6787326989992049,0.883816016550653,0.3618077907437426,0.3740744240145418,719.528385540492
0,0.5754786344722794,0.6144047487381211,1.0363148033271232,0.41209806808001015,0.45411699899039726,696.9944503574179
0,0.927883386902502,0.6773527990985202,0.9689635100484709,0.20786254930957865,0.4528016659416968,565.3730342717238
0,1.0973637768692137,0.7331153916492611,1.1021484053316204,0.3921832094422558,0.46873516571306767,504.6825138240358
0,0.6102084247643328,0.7668066038710757,0.9017634518262241,0.38153110388292866,0.4721311720096764,795.2935812101442
0,0.632361229662148,0.6032238989380111,1.0384801374361528,0.28705548353883187,0.27741451873191464,748.3184004842301
0,1.1518659072301114,0.6662715737441423,1.1031472476096205,0.3880244844910451,0.477100503588946,477.5333938602883
0,1.1846451088589067,0.7496969014091789,1.030012284007632,0.3611762779793597,0.37601501413682725,496.88717525891184
0,0.8162410854223737,0.5689149491629026,0.8719048324402187,0.37395458157686107,0.40821459414026073,466.7320875886297
0,0.8968611005048123,0.6796197604857263,0.9567023699906039,0.338746406856566,0.2692168954604474,562.320544925715
0,0.5233370179592263,1.0355386990730322,1.2044913411491918,0.1641426647295431,0.25390475838894605,1019.5555445117864
0,1.5873204830195375,0.5342052552877522,0.9012865867043853,0.32030798533007643,0.41248244419684144,38.69537279854249
0,1.4537338508276825,0.7045376474051432,1.0343239731227627,0.3446044407885326,0.44657023670973617,295.1871646264649
0,0.834925401098505,0.7052366780818473,0.9323215337381467,0.3565184960201315,0.47193279084300416,647.561546396367
0,0.8579601829811998,0.7785923306919754,1.2237087834157916,0.46069011314752606,0.5235749829231897,663.0457896695764
0,1.0413387536471421,0.8886378600064587,0.8909488490782017,0.2772927584947305,0.4710187232598108,594.6076436830189
0,1.4239123627875032,0.5939541979778064,1.0888338146869747,0.471494562103882,0.5069722364638233,232.04498113508026
0,0.9737322520937517,0.5,0.9961982038285067,0.32974890999694173,0.5697445968779326,262.7878540852136
0,1.4644993208217971,0.5302557720582548,0.7906531538277313,0.4404533525632107,0.5505474281668621,76.13315785933074
0,1.7723536023957913,0.5416717689613126,0.7283428958982981,0.318725724337756,0.4787860313740915,-120.37782545688123
0,0.7314796587828365,0.8253775911271031,1.0189143730511845,0.46876959262350754,0.730471528382632,778.0553382879722
0,1.2865393733190198,0.6262496983235304,0.7133293713906521,0.2930386663949551,0.4100137576819164,211.93131691707268
0,1.437175785397345,0.9113140186129624,1.0579345129450417,0.3535770058931724,0.38889538534174906,429.67120027419435
0,1.5273609965650736,0.6489807161871527,0.9746559649506873,0.3502397660628727,0.4593734819044417,215.20257543288957
0,1.073308281986805,0.6006478175384663,0.8306828510348087,0.16848367974151363,0.5309040586721374,349.11839882271573
0,1.544040918994363,0.5,0.7143527298034997,0.2984249417984308,0.34377664630970584,-83.59368855525597
0,1.2563752188316757,0.5,0.7772410479522542,0.3972851916403405,0.5222892273300829,47.22225697776652
0,1.1984749224319826,0.7704968168081282,0.9769899567341208,0.28808728411824763,0.36769398902370876,488.78489197446714
0,1.7213289272897598,0.5229058838742289,0.7646518493051764,0.28253458857767344,0.4113069324222263,-103.88699407870524
0,1.829754177072591,0.5932310588511094,0.813829740072408,0.2889665564411176,0.46356529674706415,-64.05442337741786
0,0.8353979411562167,0.6419891311079641,1.3702245174238874,0.33710786783378005,0.46685068765671134,472.09280587458574
0,1.501214420364676,0.6943445407476551,1.0388682944539185,0.3072624840881928,0.5302702355087802,240.87598876769562
0,1.2772922634458315,0.5732458853116806,1.021685402069317,0.3236396922261775,0.3696015043860548,281.82800648822115
0,1.0221305607872753,0.6599568794042142,0.8911754862877521,0.34179704476724626,0.38570486266914217,435.5935163063458
0,0.6804716905617019,0.6933750232632169,1.269389121043694,0.3174345037979562,0.12218596578858204,792.6432633757363
0,1.5388667735291717,0.6112653076193721,0.8845626802030556,0.3718994979436231,0.38526200460492577,149.70675579370518
0,1.2624693498484194,0.694781470728544,0.8406311397146347,0.3579587758033274,0.4151738017313626,346.4888457790524
0,1.2961665054509084,0.6857216364602754,1.4204999308181354,0.2948535959305027,0.49429531658978076,412.05907564279573
