,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.1850940094627012,1.8054404049307986,7.070219224811947,5.627439031688496,1.8623134036732005,0.14759372880723792,0.21664348054629273,-1018.7527079894628
0,0.7525338441971642,1.471938194320807,11.682654436290909,9.252300795722807,4.929742811009641,0.11512091951256265,0.13493695441414488,-2205.2868918692134
0,0.11244054002705983,0.30268552895060274,7.98535651684775,6.780429288883391,1.4608391173263664,0.10025299592702025,0.114687632629497,-302.46794660206683
0,2.1497596183366237,2.3788760555609305,11.564886826818098,9.529117413619003,1.2298655302182273,0.255809431104005,0.26065526500928016,-3766.5574984098694
0,0.2369934393568838,0.501248240525691,8.664149089160714,6.91185723740669,1.553679208780229,0.10030707297940328,0.11224673015820957,-176.90832645329374
0,1.6341574507923369,2.075106132699237,11.655491179347946,12.668018288798235,2.4610137904421516,0.17149763123351897,0.2094795514393083,-1719.0519312953647
0,1.3057190024042737,1.6733982735987447,12.696252503995932,10.39817447643173,2.0905836206978097,0.20504625028813733,0.22419215713667734,-2931.497511030051
0,1.7307334427402494,1.8050495660145127,9.487924609014506,3.2363482175592404,0.8394607771613329,0.23509358892573667,0.2614258922234397,-1949.221962006182
0,1.478362734816402,1.8895948339690887,10.261879392823841,9.311306985370011,4.034924833927948,0.14952643572194063,0.1640882165520406,-1320.558889966268
0,0.8810225204201652,1.4246773473170427,10.908440723131294,9.022251174364234,2.261194737679384,0.14999023244904502,0.1720008154713863,-2026.2861899574893
0,0.12003858619448315,0.15842534372214523,7.765282513003251,7.645426074647024,1.3181954084998475,0.10053542847592506,0.10588110809811702,-444.1596759891943
0,0.6420020415006314,1.2555597955257705,9.14279733643852,3.420089893896768,1.253696496966894,0.17487988793824039,0.20941743543398417,-198.68071599343003
0,0.2611205351454754,0.8747031733754613,8.286103227412156,6.619844360058424,1.8185365216639635,0.1006204794385378,0.13728870112360736,-336.2351523305779
0,0.0,0.5537374159803111,8.870201178072733,4.279852962092228,0.6164086185717426,0.15770632831526699,0.1671065387258474,-299.9608745313466
0,1.0504001058128216,1.1606384341657665,8.487909852392326,9.018749647527947,3.4391279884720536,0.16732124944944105,0.1980342037298749,-1391.8089901118587
0,0.03601475607101225,0.5632142680484925,7.836418300761184,5.375933785365295,0.943059738773377,0.15587586300931278,0.16766024420753128,186.13696582025122
0,0.384556550614688,0.5260579085041578,10.879055469527172,8.894931783781999,1.6342605362349731,0.10123866190361785,0.11342376332631898,-1451.222104330827
0,0.2539489888207126,1.0186017661999598,7.328687610891042,3.777019799917107,1.1117802073024579,0.1000894537376894,0.1440384626968128,487.71601568066967
0,2.2655678943789503,2.47373029433858,6.3468874768716095,6.771925434655676,2.2665602284011515,0.29234516747644523,0.312446508161772,-2614.0579278095397
0,0.2728294291496753,0.48613559036464205,9.938534862754436,8.626048346135162,2.243996981573202,0.10048113988885171,0.11453854735170421,-1157.9348258713792
0,0.23027189942458137,0.027755912878819296,9.560846192618321,7.655776926575108,1.1689792801807624,0.11009098927867805,0.10210741308851984,-654.4606607047316
0,0.22416154823374096,0.6495760356887229,6.875120438833267,4.711696183844781,1.5717605362106064,0.10080043129842947,0.10926695349057969,754.2112542920164
0,0.0,0.22403323895971497,8.806728220698643,3.089454389797743,0.5437831866657974,0.15937710716473114,0.16614304357090104,-798.8767446651375
0,0.05076857324112085,0.4136562988205108,8.890783655407711,6.180473873026127,1.6918652154608544,0.10046868009930965,0.11917006389566853,-18.85286554520087
0,0.09598953599357785,0.8964801181852735,8.132408134072548,1.895825790063811,0.986006041307832,0.10078917892297423,0.16221645290609765,463.3344057147248
0,0.43870691675222057,0.6172270110876744,11.579671661911418,8.585256508774723,1.99748229973236,0.12655598965836873,0.10242305372800642,-707.6337765220019
0,0.8966145407060286,1.4929443193801257,10.8991229404449,5.249266521205368,1.330619289111771,0.14789122621667794,0.17621970970812234,-716.139275926237
0,0.14240718711882439,0.015929980914489404,10.240004412081683,12.11032611041642,2.329858261614153,0.1020064212811907,0.1507648703222076,-1046.5230919812857
0,0.21165777938163463,0.5310168542975331,8.728638961098431,6.258598985772068,1.3949935874323636,0.10074011270436284,0.14137423738560695,-19.21919403261854
0,0.09472975478297178,0.12145374845473877,7.468500969306197,5.867187787569974,1.4219067728974042,0.10173515611246192,0.10019592168210928,265.8408412856342
0,0.1304557879494328,0.0483076869464103,8.030549395788963,7.717009761940016,1.176986479897697,0.11060528119060814,0.1053052402300153,-130.5346074213516
0,0.36651317716128873,0.1618372871308142,8.01668532730883,6.660073670079043,0.9613454175892988,0.1328496499705124,0.1321418913606689,-43.26219387733721
0,0.09430715713303987,0.12043349167485888,7.486006270127937,5.915319812409639,1.437926487539829,0.10044044118646656,0.10024547677327428,265.6304766528756
0,0.005984696468604531,0.5108046309923249,9.027510138735515,3.2947907238064946,1.6725133510007293,0.10062502867573636,0.11356538884698103,537.0060303130858
