,Vspeed,Vacc,Boundary Separation,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.7005904270938849,0.7999970732742727,0.828706295726709,0.5734890438751103,2.5285169334506787e-05,0.26664550155878153,0.4012345925341213,526.0927386839003
0,2.828329447737197,0.9198838820967398,1.133791183536859,1.128570599513205,0.0006747175484060484,0.36787553474372137,0.4436680467797701,281.6755503193898
0,1.2638735782586963,0.9925433570307725,0.7964052554652099,0.3272141893858902,0.0002603526775513121,0.21106048398162436,0.34839503695267954,243.03830208203337
0,1.750833496522791,0.7217584285088208,1.8600213905690253,0.4487823630693275,0.016393380458759932,0.11857426299304763,0.9985638860056973,917.9232709427147
0,1.897117361530957,0.9925457977037827,0.8203946174781653,0.6742878860889842,0.001171968753625024,0.33700125902326306,0.38591978983085595,226.11324106159432
0,1.3303979807101416,0.7391871057887256,0.7657781198622873,0.014531535769225057,0.0005576147109813689,0.38599260623025916,0.5250782490494486,506.1428202337504
0,0.6196969854234697,0.8681925322877251,0.6739062538161438,0.4215698749460475,0.02606975035087067,0.1798128512090308,0.38579085757563303,335.04773867665165
0,1.8231598356490923,1.5522816998275095,0.7869435183743356,0.7268261532003543,0.00031879011745428886,0.39617553525231464,0.5230101580058627,-84.77240748958278
0,1.9723597575900764,1.1686261349180542,0.9681380633523489,0.5753424796219667,0.0,0.42274833042823745,0.4763044840061119,175.3681067268098
0,0.7868270886891471,0.4789436741123596,0.8459028340907294,0.13392122289977149,0.0,0.3331682589059123,0.4071684761270681,855.9133897749622
0,0.9427442278156165,0.327190502523308,1.0294268064495578,0.357808005708494,0.0010014987597542731,0.2991378639107657,0.4613669502057911,1001.8524729688121
0,0.8804246015455789,0.7356298799961977,0.926276769211097,0.5247524667544717,0.0,0.18468954134828508,0.4894603938610436,698.0628383495485
0,1.5486948032657384,0.5954631456437749,1.0431101360812391,0.1119985985564107,0.0014143805442381474,0.344940179294318,0.48469108085914525,791.21249138341
0,0.5483044694579611,0.5569667959255298,0.9277144001561548,0.05074471290788811,0.0,0.3660451207673494,0.47504581960166525,1008.5114778967396
0,0.610864109076878,0.3951450704666519,1.0274501723025389,0.6028673512946296,0.028913698710149704,0.15429395201982016,0.2901079670510247,921.6244659537758
0,1.586431421424592,0.7979646643946916,1.029577162377302,0.2718494130245608,0.009873534901388314,0.32329164137916916,0.4812265627644036,672.6223743909044
0,1.686353773051767,0.7827778803137858,1.0302156455882194,0.26923076313384436,0.0,0.32648440363462605,0.3553026162154002,691.998686875183
0,1.3194918273347283,0.5461214517846441,0.7633044309673029,0.2478574590761623,0.0009773851158034288,0.3527969069353705,0.4402001076572899,566.6606691243337
0,1.0755503216004394,0.6787380444867184,0.8738420365516566,0.21859986709160473,0.0019141955664765398,0.3122774659443171,0.30883843014141527,643.9402499026453
0,0.4969213367192364,0.38527611208867923,1.2831796071988437,0.13580251926587578,0.04376245834176244,0.12269165167040086,0.25956151487801943,1297.4742828647163
0,2.1572436695154984,1.1325361378035312,0.879044550883886,1.2146114575351412,0.0,0.297967276003358,0.41250275115021484,113.05040134142449
0,1.8912568570961996,1.1206921158921068,0.9922253522162211,0.6506023303147148,0.0,0.3247263989929399,0.45721176336064595,335.8586358409166
0,1.1113902326166727,0.6033511450406236,0.8923239038345235,0.23852961983894128,0.00030557244619673006,0.3260604256091348,0.4969923169110382,771.173484217722
0,1.0838350096028906,0.48780446515179143,1.223978201668377,0.42931120796813316,0.006592181015273146,0.3526519058032519,0.5378564221407482,915.8735455381939
