,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,1.5451692308177305,1.7915938722485723,-5.3519976178975295,-8.241594887330518,0.6021292596295442,0.4010375726326411,0.5076642227079409,319.89072921584045,10,20
0,0.6227739856199667,0.6174207839375271,1.6702064783542327,0.632144809962783,1.5503389479403658,0.18922631380805072,0.5695499656034146,495.39431962076424,5,21
0,1.157383817882828,0.8820371077152739,1.8010523529081055,0.16679946417046423,1.4322109438843333,0.23606570168234825,0.5825665771882276,433.12828874349475,10,21
0,0.14321617146757568,0.02404588053125693,1.0776996741648175,-1.116159188109407,0.940948416049392,0.10478128094464795,0.19918212424626597,830.2092002844179,5,22
0,0.2643855035952836,0.1302338487671351,1.3617853536614883,0.0640703703786345,1.0721200729206886,0.10899705484073968,0.10972968419537332,949.952540133857,10,22
0,0.23498534270067734,0.5985109348991873,1.3826294616365284,-0.42469924555538224,0.8489822247153347,0.22588724889853118,0.3283589864197878,538.1189915539358,5,23
0,0.2874937180274157,1.2038965460045254,-1.2558105043490138,-5.8028395823469925,0.6036585001856971,0.25832167155155,0.43533309046703456,479.93141688545893,10,23
0,0.7195274278789585,0.6276946154730978,1.6696676340427192,0.8079262587804914,1.8237501075328795,0.35364182972945934,0.567735693976551,456.8775752827856,5,25
0,1.3777704432981401,1.4209755491114409,1.85255101668968,0.11152815318405568,1.9986945460305834,0.3967678793169716,0.4971551909782786,337.00529621054733,10,25
0,0.15877192365578557,0.5041408715616427,1.218007491355068,1.5187187938019833,2.2525289698635107,0.13967533870719434,0.4467661428804305,360.85899584161365,5,26
0,0.25832784216401217,0.8062535192494658,1.1217851093801385,1.0790485366329026,2.0755602604792998,0.14293822968251235,0.4567109102411423,363.68005159606633,10,26
0,0.0,0.0,1.4991486620093653,1.2692291775206572,1.2595644438242042,0.1046150958886935,0.3604033119667856,598.8933898908053,5,27
0,0.03927342496823505,0.20549911184170158,1.5561532678856143,1.0447871865673504,1.2591639452821268,0.10350584074022923,0.37588200338541955,616.064970745142,10,27
0,0.8468810773300853,0.9599521577378612,0.30828806208245596,0.19107572436429593,1.0937348521961874,0.34445806294282816,0.4872463367597731,420.6502854665034,5,29
0,1.110117794978936,1.467618615400761,0.7304406554832393,-0.08366537345240975,1.0441788802742265,0.3379020525927717,0.4896097728109462,321.85148027601065,10,29
0,0.20666007083065618,0.027722993552574023,5.262860620011928,0.7176507779641212,0.875872300122102,0.12505812789547954,0.10903474581205935,719.2949361755967,5,2
0,0.0,0.28613553129549296,3.901026934636871,-0.6599422122122603,0.7726241677263395,0.10542627385888892,0.129498392746154,1509.6584465532653,10,2
0,0.5206656215707542,0.7788905540409319,-0.931299397443842,-1.1882699836053978,0.8822749270624706,0.4933236455850356,0.46829922108936517,501.26654676771363,5,30
0,1.5297832348299447,2.055811296233247,-7.220915987693746,-7.546492563846129,0.5827251588169835,0.5464665609651576,0.5454032019742674,270.7304645604154,10,30
0,0.5893132822930981,0.5808886065573664,-0.06541150288720309,-0.38668702015166734,0.8631924047194355,0.2584643262612791,0.3622113452533273,613.7343030651091,5,31
0,1.268064280062851,1.3820235031133836,0.9526470961431992,0.8411543083831664,1.0651595932085525,0.25523472688168697,0.327977211320362,290.2185822279443,10,31
0,0.8320328958059566,0.549838195392354,-2.5490307460325283,-2.2437130236532914,0.8059344181955135,0.48170657475599715,0.45123993345323166,481.4094793632197,5,32
0,2.092543160497684,1.1704323194883355,-9.748344439053911,-10.0,0.5411248299312312,0.5417561614712003,0.499978258707801,363.0151087727829,10,32
0,0.0,0.0,-2.5186244919919036,-6.305222712791961,0.6478223109739556,0.15166639109849245,0.42963498168544295,442.9939323337953,5,33
0,0.0,0.20004985863874214,-1.256651272988357,-3.1996222690828784,0.7640544775896796,0.10566344779355208,0.40475534699265237,669.1248077196275,10,33
0,1.080268234554772,0.8560225244768171,3.506741369446907,1.449061076153618,2.0571628233979182,0.21046885580581304,0.3056368580326787,385.00331020285336,5,34
0,1.9153327794575619,1.8711134911438394,3.918721143035932,-0.6261785734511517,1.0651017982183877,0.3770894782183089,0.4769901537116336,103.29991185272577,10,34
0,0.19073592763213476,0.16409601396069465,1.2861228303491428,1.6568104535459633,1.861162584922912,0.1293690723759946,0.28892579733581486,585.3840127699681,5,35
0,0.44791579325552,0.4268646168533366,-0.44430462329284914,-0.6365097972339715,0.8501485821112538,0.38735836363058673,0.4949943359975198,571.7509599470585,10,35
0,1.5910302350098926,1.1978806679106122,2.3067574321719757,0.9835205016248597,1.1571597781665175,0.3064467308065032,0.3266828140991876,252.1825022896072,5,36
0,2.536806080261811,2.419333966634207,3.544829137875777,0.5204988442004753,1.0277573466522747,0.3324745607556172,0.3720888566750649,-84.39381827638574,10,36
0,0.5635649332996732,0.8449848048552903,0.36745072347198576,-4.921864595027519,0.6594752109246618,0.44001186357609157,0.4532875970293691,376.64849480819504,5,37
0,2.211069948055776,1.773096571666067,4.241501200154142,1.1719760721801795,1.315799658174571,0.37965350098505724,0.368241760440996,45.62017785774465,10,37
0,0.0,0.0,4.1009118945909355,1.434364857727138,1.8433915304609836,0.11802846327444622,0.24525744442470088,526.4337534401764,5,38
0,0.31699062804956873,0.0951716931891084,4.400143841410759,1.6380633572506191,1.8227707491385567,0.13790996745375095,0.28164340018330647,483.4893207798648,10,38
0,0.7433499690882727,0.8613034667819817,0.22395386050141683,-2.0865000937890237,0.843632271382635,0.4200124498628036,0.6844306574404222,443.55654311955317,5,39
0,1.736251062948638,1.1292243230535965,1.754622616856721,0.8542050025395665,1.4074561352516337,0.35881641837207956,0.471518831465255,266.3996060229422,10,39
0,0.46785699928195584,0.6336095395674155,7.2477638132943785,1.7267236150047862,2.4002894598958107,0.11376210897983402,0.2796804292925585,343.23393034460616,5,3
0,0.6146205130677139,1.6970617654568003,8.853653382652778,1.4951194215459782,3.6709125080598097,0.10737146386764496,0.21711240088760797,152.98180801311372,10,3
0,0.9266638811518458,0.9709445634722874,2.813677888591793,1.7214693239340608,1.0487249177648463,0.3156329250081556,0.34354144894226624,337.91389242197897,5,40
0,1.9424988278797806,2.12080805858576,3.809700130404028,2.726293059929668,1.2719516412874698,0.30582793356334886,0.3177639042343203,18.14064176398434,10,40
0,0.0,0.0,1.4210508502966686,0.9605880572332083,1.3221705516689308,0.13219977471975447,0.4074388627571257,655.2443812948837,5,41
0,0.0,0.0,1.8326621341203917,1.1586740356768104,1.687749008117613,0.10211392479155207,0.14391613605696396,665.2343210900901,10,41
0,0.3073824020978802,0.5495489066407441,-0.3569474879120212,-3.0843706528126504,0.7214270176667994,0.3318738657781326,0.4649895074034791,519.78596297297,5,42
0,0.9398241594242102,0.9449546492179118,1.4480499963231244,-0.5058262749484681,0.9349335933604217,0.3092859877977321,0.39119516415700173,400.14540657722324,10,42
0,0.7430838307773935,0.30563284354542597,2.276946647821798,0.862565356609691,1.180723330149244,0.24530506564482507,0.2768465714058947,519.7325074645235,5,43
0,1.285214734274205,0.8180735913402621,3.0122817703206852,1.2123190931788819,1.2211949123492962,0.2778967056151774,0.3456505074153797,334.0979366992416,10,43
0,0.2411548559464089,0.36741883790932667,1.5265273756799653,0.7191078136280195,1.0855075234404579,0.25753832466365867,0.4237354992662782,581.123747580678,5,44
0,0.27817295848066165,0.6614408030313994,2.291575449398715,0.6246713936627982,1.046485302914606,0.3341485259345555,0.42570475947720765,492.91125345852276,10,44
0,0.5206651933553538,0.9167463491997988,6.1316351748958775,-3.4651703078007983,0.7024719738746161,0.2832146322311706,0.3223073019289486,263.35691525581154,5,45
0,1.709294584417138,1.4199602981357953,5.932310205586933,-1.1572925938273315,0.7466471669688182,0.29273616135835356,0.33485008719685805,43.83346440065244,10,45
0,0.5754054435769698,0.6654867803957599,0.035704561175288474,-1.9552658807154175,0.8506168985046973,0.281730004187136,0.38287396953139335,521.5321739630896,5,46
0,1.4153862224506613,1.535017818835404,0.1261932205409362,-2.850658976365555,0.7818220263248183,0.3019231551755567,0.4023620254477104,260.18991709240225,10,46
0,0.13965547469301076,0.22919607352029298,0.6950659557684009,-3.7501659566100356,0.6725258725444547,0.10755918556133037,0.17555133955062696,897.796117727939,5,47
0,0.0794407027800439,0.6367806692578718,-1.9614628081444776,-6.781542520549207,0.5805613987741918,0.10635227909929296,0.1956527131082879,814.7348646339374,10,47
0,0.18446003327360244,0.31770131946532487,5.845544358292294,2.085106920730392,0.7593920825133367,0.1293078794867225,0.10757054482579093,1667.451217935795,5,48
0,0.09149105072968977,0.01889707786528394,3.4095494313350683,0.7842092271672829,0.6409898784982242,0.10461661349269302,0.10455181036459121,1007.6470967189006,10,48
0,0.014645973449522823,0.0463750185828621,1.8361123098763652,0.8247759283888112,1.7250851358682255,0.13161107353797485,0.33766609113863355,454.20670670860346,5,49
0,0.01639626698233883,0.1632275921622336,1.4058390990961174,0.3035269085201353,1.4671694400053195,0.11268910801660137,0.10520486710239768,538.7207736578587,10,49
0,0.34479796139415997,0.8201532297852652,2.4747545657240044,-0.484429742097746,0.767648955433121,0.1315187873963935,0.2127407076615151,350.87338761716546,5,4
0,0.6257025539851502,1.5993363807682435,3.054933785865409,0.06675936719080339,0.861795980425613,0.11930180219216152,0.2036502933889035,302.8257828097987,10,4
0,0.13330564474607517,0.0,3.7975832619735446,1.1486696132888474,1.7382842325923167,0.22213066815208887,0.16105539257469886,483.74641379009034,5,50
0,0.1323925372040005,0.05803379641950087,2.9871558579308037,0.1074149765349444,1.0753204212355238,0.24736555968193785,0.3379733464227792,487.5123140753967,10,50
0,0.2033571058238163,0.2673162679157537,2.584609919527701,0.9923594777975333,1.8979516580467872,0.10924703887712334,0.42195018251458305,385.9729077322155,5,51
0,0.11582522159562804,0.06569178953467583,2.3364246714208776,1.3734361039778578,1.6486755723441608,0.11824595744222072,0.5128790662609779,396.17982701832864,10,51
0,0.16665280190157405,0.22633438921571852,3.0028163069112455,1.116909142333835,2.22663078991253,0.1166343076878949,0.4056433937433441,561.9641928302874,5,52
0,0.2305304353982985,0.7087642175780112,3.7596337783271347,1.2710170933471603,2.815790544015933,0.10984601148508755,0.40966616721105525,505.83926579853454,10,52
0,0.3000304253815989,0.38896541792884115,3.5114339917336657,0.6659098015738496,0.7954712681598961,0.16417944486020797,0.36322679241526273,341.7495659554722,5,53
0,0.6491743354239895,0.8186063763900218,4.9505296720300125,1.7842400277831731,1.054515409823761,0.16768620509662907,0.2644667710937323,278.61073556958127,10,53
0,0.3462668796043775,1.1714875122123152,-0.3770435623171673,-0.1818925459175059,0.80240965832632,0.2776742331680888,0.34417106954118737,365.5458379511314,5,54
0,0.40449609240367485,1.5735756994427568,0.455546833979694,0.9549622647452369,0.9948651877835908,0.1715725947400808,0.3174819756078119,363.51079297608345,10,54
0,0.18469528111314046,0.47523526542966377,-0.24985107706987653,-0.21292016111767464,1.013396132877869,0.37251866858161975,0.19306221854056616,488.9854540178448,5,55
0,0.584354330487404,0.5050428710286989,0.5415678263829545,0.5763384941314654,1.3140425815375303,0.28542265168349185,0.16251638971599996,473.2631817615912,10,55
0,1.0171650335026245,1.039943551997238,-1.8174479667009193,-6.90825176272708,0.5490882385138756,0.34396501885763175,0.40682523205343757,292.5862841773252,5,56
0,2.04402769487653,1.7391121568065053,3.3272780882086637,-4.0170942572461765,0.632076894927986,0.3479166681518425,0.3690255090439529,30.814073833321302,10,56
0,0.489824623003777,0.5310849533543781,1.040679137835076,0.6949209185330385,1.6292797808404451,0.25947884559481815,0.2812164936443715,543.8493774593239,5,57
0,0.9977289410690857,1.0418795438288582,-0.037084234225940774,-1.0716436819875883,1.0466489481042327,0.3658643283076113,0.5487167343523914,493.60575128534146,10,57
0,0.10005700890208272,0.12024119612171093,0.11234339858765503,-1.0330440623228434,0.8007673108208433,0.21381858131905468,0.11154975908070758,678.2748547424655,5,58
0,0.11032430447502148,0.14618423026468474,-0.3566063800679439,-1.5357408392558742,0.7883764820290349,0.19819726791561632,0.12195296123864552,720.8302316611766,10,58
0,0.6721965885961084,0.41261269398638584,3.304535163394173,1.0706022177369245,1.6386935374067328,0.2036941142977301,0.5154153559580706,491.00480793284953,5,59
0,0.9479480108908519,0.876867387588183,3.61245261942762,0.9374102102630558,2.380142641407236,0.15925855403398687,0.3594156105383207,421.3789456591334,10,59
0,0.3358514575622735,0.44673289238895786,1.417706599457077,1.7083416988951705,1.3845896604139156,0.1886564554333499,0.33343752322676307,564.7225411479268,5,5
0,0.9136741708354057,1.1493759279805331,0.5289460552515294,0.6492114700340639,1.0043521931801878,0.25428553752647964,0.4078866043320952,397.35729104558106,10,5
0,0.8926917680570386,0.8781812411442572,1.8664945870196308,-1.0326746199038943,0.9809754405213993,0.2806123676692095,0.33882195964305406,420.09944185984205,5,60
0,1.3185137094421635,1.6204258408172543,-1.4003095575701456,-8.141287497681125,0.5713451287976139,0.3551441984156489,0.4201400010831249,262.05990567461583,10,60
0,0.21226600794338202,0.2049605975748385,3.7332164116423128,1.398556716346411,2.01623863073288,0.11809204746510066,0.21520520683955313,440.23932481004186,5,6
0,0.3536254685797172,0.5450324194816365,4.7301001742645425,1.6558787213325892,2.3125277260695025,0.17037173167461556,0.15436595865822111,420.37281859393306,10,6
0,0.2688750788314478,0.1486639936711824,-0.5873974922532343,-0.43309306264119474,0.9602038463238376,0.594283834600108,0.441470493076154,472.1202576694617,5,7
0,0.765504223089217,0.5986129461679278,0.13974882896455218,-0.02315003032401648,1.0704342297104694,0.5833926518186652,0.4539786551927541,472.1760622657339,10,7
0,0.34566694409670956,0.42391205872226384,1.1900475758320206,0.6993546683261557,1.1124289104412801,0.2333428148570747,0.4513915047221327,518.1079793061261,5,8
0,0.7709373154171274,0.8010814544544785,1.4792386342673989,0.4595826339654623,1.3885935102964826,0.21721294849576456,0.18667711505783946,503.5124991260003,10,8
0,0.46064251810793655,1.341183557308033,8.87914352296548,-3.551355633538668,0.7478978055850574,0.2940668963053163,0.4016105083642205,146.97135009769735,5,9
0,1.4372390097556373,2.3156954268583227,10.0,-3.7912916085691015,0.7682614822018521,0.293593374998594,0.43564570826703997,-17.22031897766933,10,9
0,0.35405565679158374,0.5636432615838545,1.1288299270000175,1.071822461983999,2.6622021004453806,0.13924062842020724,0.1543033050395614,425.6763508148979,5,25
0,1.0054274768878697,1.0366246411137714,0.9227762984033503,0.6052031577938968,2.315980448555579,0.2773430946016893,0.2824260904225471,383.41058167266135,10,25
0,0.0,0.24601620348044093,1.5633939153529262,0.4881582485173279,1.333898578161958,0.11274536370606014,0.21324114869415173,745.455600091357,5,59
0,0.04256582043623971,0.2583498395786967,1.1027780889328527,0.23719461384555668,1.2092406681752021,0.10899697183204143,0.243576063292039,690.4277794041441,10,59
0,0.18374565191726983,0.11397895435237552,-0.13272238581617965,0.41437557023359384,0.7748064297765596,0.10203313158074029,0.13606776334755827,870.1512434078974,5,60
0,0.1378389530376707,0.22680786175826484,-0.004598422297891944,1.0148573422823035,0.7926334274439695,0.14507337623379074,0.14043986508827516,1040.9961201361587,10,60
0,0.49766762876089554,0.8864199203795122,3.2583651256235373,0.2916783518300375,1.0484777614041114,0.31129185840764695,0.4673560920360264,351.7407913322645,5,61
0,1.1926095268780357,1.177255402438487,3.7519564306896127,1.6800259703243832,1.539263979497976,0.2285665464527552,0.3758333490745055,263.92644884050986,10,61
