,Vspeed,Vacc,Boundary Separation,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.00441610685608,1.2934654941398016,0.7968486408944025,0.6557361355728122,0.0,0.23560839745493856,0.354156288227396,259.8291708300258
0,0.2206533475619795,0.5711087356235132,0.9657955558475801,1.165749256497523,0.15000000003644562,0.2217265703535441,0.4324292013384524,472.52703551417585
0,1.6146226800666754,1.522812420764342,0.682411188086375,0.3882904561214735,0.08176882707206223,0.23207412003166167,0.38227687518160414,0.0640515253415046
0,0.14465723947179487,0.9506753786816704,0.7465989542333098,0.6251892139998498,0.00178477630254803,0.11988378123990234,0.2739055082646723,382.2560778157049
0,0.8323334287596943,1.445574717391073,0.6922301796785603,0.514285708492709,0.13182217002472907,0.20842990513589205,0.346706687449094,134.54197606449725
0,1.4890950516720105,1.3107375986755332,0.9197174133848004,1.327586154199779,0.30555554223586584,0.3220148144720361,0.48076289975054204,21.014155134701802
0,0.9214744018338643,1.5442138231872136,0.7426629278319619,0.4635739243798952,0.30478938680403284,0.22538213116191014,0.3009084900157147,81.46550493750007
0,1.283027984989801,1.8495644353905647,0.8948776966737706,1.0691430759734375,0.8751085921061588,0.2683940342186866,0.35640306769579777,-132.39985414353134
0,1.1054196603063897,1.5401713840147717,0.6840986565535316,0.9230769218164349,0.0,0.3362029438494206,0.36606865799322696,-3.816592970788001
0,0.3540537239100628,0.9820867301097544,0.9705738252414734,1.2954545683729135,0.1758235291563656,0.16013371557908052,0.4680510483877327,345.96870769473617
0,1.1776362627584769,1.2237721025976762,0.9419412731627146,0.41871824053350437,0.084733163682434,0.18944473396917766,0.3183319262646688,427.29045304192755
0,1.4048529427475025,1.1748466215246887,0.6869900619278169,0.5254138313037504,0.05137954383140508,0.3076067985690109,0.419330111598047,120.9230063018116
0,0.9101224486903101,1.2974411398374026,0.66333048796547,0.4491772515007666,3.379368573264152e-05,0.22392002145624407,0.29792207450677505,57.674768191177996
0,1.0854163253493239,1.1625165988045656,0.7764128454615313,0.7999999991046078,0.01615692722559892,0.20541457809204045,0.3240522388280227,211.2965044106461
0,0.7769485167687242,1.2288507205132535,0.6316563426125152,0.3195816184692579,0.04545539478146843,0.20209037766574517,0.26184743982451675,168.39434063411903
0,1.3943463004871972,1.8102949117840652,0.7567158042822699,0.7543589730330287,7.575232581591429e-05,0.21610199951085074,0.3292249744971415,-93.0064692585459
0,1.0687319818948078,0.8485080154922658,0.5762911175542402,0.3636691337546394,5.960698262004269e-06,0.2627789788585645,0.37638467355560606,142.0416348533795
0,1.8666866758197669,1.879651865840855,0.6326266566614276,0.44680847472548096,0.0,0.28185145658718697,0.3534168076529589,-144.99094380575505
0,2.0806805047873542,1.4338650170928777,0.6869682480788531,0.34177215190351357,0.0,0.2701398278564299,0.3195366130177518,23.556853211567365
0,0.20894607322241476,0.7016239813912023,0.6840126503995956,0.37679560745277546,0.15583251915285626,0.2049561440539895,0.3226217711988364,349.77060303803046
