,Drift Rate,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.0,0.773394096853042,1.0823435210183532,0.3648661914889335,0.8439686955573671,362.1627612722136,5,1
0,0.3038523718633389,0.7431414406457049,1.1334009089076515,0.3661604184691715,0.6315015531471242,347.34460142545737,10,1
0,0.2930701874594969,0.5638528624168407,0.9861910268635762,0.32884398787259195,0.3700311317098634,387.39407382069567,5,2
0,0.6967075722558808,0.5571551270332971,0.9675877820613757,0.33879106369622025,0.3785967847185916,319.3018401244286,10,2
0,0.6629183522504976,0.7555174818843002,1.3625367665571257,0.3548018023716022,0.19088866835911739,505.47875354212283,5,3
0,1.0203045565754247,0.7209417609980832,1.384276840145149,0.3899390281730995,0.11361902751119834,393.59251303051565,10,3
0,0.30300556211734514,0.6188063196026492,0.9554794957761933,0.1766200689402061,0.15116590009020708,399.1584887244244,5,4
0,0.32510174816476123,0.6647991677738915,0.972899411712701,0.10634034794826802,0.12383818864407864,523.3713200970424,10,4
0,0.46104927192991235,0.5509618805045625,0.9591983138837298,0.1487633291306501,0.4157927338088776,304.54642119710775,5,5
0,1.0088807583794723,0.5,0.9014927913030982,0.2248514085832361,0.42573208991363726,216.21067035298134,10,5
0,0.0,0.9262644956666639,1.0828535527418834,0.36385419030014327,0.47559912332306603,665.7719007005147,5,6
0,0.0,0.923085882632409,1.205929295694283,0.47612267842935313,0.2965337191837851,712.8896814411466,10,6
0,0.6125449491033834,0.9075119412224154,1.0441747168021993,0.2542936545901749,0.3393976470203103,518.6623142621813,5,7
0,0.9726992005968088,0.8517995682424753,0.9126960978139784,0.33532184522412106,0.41514495545281405,377.3569425362453,10,7
0,0.5366202378747233,0.7879017068406574,1.1255634877074392,0.3383108267637359,0.3988823027150761,490.712677231053,5,8
0,0.8793785922421765,0.7358862428617369,1.24056786006671,0.3696242315178666,0.32942269660923884,421.5735582501574,10,8
0,0.10326721974182597,0.7859631676061964,0.9741181286791767,0.22152551553914496,0.270514555976568,625.0871584439179,5,9
0,0.27472453215519266,0.7485208880986033,0.9694039446122518,0.256239285481205,0.3131869114565624,506.7247911368502,10,9
0,0.1829199055652831,0.6359578544960502,1.3663768814569883,0.17014073537109342,0.24188082454012344,523.8250119904453,5,100
0,0.6026242599219804,0.6121237994527164,1.4450669227639443,0.1803938135433759,0.2486067661013589,392.93096286368916,10,100
0,0.14012618945215932,1.0336680969532952,1.1619833382322189,0.14286556936934047,0.7005206751857986,640.116631426587,5,101
0,0.43369244980002075,1.050988429903822,1.207222749419282,0.1230573933950247,0.6583855752277773,528.5073774066109,10,101
0,0.8561172329080835,0.685153554937348,1.291323996504779,0.2666834119004629,0.24971553606758035,352.6481617353309,5,102
0,1.7786409900540054,0.6273238559525346,1.571460652134956,0.3233797545834448,0.3346889720572066,99.02852159993043,10,102
0,0.24149783101039246,0.7009047272871651,1.2842968760538709,0.2749527741388275,0.18322397894816173,530.6331352623574,5,103
0,0.11882822400696051,0.6850492650961811,1.0447545383902506,0.25686751175746914,0.5839737251718242,488.005467945641,10,103
0,0.11035747080478642,0.9361507628584813,1.0579023781116823,0.10518283735269168,0.10313983162114104,901.6161688409329,5,104
