,Drift Rate,x,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.39981637752899096,7.105352685412995,1.5103109983831864,7.048864839350044,0.1877454653831248,0.10154851455147051,123.19294347061903
0,1.8945234883412936,4.88918090359934,0.7723607133943022,1.2430454753039788,0.3270719438345116,0.317954952796067,-200.859953388686
0,0.0,2.9751765998780497,1.5141668368300265,4.860439163076323,0.100511427868124,0.14329683264691573,582.1548072491184
0,3.8659630559234537,3.665404282230677,0.9779671409551196,2.011564973064189,0.30517905715678373,0.2273631962201912,-200.1621752208724
0,1.9706743999748233,3.81980537283479,1.3177975571927703,1.2032268957564107,0.18458031248042434,0.27312070332568483,-81.58454398591323
0,1.5004363419479616,5.690085610345182,1.2260344878133695,5.173164027706444,0.21900225465424816,0.10292197412295345,-171.59268273970602
0,1.384761791455204,6.561775864664447,1.1548818117538624,1.5450204569710921,0.18190714879999126,0.3097856057851124,-377.63307998197547
0,1.5125342391054293,4.8705268390431495,1.882070209037955,1.2466331871716276,0.10636764026637996,0.22795692251755822,-99.77505952634478
0,1.0000930433479907,4.949501306231001,2.2977892692423456,1.5756268629548966,0.10077312096392105,0.22917194678013642,115.13642452464143
0,0.10335341760675679,4.597418985097403,0.7675305588791828,2.3149592569588644,0.13261688534716803,0.10262616627746085,289.7452411917217
0,2.8192838344814515,5.165847354921084,4.94242681342561,2.909015486797345,0.13363827344401324,0.2511487147880293,-84.62422468039827
0,2.406462652459578,5.248634375575986,0.7582119220522223,2.0306953268065753,0.30223263059342054,0.2161452277529181,-660.4390789809404
0,3.2907417033382407,6.356965580833019,1.3194421528355034,1.1136823853415176,0.252464500861461,0.2855886856258915,-638.3302643681939
0,1.7417286164316046,4.999439243066199,0.7540025052547343,1.1986817473846694,0.22378206981642063,0.2548746247753654,-368.70941060329534
0,0.1948063905256564,5.675205425633862,2.3331485733188844,4.6549132264817885,0.13391721076964902,0.1023436336811962,475.84546816034157
0,3.1632155424514705,6.400522899532994,1.0314197077370353,2.8250548984576778,0.30777129585992413,0.21277027389415393,-456.62869575166695
0,0.6456413606311786,5.137587831785214,1.1775115435760153,2.7213317697239976,0.10704044321008649,0.10656135149717738,382.08501500715585
0,2.84523869127704,7.480459891454724,1.122464793582766,2.0708609115371313,0.23204758814219073,0.19058220327841136,-988.5965882142943
0,1.9481902995883986,5.667221054130518,0.7355050538714445,0.9718631073476893,0.2533028015058924,0.2512538993524109,-325.81019942529883
0,1.6865877791568271,7.907602371727712,1.9792847669725777,1.7592906502301222,0.14380545678740625,0.20935507666614317,-822.764112295029
0,0.585644352181119,9.840422652413077,1.7724458792018813,7.968858534618494,0.13122892650116846,0.10057081600362239,-359.1008360218487
0,0.5755484451135865,6.638014297670013,1.7650122542538949,4.57123654970973,0.10048400412387848,0.10808439203604348,135.108684843143
0,2.896947135312758,8.963136495989044,6.71261211452496,3.3061733905460793,0.10995856065771886,0.2515913500921325,-238.59198261972966
0,1.8946125293293141,10.0,0.9582962176984777,0.6948072879284748,0.19940138240692168,0.2850391586340952,-1118.8391963622116
0,2.2510852224556923,8.857371439719234,1.2740665725366491,2.7150764435050965,0.22053390425841973,0.20276248118908907,-852.9769196132379
0,0.8660625794515822,8.202349583304795,1.6992882922523047,1.4743556142076186,0.10188975279095763,0.227603055373782,-485.4132721937537
0,3.711806377543627,3.6870233798428353,2.7971283390162913,1.4615144429318252,0.11527260768186415,0.24518217760115807,-232.92721962654886
0,2.7399658619150413,7.801107730876273,0.8062561045179018,0.7578187252576187,0.2401302362056965,0.2732645672558002,-927.4863208256536
0,2.584622805939081,9.622465933465215,1.5260764701013199,0.6213012049676774,0.2063151382005708,0.29719801156440406,-953.7975579622976
0,2.854542369830894,6.311002574205891,0.8757133589772903,0.9753456363842936,0.2898056642238966,0.29217673556968765,-787.4286560153733
0,1.9402719970974769,6.677339705581638,1.6509420867276003,0.995160693084717,0.17192474459024443,0.272461270488214,-295.8465307778157
0,2.139752059603877,9.433361392282778,1.1234424143274948,4.112599913156136,0.221366148703608,0.14246739948219966,-1248.769519066886
