,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,0.7228626108322529,1.042740235151475,0.7448816661293707,0.9125226767623955,1.6095739561855602,0.3600441604712944,0.33515613586486737,436.5318380125523,5,1
0,1.3049219254772368,3.321809034009748,-3.925805465628449,0.6612711343495867,1.033928898064287,0.39357036312863125,0.47748160854109595,281.00901156554437,10,1
0,0.9138979427220874,0.80343768021579,-1.6607595095780545,0.7729117304777615,0.9059178586377792,0.3576137419370796,0.4494553261570876,419.7296833552625,5,20
0,1.3457695308005369,1.2870126933995392,0.19431741397874763,0.9926894739784387,1.231738405145903,0.33131724573394294,0.3918537970643451,325.82555365528236,10,20
0,0.622028437990847,0.5823701115540937,1.126282534447949,1.1240448806655845,3.271892549381692,0.28461298286596914,0.1832300916609384,492.7384249184091,5,21
0,1.1592613806029337,0.8439929415887997,0.37291537433466554,0.9859563397510827,1.5715727124583205,0.29381643083552433,0.5153943469537541,435.2666768728671,10,21
0,0.1438545750144932,0.0267857529594368,0.49856393452405723,0.886791715787723,1.3142217441752035,0.10889627099100424,0.15487932880854022,828.3872140629716,5,22
0,0.27249256656397347,0.13107606263108923,0.45869944667205115,0.8993097282569384,1.1726768318608474,0.12194712827405746,0.10536369686874691,951.3661581081,10,22
0,0.2312583477033986,0.5627316871520824,1.469067283919804,0.8304217295816496,1.3642744022699005,0.2229205439214726,0.23738494723833653,535.8159167235204,5,23
0,0.2864052385259821,1.0697625722109045,-1.439855398990798,0.596875375784292,0.8126336922556177,0.25035033710737953,0.4041076285175376,479.66625673032524,10,23
0,0.7376687891679555,0.5844841074433034,1.0894983780888061,1.3134481575891894,2.7759541715682436,0.44741628197245603,0.34506390970337975,452.95464892714034,5,25
0,1.3312999558228442,1.4171531666344495,0.4659404520749751,1.0513854945944723,2.910179930445363,0.5385445814569639,0.29086686654007876,335.21257508112643,10,25
0,0.16228206330918876,0.46729828568708187,1.3515645933817448,2.5959670535081067,3.174230696791299,0.10749868364482162,0.14893583948012867,359.99312980721834,5,26
0,0.2655904099344153,0.786389497686601,0.9088935199113388,1.7080373130751192,1.8253864530902777,0.19462785394703275,0.4760923825902585,364.39418898134676,10,26
0,0.0,0.0,1.6474352906824734,1.2877311029486038,1.6417874229329716,0.10499550350668452,0.2984096662041771,599.7804093806133,5,27
0,0.04029885671851982,0.19807904573401885,1.2909044868648658,1.1317914908143236,1.42524775563601,0.11751453857766525,0.3409499428650421,617.0400424131799,10,27
0,0.8266071456262853,0.9781208119488716,0.821520261051898,1.2600338119392673,1.3968898029778956,0.2955454612055196,0.4110115300758468,422.27826560255653,5,29
0,1.1285515927080927,1.5640580413048815,1.5458466330445153,1.3399178884992669,2.0939043036630554,0.28570591856586297,0.3327754227173859,320.5379150023799,10,29
0,0.21614368331589895,0.02330330907715272,1.0816693378141926,0.5597288343153277,0.9138787737863101,0.155130711832776,0.10005873916596575,725.2931550767591,5,2
0,0.0,0.28043172848141595,0.5914482537096482,0.5851463326882476,0.9089317310765463,0.10165790048802553,0.1170480086787069,1513.9545391382776,10,2
0,0.5263260774086327,0.7689245594560146,1.0811756086468365,1.3628627388511156,1.8121712618722983,0.4221824605681186,0.22448022072102608,502.65136717355875,5,30
0,1.3644906816749605,1.7865566649193125,-2.8740175597089617,0.7457709117600797,0.7366102550290354,0.525860596513375,0.5313228763702187,273.3635186806068,10,30
0,0.5774167655965519,0.5786934871896017,0.0038683438111042434,0.8548396915919358,0.9495441157747582,0.2526057078589182,0.3383136595039208,614.2298734151234,5,31
0,1.2572421479195095,1.4144762790636514,0.2900992118467099,0.9030371269671678,0.9814706905051236,0.2832348499122445,0.3337989770626071,289.60732042651205,10,31
0,0.7219982151542209,0.5615868072328168,0.8430325988433512,1.6230226826257406,1.5850288239211605,0.2737901706172372,0.28917781908517637,483.67376756547407,5,32
0,1.624476019115664,0.8840589945067219,1.206021509542236,2.232781386494594,2.1758515539722754,0.1965722865262607,0.11865177610487426,381.8171932937603,10,32
0,0.0,0.0,0.966911411515488,0.9568837372164882,2.1841816294523793,0.10906715485714524,0.12307849305537416,435.82501152460003,5,33
0,0.0,0.18338454919088892,0.7696730016053079,0.9457322655472735,1.819330321803847,0.10942188276169984,0.16218705648365989,670.8244635928309,10,33
0,1.0644336647887083,0.868668762135219,1.668346373402159,0.8772469730477295,3.0355941590225104,0.3663463631836833,0.16413091303730798,380.2440761927491,5,34
0,1.8641863613084146,1.8680646770980225,1.4227773811274012,0.7242999540393074,2.306304383557221,0.40342086081895434,0.29638846746985137,100.55757556780864,10,34
0,0.20307493561413292,0.17950369423028972,1.229370805826307,1.6228811159203809,1.4135331382426557,0.19154283087291668,0.3596236862261353,587.0814289251201,5,35
0,0.42750471747963203,0.4280481036476095,0.710903550451599,1.0574274149856944,1.1047174168017002,0.32383002185340837,0.45950406530118965,573.460874779303,10,35
0,1.5770536550876817,1.1745067765868769,1.0044492900617445,0.8971672930255794,1.1551898450023965,0.3330839333162774,0.31335892860176934,251.89500662968982,5,36
0,2.536795184877254,2.3453903531691505,1.6753928860805323,0.8206767678581359,1.2314005261384686,0.346483025719173,0.3534572861853944,-82.51564226970575,10,36
0,0.5649645965621977,0.7147585419528182,0.8750315002360047,0.7252607956947985,1.3576848673960797,0.42969286320517996,0.32889918792160644,377.6447803908609,5,37
0,2.1346490728429983,1.7965685568648322,1.8347402754187412,0.8854052815953088,1.56265360204134,0.3901260324571302,0.34921529905732407,54.10443050216205,10,37
0,0.0,0.0,1.5896012409067266,0.7399954186715836,2.50622197263703,0.2511533172144094,0.11291343663079789,530.2509540395989,5,38
0,0.24638591936296583,0.07842997908773049,1.841661350498941,0.7797639311912246,2.4640761677090595,0.25688757373142024,0.17169676719607108,487.75321297623486,10,38
0,0.7230827622009042,0.7886322754543339,0.770711780807843,0.9179328284610349,1.6420464664709291,0.400489133371688,0.5093600858040962,442.7134821158754,5,39
0,1.6703726174708446,1.1648810851125937,1.352879150816992,1.1043727371306016,2.1969008305396227,0.40261592653244127,0.335639079323948,261.9113976311104,10,39
0,0.5491561161707589,0.6300794604888293,1.819539964928719,0.6629638610053239,2.4975774279448064,0.19500412047508048,0.27866080774020213,370.8740152082832,5,3
0,0.9030966122927916,1.679806403824327,1.6650199794275993,0.6971217721562506,4.298687838103036,0.17564434565515608,0.17129898864088605,190.43605914623004,10,3
0,0.8650555480479013,0.986571891493418,2.1179668736012713,0.897416715794094,1.2287675032942054,0.3346731016065745,0.3069791778158112,337.6016399217293,5,40
0,1.8449865760660737,2.151210176060129,3.5113316963624324,1.0324831881963994,1.7211898456680546,0.33421078774632246,0.28068704884484696,14.874765557837485,10,40
0,0.0,0.0,1.4972846318031523,1.3679498553138374,2.4230479522387554,0.13388508669473936,0.1521322544663699,650.7820195088159,5,41
0,0.0,0.0,1.470453700751315,1.3742564740316188,2.260584894819712,0.11595503947045954,0.10983894744065226,658.6732052087043,10,41
0,0.28984614833288497,0.6074299300935627,1.3849643452906493,0.871476103370096,2.0707590439662837,0.31355311514964235,0.21504974076675504,515.5519171259077,5,42
0,0.9445409643800827,0.9586249045211147,1.1052826528814998,0.8147111455349245,1.4336912726251883,0.34294862059140824,0.3144566674065775,393.96709021873164,10,42
0,0.7146795935672222,0.33120840821734565,1.616961543428852,0.9402753438402147,1.8651500637909546,0.28167910052348333,0.16428598744342982,512.4727615573579,5,43
0,1.2858153395365595,0.8255472871935994,1.6466269772733575,0.9163480262079351,1.467830728071621,0.3063842083589586,0.3091043233451627,335.44839445985326,10,43
0,0.2410396819197847,0.3489584511986299,1.3642205455128942,1.0765137657127966,1.4307399405553007,0.24695086947782252,0.32705478060313364,582.4856079709432,5,44
0,0.2751290858848517,0.699248364452059,1.7471840658474438,0.9845479849674068,1.673818056121159,0.33616949895145953,0.30911988436720894,496.05208373103096,10,44
0,0.5083060687699377,0.8046878069955026,0.5827254565090748,0.5056699916666298,1.1594248499218258,0.29545801129004184,0.237779564885642,273.6657123337164,5,45
0,1.751233578919079,1.4012112205323521,1.7736433220719339,0.5015569798921744,1.1272764409005025,0.31542229724052395,0.2817575116015986,48.603656899286904,10,45
0,0.5705287805222964,0.6019609133915776,0.5530637400608027,0.9284207913307942,1.4455090083564905,0.27134635782875116,0.22786436046043007,520.8834176066318,5,46
0,1.4129381955207894,1.380997991610626,0.38096372125142175,0.7843570630822736,1.2926046060539558,0.31472449126588986,0.30627756167829845,258.3978257595625,10,46
0,0.13364357408791236,0.20896555328533922,1.064252342180469,0.6682008363273981,1.332462385639702,0.10792340198759087,0.10622419994634164,881.6298759578143,5,47
0,0.07835379449550277,0.5559500964789987,-1.4446491724248376,0.5928895340217153,0.8334920859317956,0.10835145551001063,0.1692615782274085,811.3665103054226,10,47
0,0.15592017047906484,0.31389250709751265,2.248038311130361,0.5932690083090759,0.7254029265083286,0.11833255716148205,0.11476317121572088,1682.88745086103,5,48
0,0.0918581050635574,0.0,0.4791455517355708,0.5451343209755377,0.6226941663134848,0.1066192680712143,0.10859876924772077,1014.0844000907343,10,48
0,0.030166066766117584,0.07152667802227743,1.1682468103317931,1.253388238856676,2.8100561055931976,0.20426144593482082,0.11620866671898122,452.1470192949574,5,49
0,0.020292627046404648,0.1626054631191116,0.9078280958320194,1.2684313517843897,2.0345875954785972,0.12983194436236561,0.10870318310198684,536.2808439734549,10,49
0,0.35622907539511917,0.8064910220225954,0.4454437978787796,0.6334803030378353,0.8369580315039244,0.1455845550577054,0.21570887711041198,357.88808640879273,5,4
0,0.6529160419344567,1.5683233320307894,1.7979837232134737,0.7405611503943992,1.1242361838630646,0.12268128831770553,0.18739153307264445,309.9967973294983,10,4
0,0.17773525377058053,0.0,1.305953115558844,0.7845449407570806,1.9688777865359421,0.3414742484854396,0.12010623428371098,488.3655362812417,5,50
0,0.13243823077491182,0.06837083490206385,1.055661707696513,0.7680415433109138,1.53496140866317,0.2760313526817002,0.2157697871364322,496.56205379500386,10,50
0,0.2066280713303337,0.19551464647698968,1.3905419591753447,1.0555840365846056,3.2085029446715096,0.2299870152480437,0.22577904068440025,391.5305280299052,5,51
0,0.12584947835516,0.07457879789858546,1.920961190214248,1.3586592743478714,2.4749141450216205,0.1624647032252291,0.3927423257670184,400.2401252098506,10,51
0,0.23749026282819427,0.23200740672110476,1.5501564548728732,1.3332272543112698,4.498335091531353,0.12648094207443866,0.14922006641835606,580.8154676984936,5,52
0,0.32672750984988813,0.7661791118112554,1.8566082251302032,1.4562884096613904,7.528442256820221,0.1187804850798187,0.1020611260428162,536.9457513517823,10,52
0,0.33472583836199077,0.3986107735849081,1.8839794850728817,0.6436023572075507,1.003224715804838,0.1889125431660577,0.3247237326475391,344.65336992378315,5,53
0,0.7145353697611632,0.8464202835090768,2.26616353692913,0.6228034884347022,1.232472960360453,0.22871330685396496,0.2429902155195387,270.7599469436874,10,53
0,0.3442998952656275,1.1688540905072118,0.4751393562069624,0.9007016926936542,0.866547123389553,0.2635724680530598,0.34306780554281957,366.2059892235096,5,54
0,0.4006762404484505,1.634733127765277,0.19090240654996757,0.9313633311409619,0.894390255287957,0.18071666809316,0.33926916373252725,363.1889682544858,10,54
0,0.17909206306036557,0.48159665220712555,0.09886028292045296,1.0504073397313505,1.1077511234807491,0.3802633512697341,0.18204349186270663,488.8703355565227,5,55
0,0.5720659606766068,0.48525498042271115,1.019303682058213,1.7924274599809675,1.6181952095741212,0.16133748261843806,0.12261177718085703,470.7034752345974,10,55
0,1.033722094333647,0.9311201891449912,-2.4301493543188006,0.5329091616072832,0.6867280361077963,0.3443344514963964,0.38224809271250804,294.8606142939047,5,56
0,2.1153541348305467,1.5827439984050722,-0.6786758923987978,0.5037844679876065,0.8079269435999357,0.35659686598779694,0.34474487673260434,31.31462315580891,10,56
0,0.5101115430203019,0.5401565273594381,0.5125743943038703,1.2716880895407172,1.3642616458289307,0.337935790329866,0.3992679531494486,541.8536153482898,5,57
0,1.025516337388513,0.9798121321740798,-0.17684115201231226,1.0223468831647167,1.2495698288005652,0.38665513700473386,0.49266807339918395,494.82187051938337,10,57
0,0.09731224457654561,0.11782416224018293,0.43379034343862616,0.8331319019790135,0.9961124649095598,0.20000069900744688,0.10189787031334074,677.7435589359055,5,58
0,0.10577103376923329,0.13693853132828748,0.3859456727085692,0.8503354010298745,1.0336445009636241,0.1766778235345376,0.1053418742799121,720.6602456979821,10,58
0,0.7127847267166868,0.4133480927564868,1.382053495304142,0.7453910554319658,3.475692349043621,0.3519509699287311,0.13748086473605736,473.04371710173325,5,59
0,1.0966604590797313,0.8590539291527415,1.1002887565937862,0.8445841234213827,3.260452454527992,0.32506368143835673,0.20186984021828497,406.1013201417822,10,59
0,0.3380136647814119,0.4458975369113054,1.792788453689751,1.8960189564682488,1.5154739057587956,0.10471845882438696,0.2974956787644174,562.8484105024319,5,5
0,0.899048119201733,1.1308999448792902,0.8412951541493613,1.0917345626684818,1.0961547633961533,0.22776035678448392,0.3628639190864502,397.9700524417729,10,5
0,0.8825111526467577,0.8379905542758046,0.5714591247127866,0.7706231056066457,1.5114434699480013,0.319786914783799,0.2203182191401427,414.8986842864506,5,60
0,1.2957917084871717,1.295440918095251,-0.5909758183017276,0.5912647321640438,0.9984559386839384,0.3554998421044672,0.34154807447348134,263.7171039374458,10,60
0,0.29168308388804115,0.21034553606988993,1.5230084841137297,0.9743264868784953,1.7221576564842578,0.1825955519755849,0.3262457765460868,465.24633104650144,5,6
0,0.4663954021771772,0.5390734359228778,1.7625709883746052,0.906364129682685,2.1115337248319093,0.2696602887290778,0.20222153487496075,451.4164355892833,10,6
0,0.2565550210405483,0.11155613866344492,1.228206655892598,1.980416542719996,1.9294491506011284,0.3230985982086234,0.2360189479096731,474.4392916789059,5,7
0,0.7504363227296118,0.6083544148684373,-0.10108296175539322,0.9660225214105846,1.117445309279696,0.6298036096302562,0.4101832475084334,472.3080676390251,10,7
0,0.34748032168610726,0.42510417242324855,0.5638064371002354,0.9398769574750205,1.106842978152184,0.2795931076428971,0.44869605184824796,517.8572624944209,5,8
0,0.7659668347148597,0.8365492491842923,1.045791099875362,1.1680308586960342,1.9410287418648484,0.24574683338098663,0.11698356746910793,495.9902125411262,10,8
0,0.4751108625971801,1.1801925710643424,1.2778508587825508,0.5009339288330286,1.7927065698196767,0.30393899315333006,0.21849025282295137,163.51477299768703,5,9
0,1.5058987505568697,1.806501092668209,1.4541227727957045,0.5004762604150064,1.4725973914855417,0.29945103471497686,0.33121221361304526,11.527341162782513,10,9
0,0.35851136315017745,0.5612953449374007,1.128451301598281,2.7615001187716377,2.477145118473538,0.12846478010055762,0.22403541971537372,426.263058870106,5,25
0,1.012212322852229,0.9932522286159332,0.7451583763962352,2.1339388220948874,2.627243630810753,0.27411245335507234,0.20671669121007807,384.3155005868295,10,25
0,0.0,0.2753235329252842,1.134834353077625,1.1684579557722943,2.066930408601531,0.1032109635057698,0.10998842917842999,734.6304573978367,5,59
0,0.041352362880040475,0.23476169245910627,1.0265795770261588,1.1390387300127633,1.7804883244942742,0.130116525658857,0.14808678607131476,687.0424314855501,10,59
0,0.18367735172210115,0.11104530287519021,0.3814243642750585,0.8343305737745861,0.7681064120902583,0.10762869818072995,0.12821418381375171,870.3787445136502,5,60
0,0.1316939007324753,0.2316028618649373,0.6416108359040409,0.8695954742421597,0.7786824232744318,0.12876059353337366,0.14358663800958937,1040.9441969949337,10,60
0,0.49449939466602144,0.8943972641654786,1.4502367333884247,0.7762539069482268,1.559401570585747,0.33462382437550886,0.384956229718046,356.89246443120885,5,61
0,1.228624136295783,1.1776242409895836,2.0095237076562293,1.0928268050113568,1.4208595853456494,0.2354350257836913,0.42226554384548187,276.3931407508557,10,61
