,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.8687808711035011,5.080915498972115,1.025050065136854,0.9984254629608005,0.2746625198415666,0.3659305502381778,408.6662053567846
0,1.9140544600241247,6.556990656785698,1.9098650648657611,1.7429552111209952,0.3412433805452514,0.41861847506126926,-86.4799811185172
0,1.3553474239604684,4.587559952930228,3.5077115145144124,1.262517072049551,0.17691669671354182,0.29403053000614515,122.64188211566997
0,1.7241258134429263,3.2699841554003024,0.11830617048212669,3.963405638717108,0.10062111623270009,0.5537218597931775,241.04493551394694
0,1.2553633931009793,5.9222322641017024,2.39797266869543,1.621577279262862,0.26560265699953295,0.2844311734302913,208.59683897350692
0,1.1810263116934292,5.114634772759768,1.211480765685815,1.1219341421174231,0.3674842331623064,0.4539007001463497,288.99815192709707
0,0.8142901681904476,5.327330955045694,3.127883661821438,1.1384437494064428,0.1338130616005313,0.3207313217236256,337.0356312964885
0,1.929575857853943,5.628543090889161,3.454781588778285,1.3336401590909133,0.35353436152296214,0.4792533915546499,-135.38232243545872
0,1.8360702811552925,4.534648433661355,2.1704460306671174,3.7415047998312096,0.22323175000150308,0.14330591431014217,71.65046054085973
0,0.5689714598212985,3.1565412341112213,1.4526546652470367,1.177822273414094,0.29052290379557294,0.32873035711948784,720.2154019556822
0,0.5786266650259807,4.166708122286287,0.8449895448748818,1.2486468608577308,0.32881834184860426,0.4238394592196727,698.1491928821591
0,0.899509137602724,3.9359451022022194,0.8713738550166303,1.1751578596342398,0.1725329018160363,0.4098066018404535,537.5390902347215
0,1.124764317047545,3.7192360879972113,1.4006154064536096,1.9213828421910377,0.26647437644568656,0.3378041658703505,473.5738838182817
0,0.6534169827589653,2.7705765580170545,1.6834816763630636,1.4533401723011554,0.28622476412610437,0.3734358686968287,782.840438386972
0,0.5474200322764435,4.3951879704135015,1.7109104058867446,2.004225910498626,0.10004540052797173,0.1366724221297584,663.5073119111138
0,1.1636093032625061,3.7338947286552284,0.5413726876530385,1.2599724627210636,0.31846250727019565,0.44703813117719765,466.30331528603597
0,1.2281625196470853,1.6130391282771217,-1.3782952830776456,0.8761959562997252,0.35133545720745346,0.3969694710404585,488.48167097600367
0,0.8657529651102324,5.520651830496966,1.783716635998256,1.222354443151954,0.31502207383666636,0.37046629858329794,441.1760194812819
0,0.9788422143090549,4.2048984737879165,2.327752691330709,1.8460822126272283,0.217296039424547,0.1971314360990971,501.1405416643543
0,0.5073755643066992,1.671533387321511,1.02239371694131,1.782250250353099,0.10190199419224766,0.1829109046861893,990.9951414841703
0,1.504867712529139,6.8490695035976135,1.213897198992127,1.0762111615355408,0.2857959956628987,0.38912848495507385,23.22283800321845
0,1.4360394856425465,4.214062242027555,1.5908253634894556,1.6138060468307387,0.26765516806525874,0.3640126517834495,261.348818991474
0,0.8806734904320035,3.379895700438842,1.5910570602101273,1.4330373778160652,0.2631038542980987,0.37827790026538466,633.7979539444103
0,0.8968354088019613,3.469135609198025,1.3056834360081522,2.3662758311666297,0.29690166743657326,0.36201803666303806,615.6277074408009
0,1.138104213011579,2.9075098414285963,2.2483668850563734,1.9413664672369149,0.20885689112618333,0.3094230917840899,528.9511779653776
0,1.4593057331796329,6.647823790908906,1.7145302865666698,2.064794951558408,0.3808085905380821,0.37384081303687966,176.63854694350331
0,1.0221522742122047,10.0,2.0714576268201887,1.9031592625454747,0.24621965808891072,0.4750488390624378,160.76754784238796
0,1.4579248481666944,6.582457368047817,2.00047859408223,1.0806699312812236,0.40021536236782984,0.508626040037714,65.22901206375671
0,1.7941689909578618,7.4663942452286545,3.8071025242428873,1.3972808316167087,0.2686393702010595,0.4266615925168846,-196.58797869949154
0,0.7210716057129493,1.525994032467632,0.09984211691070984,1.0082333081598893,0.45700563054163046,0.7448450332050225,776.7179370455023
0,1.2782181476640346,4.1439675454250136,2.628867947683587,1.0366027039964183,0.2603534819971351,0.36911662484252317,202.4703356423043
