,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.13859180292544984,1.5050804782205875,0.19699642835943162,7.1496872138479945,0.10023100679950592,0.9827379530727719,928.18093417299
0,0.3558007801877679,-2.511022172723588,-3.17944767905033,1.1250763979384648,0.9998601668507445,0.8422702040963351,1101.8644208925257
0,0.0074074664984835935,-5.174316526602429,-6.411885240968451,0.6063642300641412,0.11713235383880888,0.47052140000911535,469.77028767064513
0,0.10288754752834062,0.05811695787371953,-0.4143988845634829,1.4496209935930882,0.10866187923350362,0.8090603147255474,838.494770009115
0,0.15429062988609807,-0.11603816240663,-0.3068482588148373,2.301066018050236,0.9044732447467547,0.9458785923355365,1168.7110096459498
0,0.16664300793795125,1.9889072135696644,0.19783411353022656,7.912225689871293,0.11935662803256619,0.9358546245386727,813.7062589308666
0,0.3148193432725551,-0.8069003171861833,-7.6040627431665815,0.69306462041166,0.39518058128324174,0.9937861950695608,609.5272940400346
0,0.30113698589388554,3.3810723198993102,0.6886365967308372,3.3698617565442053,0.37770517459940756,0.18243646412026487,542.5158965418443
0,0.007961960365871783,-0.4113431184312403,-4.29985421548461,0.777422157129716,0.16462381857011132,0.10396635251749597,595.2737876639792
0,0.07445286396912443,-1.089832578191308,-1.528597351217386,1.1912096559232759,0.1268010594303729,0.11341315356163173,928.0961362663929
0,0.26887688409633853,1.8791652916190649,0.20619909271825387,6.677290465618668,0.3050103493057281,0.44807863472949216,769.2672807815072
0,0.1346791513114439,3.0390449428526187,-2.440377308513567,1.359311738229262,0.33210902395204234,0.9843191570423752,796.0360201974814
0,0.2881149403634319,1.8070422994382183,0.5582442693566058,3.188596629413609,0.42774925357968807,0.672364088993308,662.209859824172
0,0.21132189223523123,0.8673550894327017,0.08590957773632746,4.111690242662708,0.4380984753821614,0.7268125220558395,919.2347572347762
0,0.1993460307622032,0.5010903057775109,-1.5273168190027875,1.404080450324512,0.10631991172468552,0.925746255692671,916.6681271712422
0,0.0939262643400031,2.238905180249554,0.14189494312661138,7.939189840417914,0.10581068790783932,0.8035379765227304,856.6015534801357
0,0.25111545787900136,0.8660783324560495,0.6538820161738206,2.343464085770485,0.10319564055339109,0.9610632291962505,728.7191970656281
0,0.1594756322492639,2.1694140492154705,0.05043802166451368,1.9708800820364911,0.10873907707411523,0.10915233111050576,681.4591411545191
0,0.15788940924580502,0.4000772414292203,-0.19941290499626105,1.6587328707639317,0.9015525352585612,0.9661780913601283,829.7165633334298
0,0.24294212959647912,1.8146322512730886,0.10471557232333309,7.920608109098358,0.10488074517550255,0.8692821337434031,884.3056284556109
0,0.20924640999982705,0.7115135884928704,1.2119315713724115,2.5495827622108775,0.11739557926035776,0.6923087042854992,677.5929119093028
0,0.008180538068404294,1.7366897828708852,1.8453095942280182,1.971297778370685,0.12195094395077044,0.3775802141388669,492.6151729320726
0,0.3095954874157724,-0.4000584538360086,-8.62628786231708,0.717962894866238,0.323103613921765,0.9860127008077161,699.0763108779744
0,0.2577619468974414,-2.75517127670632,-3.1709259140508608,1.1149931503877855,0.9590963057910311,0.9673254022550907,1158.0206375016335
0,0.13567626643191233,5.685336135390862,2.1208844891710834,3.815220069932876,0.18024478038568287,0.14989780847811052,306.3310672013358
0,0.31860767738972795,-1.3506843674039353,-10.0,0.7247587327001392,0.467589336048527,0.10393442923773516,818.4399698997457
0,0.25087323834235425,-0.5287551490155523,-2.6782636963745365,1.1559223733209674,0.48098341703662784,0.9913507434984501,928.8475895650222
0,0.3648286365597153,-5.103545072537191,-9.062577801234823,0.7676398718067632,0.10269072523223827,0.9956775794943467,1037.9193567780385
0,0.18364122796215396,-2.2083070929049295,-4.119421615361612,1.0862684620897638,0.9620615404307755,0.9196090376756316,1159.7955631219972
0,0.22066584711410397,-1.667426819246645,-1.4238387501705738,1.3279244811627318,0.9543023676805829,0.9049594945872288,1090.0917446763099
0,0.2912124518451821,2.4030880809571777,-2.2160828002338553,1.0693892627324857,0.10443934243930314,0.9461727802659194,626.7780123469196
0,0.29246320807211057,-3.715632297216449,-7.533193231923987,0.8156469322746349,0.11668294849780086,0.44505311551337334,998.9079267270658
0,0.4578951620904137,-0.027525514320609793,-9.2805357134456,0.6389500363435121,0.10698986281101769,0.7826665408239021,532.1031116653255
0,0.08549721044146633,1.5588825247603226,0.44422754455599894,2.0806807953963635,0.10187525626185373,0.9920242248703008,684.0120971825505
0,0.28564149959357654,0.9424372973418126,0.151688456283674,5.080623305272603,0.11809364061036914,0.6344563010587689,902.825638286798
0,0.5011009115845838,-3.271260750970974,-4.35628108164235,1.0376950622711045,0.9569510761163829,0.9006722119734301,1079.3951769944654
0,0.13491655479669545,0.8045014126757734,1.1336185933423653,5.254172346499749,0.11704085512074008,0.8726291363564119,705.0252311316783
0,0.3801619066966249,-5.060012907924039,-9.427716609379187,0.7715937450690467,0.11556235758233585,0.9203536170885958,1013.3231288225769
