,Drift Rate,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.9877239909056,7.451914698362063,3.6061770883842796,1.5291839797279962,0.2974081993295165,0.26860555895155075,-194.0626246901246
0,1.6257390400568232,8.0862719502024,3.369147388612341,1.443246356694905,0.27763352320627527,0.3302747764972055,1.5101915949550815
0,2.091134984636786,8.159110383915271,3.5602643250424264,1.7263754585032234,0.21137005880710769,0.1976424149617111,-225.8679958849642
0,0.7066949813755586,6.934037368755148,3.8161632556514684,1.1393230546328126,0.21304979668320095,0.26536393789358037,180.67295433580776
0,2.125156868708737,7.650817217877524,2.3931161816000857,1.2821205747122,0.18951401648545962,0.26203372238590417,-312.4884308196308
0,1.1469923220995195,6.277541189724712,3.7041569276668107,1.1504937345030477,0.21357629269352363,0.2829324660395346,28.869554613635394
0,1.5784850761034288,6.010358951371579,4.3615597769912595,1.2845727028963632,0.2024472817012729,0.21698799583504336,-106.50113202040174
0,1.387217827193124,4.314991114085192,1.5976238628699735,1.5550077552372596,0.12731502584794352,0.23203539746866358,224.52510678972158
0,1.435465060891063,6.5810249693662115,2.6285236352970656,1.662563113190859,0.16510161894054975,0.21392038683089398,61.25057580875342
0,1.0060279225995754,8.884196506293753,-0.7349728210163292,0.8274983400521192,0.17638128588850188,0.2358567950211073,244.41375301505764
0,1.142319202589279,6.147866660122629,4.176628740193071,1.214813470407492,0.18455183656021584,0.19202468631743408,54.74713758667361
0,1.0333811122496164,7.131302439149888,1.881789387892142,1.5975132954982967,0.17024294820882907,0.36702160379501436,294.2428192967054
0,1.2407101113478467,4.777280235619218,3.412138593727237,1.0895617063038663,0.17251523762574994,0.2818822044649833,121.68428240683886
0,1.541801311416144,6.458572520373755,2.6432553753071675,1.375728338292996,0.2915259393558385,0.4525401276780868,-3.52107382996639
0,1.5433944947459965,4.437813572396026,4.942309952020136,1.7453737966810166,0.13593049248214145,0.22767535518973453,-54.59750161944117
0,2.122766525496889,5.304859054065685,4.614325806636624,1.268819670140184,0.24968030874003538,0.3242058028049549,-278.6123189429204
0,2.141690141052908,6.4574615918589116,0.2880877502976434,0.6928626692823574,0.2856717427698171,0.34528625482420683,-345.07181773123824
0,0.6215365230471352,6.231392851033653,2.726069602274496,3.441827009936831,0.1250915225653726,0.10073829403406209,435.694539986612
0,1.8786132928457389,6.84067155102443,3.783269546391548,1.5101728749810914,0.18981596088880964,0.3117999382989769,-230.9151783079948
0,1.3996199524263369,4.814778207763675,1.723814123124996,1.1915323318419526,0.21203350664572984,0.26763245633702315,161.53166527468287
