,Unnamed: 0,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
21,0,1.1384062005179083,2.0528488381315486,0.980818836519461,1.5125170389810163,0.332660127889993,0.3897878719733556,279.1017758947839,10,1
22,0,0.8530527112316931,0.75770448495985,0.9239041961138326,1.2221397427930227,0.3439656500732175,0.4000009066363607,415.0004860920257,5,20
23,0,1.2912283252058228,1.30539914642258,0.9264209224705324,1.245100799762954,0.3575383266579111,0.3826387026849537,317.3122124009585,10,20
24,0,0.6243118619767819,0.6285073397208801,0.9247629307647232,1.306844305984146,0.3186599411082331,0.5615676547892657,494.1612749816919,5,21
25,0,1.131429208112406,0.8922698744792575,0.9681614726355744,1.4325316285029182,0.2776165925313431,0.5560897965067124,433.27111305189663,10,21
26,0,0.1364168200324301,0.0242939004332759,0.8155459892419674,1.1890696596898522,0.1048778086336439,0.1578178441029706,839.7490646088914,5,22
27,0,0.273428539311631,0.1225446869930691,0.8895165320076984,1.0761961890934977,0.1090060436185865,0.1518860062713343,1018.5869554493562,10,22
28,0,0.2326701422659179,0.5905998472125793,0.7243805256418748,0.9371733845242152,0.2405299622073177,0.3060405949872349,529.7318856919348,5,23
29,0,0.274044712635993,1.0125225226973311,0.6799075709141257,0.9880864351463816,0.2420468301005992,0.3852769074723218,473.87967577072334,10,23
30,0,0.737132088495155,0.6596801301005352,1.0031801756344074,1.2992317650965637,0.4947757859393344,0.6599801535849875,454.5588422908325,5,25
31,0,1.3315095190552062,1.535637941271737,1.0267893335316112,2.2226202829347543,0.5213436053429004,0.4095325337291883,333.89381452375625,10,25
32,0,0.1491603840431583,0.4541324080504826,1.242763371358637,1.011016340161272,0.2263008674757776,0.6917605847917694,376.1813980023713,5,26
33,0,0.2808177773968158,0.8050731571104789,1.1850510108557886,1.2359357744553332,0.3138012519420874,0.6278993509119539,364.1953691537367,10,26
34,0,0.0,0.0,0.9377052369167004,0.9529374650642852,0.1064956027607019,0.4258606374925835,601.6043811692765,5,27
35,0,0.0402352644637452,0.2173365214076968,0.9065017781219944,1.0075719447223468,0.1477828353669042,0.4073139507061177,618.658612092969,10,27
36,0,0.851343422167077,0.9552278201787272,1.0556269625804424,1.1289611592025353,0.3542031365848221,0.4460783512102041,416.4395864830512,5,29
37,0,1.1066195816515043,1.476590156736277,0.9220101261556188,1.1299136276806776,0.3686860630171124,0.4607205558333329,315.2846150610306,10,29
38,0,0.2102207924905543,0.0328913543383551,0.5595338867467301,0.8181313814148724,0.1402884391725987,0.1062183217378524,732.9969106915207,5,2
39,0,0.0,0.2786883532922302,0.5755843713898627,0.8432464209107041,0.1024064510509616,0.1236131740839158,1513.502210432943,10,2
40,0,0.5102814335285556,0.7369173867496882,1.047392349934204,1.1315035541540812,0.471293742656268,0.3761242173373985,495.2235561228894,5,30
41,0,1.185241513075029,1.5807284969881368,1.001150396432222,1.029033907980737,0.4861136326384302,0.4752047058083438,270.9933368147633,10,30
42,0,0.584468766025817,0.5612860862440995,0.9055249012951446,0.9527829966514436,0.247563641598743,0.327242508452477,608.4631092635244,5,31
43,0,1.270944734478074,1.400892958257994,0.9283416418578324,0.999057627334348,0.2748990119410592,0.3194551982362922,286.2348234716616,10,31
44,0,0.7499324870094511,0.5145603702606963,1.1983424328673171,1.1003272987414396,0.3955952881243295,0.423687428936333,476.73667081168674,5,32
45,0,1.501026720835934,0.836089423912032,1.0970945030682204,1.156953332813079,0.4242858501751076,0.3684276379665703,368.0762729761313,10,32
46,0,0.0,0.0,0.8388831757559726,1.25433624091778,0.1230377010919986,0.3343263702644932,435.4180272882024,5,33
47,0,0.0,0.1802979087276131,0.8794186728559023,1.2287214343457482,0.101616125343547,0.2975070904130629,666.9664697420507,10,33
48,0,1.036207198222224,0.8268729970010772,0.7333392778721988,1.0982686714190852,0.3791259070922055,0.4572437065981336,391.5584243863838,5,34
49,0,1.804589446737953,1.8475904012382625,0.668286250632877,1.3005358119215178,0.4059856635244289,0.4234045299613767,101.2789829249251,10,34
50,0,0.2432207826641719,0.1903354107112593,1.0530236250427112,0.9997801277924526,0.3239946677668727,0.4201468504980992,586.5166861249768,5,35
51,0,0.4374060409197228,0.4220163175100483,0.9253216639678254,0.9595031007080552,0.3772543959922174,0.4819317799720858,565.859228058748,10,35
52,0,1.5511554995535357,1.2109337810298015,0.8234317673191285,1.003728975396662,0.332846602800691,0.3271990685986135,251.53652149029037,5,36
53,0,2.513633694083304,2.4101940690914305,0.7823687482763428,0.9960674847102552,0.3349367296895594,0.3732504020114378,-83.31954473194295,10,36
54,0,0.5535829883487089,0.7116358197176759,0.671396809751839,1.100566722952529,0.431868167076149,0.3683591461194802,372.02687958454527,5,37
55,0,2.0885528461628806,1.796028654334073,0.7942872437046908,1.0897737514874382,0.3816026007081706,0.384330755027731,63.07914005254518,10,37
56,0,0.0,0.0,0.6780329742199082,1.0313905902207874,0.2438853812016139,0.4036559935779455,540.410666556122,5,38
57,0,0.2261939874040723,0.1273998130346019,0.6630254953251566,0.9967669938190858,0.2550673321557584,0.4283277366805232,500.5982240025296,10,38
58,0,0.7348678320284961,0.7996735724667562,0.8667619838974525,1.218059300787559,0.4057118801745627,0.6043359420349163,437.8101067320561,5,39
59,0,1.6880661762434417,1.159677774749901,0.9475895674197008,1.2397729786835183,0.4187231469178863,0.4502115474940132,261.535330319402,10,39
60,0,0.5295054205148308,0.6410752030337538,0.5884122254390912,1.0505226332689344,0.1942136218294449,0.4785751937552253,390.0305791170239,5,3
61,0,0.8683438066958103,1.6688366675485886,0.6292009358077782,1.4490535800406057,0.1642128059515519,0.4563688620972,225.2581423515588,10,3
62,0,0.8071981203432589,0.9361907770288658,0.6981436280434283,0.8270165608457446,0.3610251423087895,0.3667382983837218,330.88228580583353,5,40
63,0,1.6582404144045473,2.2403554840403466,0.674719378231049,1.0118935503622506,0.3743273467943468,0.2986381920104192,29.795335558537992,10,40
64,0,0.0,0.0,0.9529868923157492,1.0428236874230188,0.184411208381044,0.4581164735462191,660.0973230101267,5,41
65,0,0.0,0.0,0.9666221985141692,1.1437369566099231,0.1745785615007461,0.1914551140158454,685.821384183727,10,41
66,0,0.3030585960807863,0.5063460297852096,0.7709822906214842,1.06598087865229,0.3390268506346969,0.411237735988849,511.3950459303433,5,42
67,0,0.9432066512542928,0.9369162684691456,0.7563466736113095,1.083244998825342,0.34811812673629,0.3545645534150602,391.46842695094847,10,42
68,0,0.7125778806274645,0.307106396668348,0.7606445211117059,1.0289086043166429,0.324389021414366,0.2850990706892984,522.0857265342717,5,43
69,0,1.258049034476051,0.8147737577553577,0.7782606842584794,0.9831196296038966,0.3073982225675243,0.3656385563479228,340.9119777624626,10,43
70,0,0.2461281784943754,0.3696938260105897,0.8538415629414756,0.9785583757953148,0.2844108286447208,0.4293171928785831,580.2600020992883,5,44
71,0,0.2603881112142085,0.6584667007954838,0.7708728720216695,0.9499480031863604,0.3511072315385981,0.4479876411789726,492.9716255519823,10,44
72,0,0.4779134096792421,0.8027232009389959,0.5171224540477215,1.0214117627920667,0.282342349476638,0.2718738708411757,273.1617880915634,5,45
73,0,1.6792356059337208,1.3699387931264426,0.5028520900593095,0.8714939370333801,0.3023978711417125,0.3124801043775562,51.37554826710263,10,45
74,0,0.5705448346403958,0.6160555739693414,0.8710310395989629,1.2082248312846389,0.2819050566878693,0.3018659396893814,514.4021540089249,5,46
75,0,1.404955435632265,1.377699149450195,0.7845649136997978,1.143197107962145,0.3190436667760847,0.3537554591940331,252.76197660605217,10,46
76,0,0.136260388431917,0.209592024726136,0.6412591540209405,1.0434351763903904,0.1033675936801929,0.1235536390968303,889.7368681963729,5,47
77,0,0.0722186049684863,0.5207619477501496,0.6256531596278179,1.0477522620303632,0.1067096627020806,0.1317773618408272,849.6729703252184,10,47
78,0,0.1504103440513571,0.3129053661418254,0.5520008380975228,0.6517845143475159,0.1132892146835056,0.1061884853942263,1687.9680290773,5,48
79,0,0.0833508251548222,0.0,0.51456989127232,0.5914422124989988,0.1026206510148108,0.109720630994246,1080.0799278946688,10,48
80,0,0.0373408146947323,0.0351553171666513,0.9804282406662332,1.192629731166257,0.2177546613148229,0.4931388289110698,463.7969376003635,5,49
81,0,0.0231240691417643,0.163372105795312,1.0260141313036233,1.3410142366833702,0.132176422448206,0.1027368683893543,544.2549835034338,10,49
82,0,0.3508683386517394,0.7948502652694218,0.6687001479713262,0.810003063055667,0.1237513337978861,0.2110832936640769,357.84928903109244,5,4
83,0,0.6497553353370453,1.5808041505921715,0.6897984878182614,0.8992470156818408,0.1020712098222511,0.1967775380676494,315.2478927395655,10,4
84,0,0.1750330787963364,0.0,0.697578792686071,1.1022077420485692,0.3403839749372102,0.3071791773508208,491.1763788995979,5,50
85,0,0.1302586974663645,0.0572516091313975,0.7248303762969431,1.0370234829420413,0.2690978752389001,0.3650904399244683,497.157936693895,10,50
86,0,0.1991093276357269,0.3173457768475158,0.8674334289845365,1.2645140942563828,0.2111114353324654,0.4809223633232681,401.4148516580928,5,51
87,0,0.1308676173558957,0.0570684324597203,0.8727768367112135,0.9987403941141738,0.20109662088529,0.6880306475064359,405.9189561623482,10,51
88,0,0.2514204505605648,0.2221049652529593,0.9453409743216136,1.1302217932374636,0.1125818615225718,0.7126064147654645,611.8601558594294,5,52
89,0,0.3399584329693045,0.6517719823851683,0.8953113407370769,1.2007908025689726,0.1202744094276167,0.697755850108288,582.8253123819833,10,52
90,0,0.3438784846288345,0.3839264653086354,0.6117430123388032,0.7502525456496372,0.1768401224579808,0.3711641141827878,343.3080087146079,5,53
91,0,0.7071821007936185,0.8032887223446717,0.5669211371580173,0.8766220012588469,0.2270874627965389,0.2417421328565119,280.19159639330246,10,53
92,0,0.3397967409862897,1.166835412988661,0.8534332602563208,0.8644170244594148,0.2716945080892067,0.3308160668287808,359.99528137554813,5,54
93,0,0.4030769052514614,1.5848071272573443,0.9534499978111026,0.9157211810782986,0.1759618672764518,0.3109618104068098,360.11447986294104,10,54
94,0,0.1814225540288203,0.4715023099193745,1.1260554909061384,1.1041681979632556,0.3207392025000114,0.1639565916744343,485.11383748407815,5,55
95,0,0.5893970332565568,0.525375875513496,1.1751680422133652,1.1788889463628784,0.2878769806059497,0.1698814652346501,472.8759420205973,10,55
96,0,0.9813429926915448,0.8542839010659498,0.6358149923660662,0.8760536946422783,0.3303866768217299,0.355920819931075,292.2873611202823,5,56
97,0,2.0187346520033107,1.5429058724784868,0.5627226208516057,0.9311031638992482,0.3421059623708702,0.3190120088098844,30.36700029830892,10,56
98,0,0.5120495003290653,0.5540339207883833,1.1163725294147266,1.1731314124898011,0.3641962676585809,0.4549559235695398,538.1442957339466,5,57
99,0,0.9976361244045624,0.9697092845462324,1.0795887318366937,1.3067128873120304,0.3615188540424856,0.503278481478982,489.1772356800446,10,57
100,0,0.0994058946877305,0.1163319198102521,0.8267272270081921,0.9384022158485362,0.2074047174680988,0.1006650105602105,672.8908301935404,5,58
101,0,0.1078736412032254,0.1359201271420348,0.8777678075210755,0.9593042077340204,0.159056273253165,0.115379847193256,716.3650732753658,10,58
102,0,0.7257262657545043,0.4077211676316266,0.6884630250148246,1.141925035035548,0.3648877480466832,0.5872639006878612,481.0518074526362,5,59
103,0,1.0952673397350912,0.9394845859393718,0.7761596965489476,1.494332798089068,0.3245395731160223,0.4492175390766191,421.4229863260314,10,59
104,0,0.3431278326362197,0.4197101654375806,0.9908076334515538,0.8698494356304588,0.2390541104930745,0.454633452139397,567.6744122572894,5,5
105,0,0.9125889365340064,1.1297953717266584,0.979832836037702,0.9152734681244176,0.2397755652794199,0.4199147716955111,392.8241418194989,10,5
106,0,0.8845800427732836,0.8505942312222377,0.7799153828235083,1.2753837330404691,0.3063387184722417,0.2656531550167946,413.1145720933928,5,60
107,0,1.261538403886097,1.248173850873862,0.6543407667599695,1.1461972381153456,0.3425702595939408,0.3080854890164289,258.0298427183594,10,60
108,0,0.2901434371277957,0.2228284848855073,0.8108899800074285,1.0128175921969027,0.1655774589426167,0.4728892392874926,478.8024956878333,5,6
109,0,0.4460859772189097,0.4895881903130599,0.727542934709464,1.025962881313158,0.254064343258901,0.3946038369912009,466.8860069390802,10,6
110,0,0.260350218328745,0.1444912331250457,1.100268799277192,1.0669234989611045,0.5588585526775268,0.439623217478398,466.70332650467947,5,7
111,0,0.7709899150327696,0.5848508846978359,1.0358191059929722,1.110738273976334,0.6232604360222063,0.4216106508669022,465.1148206598623,10,7
112,0,0.3541614438103814,0.423251965468755,0.8912736089970741,0.9839942231418078,0.2853337198259916,0.4734868771626285,512.7376194309883,5,8
113,0,0.7800587742946672,0.8249789831495615,0.9358407649050255,1.3321552518575308,0.2981679925067211,0.1445905676949676,497.2149445466133,10,8
114,0,0.4688035247155449,1.149143581843541,0.5,1.1463563914365364,0.308148289046574,0.3302886182288485,158.19026580102107,5,9
115,0,1.388858756041702,1.8630303794355696,0.5,1.1222542438336165,0.2832717883076796,0.375269117327379,14.130804340150398,10,9
116,0,0.3867926632020053,0.5672734113305201,1.1994313933882306,1.25997723456758,0.4804619303320917,0.4448831808164653,428.5983827181214,5,25
117,0,1.0075106985523972,1.0776432992723644,1.3510575409247718,1.6745807934874433,0.4572240073052985,0.3791177499206429,383.5359211176281,10,25
118,0,0.0,0.2445094223259948,0.974600020701487,1.2487004562794843,0.1014516156085709,0.1619770421280029,748.0790754496794,5,59
119,0,0.0378528159580329,0.2629165781393041,0.948789750523108,1.1711612771700493,0.156562463622627,0.2483271865695469,686.9868424493276,10,59
120,0,0.1801147896325023,0.1123980752514901,0.8004905163347391,0.7638075836222822,0.1009971425000196,0.1343866856036197,870.2110970254862,5,60
121,0,0.136013698491095,0.2297940647637468,0.8242085402029523,0.7408359819861131,0.1307384547861574,0.1437522050200002,1035.224662345325,10,60
122,0,0.4918488566271427,0.883875819913407,0.7157111699005262,1.0682910806551018,0.3254421218659138,0.4221112006561927,363.0547163774005,5,61
123,0,1.18535380175844,1.1236252657246268,0.8571981318344826,0.9635432247304094,0.2105381271337575,0.4700421347026308,297.68449384510325,10,61
