,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.193075985916308,1.3918442358985388,3.1308775455588957,0.8655770745534417,1.1901088020061117,0.27085863127936016,0.3554391518145038,209.31749060810643
0,1.4634915317905568,1.550028146918101,1.8470307778824002,1.2918227808038814,2.1657820018495935,0.32225536804180976,0.2340624217124,421.94388812084304
0,1.61183845086715,1.5106905229452072,1.9853053448887623,0.769548322139439,1.7351044154932138,0.3423142571500001,0.3535320435257069,210.32347720501312
0,0.4852654026810525,1.5728663245485048,2.2364192775007985,0.7264589617032149,1.4405898580740755,0.1673991568161471,0.446823956116147,305.80187164551864
0,1.2902646573355308,1.6978490401660082,3.6806981507393255,0.5474190036075033,1.273282637760306,0.2998999934251423,0.2904373267664502,-109.42195143176012
0,1.6804052289564,1.1791215830869923,2.9144985814358386,0.5070502194002695,1.4506625840111234,0.40322311077877404,0.43008905430227495,13.37673134462198
0,1.0512929904330497,1.366781478741116,1.9853452795182525,1.0749527781299242,1.8804045923697283,0.25372252652199073,0.24570908767703648,479.36091396181865
0,1.674425668137888,1.7688266611272736,4.103355358749505,0.662289199488955,2.5055010205382553,0.28278763341596774,0.26403550425053823,-150.4288290309729
0,1.929368425690937,1.806004039792438,3.112724322067051,0.7534966240839136,1.5306693346888416,0.2867149679829513,0.3874644153856848,-84.80128057664825
0,0.8870540521459533,0.7195794660473044,0.9479151228208633,0.6947314792932859,2.8199980420547033,0.33908689074272025,0.11607545571274608,474.7995816043478
0,2.32261889604156,1.2437400380538641,1.67483118981905,0.9680975244149708,1.7254729573123901,0.29979782478441275,0.39770406060662755,201.59847042857115
0,1.5659943489759574,1.288119071984022,1.6829005958134726,0.6366440121544215,1.8762345911302267,0.32670387806049905,0.22214421885900498,275.6153629240455
0,1.2374925263119683,1.0083859243558917,2.645122616269742,0.9486197833534677,1.6528391104828306,0.31970337284611217,0.30704625764141535,397.85150967219823
0,0.706081046162793,0.7307347228323388,1.4916000312134639,0.8406650184967197,2.287298843644921,0.3014400815649968,0.10005942652829647,738.4162089786689
0,2.005219514093492,1.454737586683502,2.2235574901396102,0.7790852180814039,1.5536822750194288,0.35645771422277367,0.28423794022367954,135.83410842904206
0,1.1961684645040476,1.4464333114360022,2.627991691076407,0.9792518887838817,1.761661124529153,0.32960369385588073,0.2964039813193407,332.396367043012
0,1.667672868751074,1.1246291340280694,1.2881422538155074,0.8240858022380588,3.3553080245215767,0.2854851633795766,0.19217169674564072,390.3323154421191
