,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.390042775043911,2.0516631219166896,9.660486490524013,7.551595024951479,5.18823680088397,2.9833986193020845,0.10154055756344799,0.21778143733319733,-1151.2059857787679
0,1.0615020834872209,1.9811570382748502,10.0,10.0,1.3619866045122575,2.191238827802711,0.2165088121163672,0.2411308591700232,-2316.066148886912
0,0.19195775371308077,0.289178690232534,8.414038247045868,8.850469564531355,1.5799221417264584,2.6282694399623834,0.10535850152625814,0.1074314098755445,-451.4760516589086
0,2.48575677102244,2.701438235479488,10.0,10.0,0.7873105492458707,1.3353125123164884,0.2869077276581872,0.26293261468541007,-3819.6818215723383
0,0.2941822514142113,0.5496496261460702,10.0,9.914604588465147,1.9670470080300326,3.3319736842454843,0.10643569310698175,0.10752733451565782,-283.20583991784684
0,2.0971400115783867,2.526638221434905,10.0,10.0,0.9196172826818776,0.8671081529038873,0.24490483217000691,0.27415879235359175,-1784.5497029133526
0,1.683754411743431,1.9747910873702657,10.0,10.0,0.7315422175299857,1.35687405946067,0.27244131497673313,0.2629768210944211,-2896.9185496785867
0,1.8343679164834132,1.8303628242002707,9.91258892304237,3.1995365907540374,0.7819809733742775,0.7900053965004337,0.24752199708779565,0.2728850504088005,-1965.1989601823896
0,1.8860557469336743,2.3465850289757224,10.0,10.0,1.0941143078472009,1.4247366598125142,0.2776925643500943,0.28901422185289644,-1402.9963625858118
0,1.1128020631784499,1.7696284285001127,10.0,9.519693966980839,1.625364521167402,1.1223613310237033,0.17352495714471305,0.2536123920161659,-2081.935241853467
0,0.15968793893234334,0.11972707006414174,8.091571442572219,8.374864063615773,1.040440928137345,1.4323511413456806,0.13731978111539878,0.11668316003178741,-464.2726730637766
0,0.7747495678717851,1.3514570322498118,9.686072177141,2.8048023603195165,1.181485960512692,0.9584114719155492,0.1925530430870132,0.25687586854729755,-279.5832831196238
0,0.32280686817838955,0.956661355207324,9.216775994517514,9.12627082766679,2.23613589623891,4.7075065461482035,0.10951955903868077,0.10346366628100934,-502.69319944377804
0,0.0,0.5735437598905133,8.952013414668,3.9996861989200037,0.5219787401152263,0.5721349433420406,0.17516490308754107,0.1752964599029635,-296.29649466480333
0,1.2958389199274254,1.445186582653232,9.944343264805156,9.474036809935761,2.5947172855387093,1.5243755977673574,0.2371007101527719,0.2949846811328109,-1506.9912568825637
0,0.052065735702371205,0.6290989939636411,8.530046248903334,4.794426765176465,0.8679833617169774,0.7582840571704343,0.17726724948578537,0.190829445286195,175.14019117908128
0,0.6085047723709793,0.6452229506587063,10.0,10.0,0.7915387130178888,1.6789937722767037,0.16917062767692426,0.13942653218407985,-1519.8760333762443
0,0.37923067309288383,0.9509981539081479,6.277493490359623,5.469342111835254,0.7199423466048929,1.8772488212573681,0.14220458393676,0.11310024627944115,388.8462139420351
0,2.6269628103047227,2.945491954654975,8.231662551767016,9.478762092856517,2.4762571155485067,2.733647605772777,0.33912214805134955,0.353176930462257,-2715.0237134806443
0,0.36231967758146416,0.5856177026549113,10.0,10.0,1.7522153808119105,3.080445142809359,0.13968291679309747,0.11870910816203989,-1273.4098250966586
0,0.2546562961355683,0.03353918574255044,9.973815244788186,7.908970530359136,0.8758958940573844,0.8838755097687576,0.14972645611316632,0.1457215663036185,-638.0279241075343
0,0.22969780608612644,0.6462828312567456,8.228779892769783,5.818229759595872,2.053347022068024,2.170048578114065,0.10372486444109058,0.10894722017644382,676.6554165123131
0,0.02983131101870562,0.20697645876576143,9.314571114349855,5.706460783698597,0.5230200574704642,0.6371662054030449,0.16702094731786005,0.16713235218733258,-789.1866768534288
0,0.05807129467756552,0.41328543895534886,10.0,8.958558288327517,2.031465586297451,4.017554180610625,0.10657175701581079,0.10361624906702,-95.16969515077146
0,0.18378900049487132,0.7381927600265913,5.884039189102696,3.8770987864439816,0.5040127508327665,2.0024647555014963,0.15991104529576078,0.10204480782683373,344.6415205574791
0,0.7040621948838253,0.7571858241726402,10.0,9.871237660339652,0.9202944743240873,1.7201900697122898,0.1817838701209642,0.14885905936126548,-710.6456297957503
0,1.140601317335151,1.7222410854034582,10.0,3.8441965477049798,0.9787858532751676,0.7799133160394796,0.17414167146092768,0.24570497063331587,-746.310557669384
0,0.18042071634255072,0.022095638703232147,10.0,10.0,1.1175432243591144,0.9724583471238084,0.17327418739752243,0.21286416082778303,-963.5984848567274
0,0.2924590334510778,0.5244080812724553,8.9554665399248,8.085018190340138,0.9629010801749787,2.7963440871683933,0.14358240906797737,0.1039804075764511,-44.00477168313298
0,0.09898593139557596,0.12062202167333375,9.341409449689356,6.743424200965665,2.017817909327296,1.6819564708347374,0.10926089435021025,0.1094808255146657,233.20587353518664
0,0.15795640422315715,0.10744799458958099,8.296981491677542,7.545275075678502,0.837726773294265,0.7889943832641673,0.1575879355628385,0.15503794264196485,-139.49205012645544
0,0.41213655961993856,0.27063211909888646,8.700134668825598,5.526010328437549,0.8561395961981253,0.6503031578922651,0.15434832107588609,0.17307568741714874,-36.93210790789011
0,0.09931569527596947,0.11986160365136801,9.271626014645824,6.791471781388497,1.9835706311975398,1.7014032584004894,0.10605618291873581,0.10526399672180298,233.2764338355847
0,0.022776773879762194,0.4950021998692205,9.737915554977098,3.89647783895919,1.227891882465281,2.1370928806100093,0.14029614968648163,0.1076960119871746,523.4422397756688
