,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.7584141753671202,0.8698588932208753,0.5536663625209836,0.9220557321524214,0.3217461071567709,0.37983499067777904,504.24094165874857
0,2.6451912323551943,0.9592208616044614,0.6422189625272948,1.2440637307930371,0.42296405696518313,0.40130151479225595,270.169185059878
0,1.2028088579254739,1.368756995941118,0.6631815161505815,0.7473941304900906,0.2129095670420751,0.34662084709889973,231.2883432287689
0,1.4866993320442203,1.1733989657268415,0.7867336740771297,3.2930611249763215,0.4134518533124288,0.7597711839452355,733.1781248681277
0,1.7977815695243555,1.0021995403969373,0.6472006674546944,0.898609104450456,0.33004218308565547,0.350834035184198,273.9554908342047
0,1.3437966697915154,0.9427943640426879,0.5731448510505205,0.9322835827577147,0.42377273079582123,0.48451123935645807,412.8499513568618
0,0.6427336785243161,0.8937471891638625,0.5857288340599881,0.7032366772266764,0.17406184919415513,0.3744860090578319,371.2363477402069
0,1.8474407867221043,1.8751661913881787,0.5893093077263584,0.7611949059531787,0.4105538405794128,0.5351641409766388,-71.82467590657926
0,1.9303662148253558,1.1851801153681412,0.7460689287788353,1.0120089192828507,0.4408714434315756,0.467501085600319,177.56589019657295
0,0.7351040384673145,0.44515397011581936,0.6915335413393988,0.9278435640387701,0.3628299365232918,0.37376196204559936,820.7966297059478
0,0.9596016280461375,0.31445535734507685,0.6120317581433713,1.1828263108795256,0.4280702573967046,0.4069277958316605,903.6745625711374
0,0.8818897632154966,0.761023459133149,0.6684209558121104,1.0315421719524505,0.21324164960505204,0.43055927713175585,705.2609703589179
0,1.4604965580890117,0.6786394420543228,0.7809097434323583,1.2520348386360478,0.39203887634000845,0.40103648138475445,729.6957749088704
0,0.49488969583343156,0.5759253637813183,0.8014617718464472,1.0096838420780418,0.37967863757824716,0.4491435587382928,977.5882670269809
0,0.846018872494038,0.4779531071673994,0.6315759045758094,1.1249817734933247,0.2870579067203113,0.251016879637463,887.3581472420911
0,1.4145397854588802,0.8654382942842302,0.6779417160901987,1.1759619060659272,0.39412711651820925,0.44504674735675426,613.2695143364556
0,1.5203751386408213,0.8312744919530131,0.7820881035663465,1.1600776200482,0.3637669727402123,0.31315554207437507,658.911296294173
0,1.1752928612851457,0.5836401011712562,0.5877445293642947,0.8854481387486748,0.37804654819840167,0.41153124022635634,524.7227452864078
0,1.0481702028763487,0.7568337444386668,0.7027049924121642,0.9834442178903275,0.3384137575739613,0.27060576049172896,626.6025559589315
0,0.4810651268892345,0.40732824500551784,1.0972254840930071,1.3485911696111808,0.1551338320930028,0.21258931356587318,1298.783811161171
0,2.290756396767996,1.1657583870287147,0.5737800043222607,0.9501966005145333,0.3253038505961354,0.3973056955868848,126.98669867658128
0,1.9031292291494544,1.1262441634403844,0.7630632501143828,1.0468705893526011,0.34776502953012844,0.43897685468626546,357.9313154245652
0,1.0141366207615914,0.6704683686081924,0.7274789310365524,0.9894052351654238,0.35285051750385826,0.46893123494779115,748.8255699612162
0,1.064714110929183,0.534532698348792,0.7928189839364131,1.3331880302444061,0.46251886018163757,0.5099237828790244,892.7701409485543
0,0.8854169775257504,0.9713362001326339,0.899432788612707,0.9656416463481156,0.27383927897328525,0.4693873678396397,755.198040839233
0,2.151917357735377,1.1451228100532658,0.6498791509083774,1.0403108865308435,0.47912025630477995,0.513917624999316,230.7286795139193
0,0.9362242990514049,0.8995697230299131,0.5,1.0111932997765083,0.3312169545421576,0.5767978477707991,322.55986788456244
0,1.7509747128510647,1.224123978506569,0.5443175382977677,0.8166044320209617,0.4410920214243179,0.547839500043587,136.87016772999664
0,1.582749970275928,1.8129809542742799,0.5536963000784275,0.7342465872871616,0.31244819964415216,0.48240046626946415,-84.36341347635037
0,0.8046925633101737,0.5378513832105586,0.7967150259201066,1.180103623274454,0.49698019895102996,0.6832361946652719,1002.551749018311
0,1.2340426923824117,1.3283168093602928,0.6283937749968139,0.716679152010839,0.29067666885018006,0.41562149882103766,219.7691023310167
0,1.3614674360778622,1.2749660985369151,0.9008910937338631,1.1215566014212794,0.36267091858975814,0.3619791300223535,553.4252811596768
0,1.634610871685326,1.3117265853880666,0.6562249185056012,0.976299460527926,0.3546763829207691,0.4503881353638671,279.20276848975425
0,0.4808380343531193,1.3586547795207455,0.5868117019776872,0.9248558387499712,0.17333013012782217,0.5158981751680305,382.6713655461594
0,1.4352384770680569,1.6220112424833486,0.5,0.7280499866547395,0.30492137126006325,0.34553648664788134,-84.102928987842
0,1.8095630409991614,0.918864547619286,0.5,0.8242304996753594,0.4035458543626989,0.512370772374722,144.55547034112203
0,0.9964658280694896,1.206631987100403,0.7551414489631199,1.0232794854574108,0.2910053661000191,0.36589319026038203,566.4183236747118
0,1.6774384553759516,1.6759476356070389,0.5220550037009161,0.7730850884174417,0.2847726194986722,0.4149042078317648,-67.06702637252997
0,1.954248457574288,1.7616591630887526,0.6234563075337246,0.8137514345609441,0.2820109108369532,0.468289496479144,-53.45265072558999
0,0.8781573779562288,0.6739761177933691,0.6389044057719518,1.678138661569753,0.34339460458087906,0.3245270281206549,675.9206900880572
0,2.3139085610446775,1.019000431696213,0.812051863182294,1.0902759516274143,0.3085850423179174,0.4946480482637325,343.9461347739996
0,1.5904416659908847,1.0103628130564786,0.5962407386560252,1.07341910759152,0.32893616244898904,0.3477841104896382,381.23213088397466
0,1.2298630284010215,0.7934065115599679,0.6717923477592684,0.9333637872346575,0.3480549666709159,0.3889840432621349,536.7158915744074
0,0.7049664232514993,0.5447359418182637,0.7057497380547341,1.3204873755098838,0.3193475458167363,0.1368432774703917,943.8476595100685
0,1.9300734778107063,1.070541147052029,0.6825845317548591,0.9407632334944364,0.3621014509276168,0.36848352617929114,319.14976758128694
0,1.2338471588712159,1.2345550684059707,0.6867502141814141,0.8646402372543349,0.3688871842270997,0.41374242464153854,384.02404520853105
0,1.6771149301629604,0.875494394840075,0.7272552919914983,1.4538536362143952,0.29033061139398675,0.45298763724374935,599.3319573127638
