,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.0045011003037505,1.2627289633820336,0.7942640377373237,0.7732380966958834,0.6557231981038419,0.0,0.23216454963318034,0.35496119262888404,265.74659483888615
0,0.23812605987029176,0.5590893978556852,1.038197558176324,0.8872020415152292,1.2591453081133093,0.08897109149119721,0.2138736926135208,0.45184131091462265,475.20662481499824
0,1.5580050317373675,1.6013055906046003,0.5730604124490402,0.8443432167558753,0.2638537321111034,0.3260176598308213,0.2545686776519461,0.3664674846855664,-13.499988780218551
0,0.1578415874938553,1.057579912706641,0.5019775017915857,0.9438367414575438,0.29756853449699433,0.08155076142323497,0.18209421434447043,0.24042171593095962,289.34317210158963
0,0.8451754312790719,1.4326322504029476,0.7110798660179481,0.6451553137704542,0.5512814190550375,0.054421794217788665,0.20576342861254443,0.3595899495161336,139.61990017595372
0,1.4805014703782418,1.3093835822592599,0.8435789282671199,0.9576466586095704,1.2067266586130199,0.34905659478266493,0.3371767630386662,0.4790647250025768,26.039049030910554
0,0.9194697593241391,1.6559302453121902,0.6493944627493968,0.8272460874395354,0.33928571036698535,0.40997057283796745,0.24752651900853395,0.3038270244243534,76.78604841146151
0,1.279795646850695,1.8275623141487494,0.8331386574146302,0.9343505630626033,0.9710144871287955,0.9375006710502659,0.27407557694769535,0.34291959833526164,-127.5081173922116
0,1.1335827843786752,1.5629663169324557,0.6490402326418132,0.6960285263653607,0.833500099122384,1.946815737330354e-05,0.3415852302162504,0.3673369911594837,1.8100710481675222
0,0.3647747946094972,0.9811214011603943,0.8970374530395552,1.0473669716418206,1.1903806200689364,0.24444447400942546,0.18147151106621662,0.4464297639703546,349.1686647107764
0,1.0687461575110244,1.2682069768921087,0.7833726472687758,1.1383545131490083,0.2926829460411417,0.23013285427528948,0.2174092253587147,0.2830546507399924,414.40227459359653
0,1.3494895829452398,1.1901700855295068,0.662815483347428,0.7450036344120843,0.494707706966794,0.1212390850888494,0.30928435631775025,0.40353151292964806,124.85768936302534
0,0.9087898500385566,1.6677485373309713,0.626868535455135,0.6201928933658759,0.3943661971074616,0.14864845519696768,0.23263907148778895,0.30922190724751997,113.94905042953366
0,1.0739683038217342,1.1751331594297616,0.76978278754469,0.7932704613550514,0.7837198498901815,0.046153838401902396,0.2079939961651467,0.32541647840208,216.79236371721817
0,0.7669095616051265,1.1989712734512767,0.6346620862906942,0.6579233444078398,0.3166193984711301,0.06284742147127198,0.20822870113108166,0.26949941967847363,174.46152392765742
0,1.3470258059368483,2.0278514356596236,0.5834841005293643,0.8397512763692596,0.4487271479875026,0.00045973881436389696,0.2457561409669164,0.31621717616277545,-103.02759344357418
0,1.0683619752423956,0.8393208547364921,0.524156799036811,0.5747829352486544,0.2940435487697328,0.0003774984245361601,0.2706720939815795,0.37243943166255566,146.74445916909278
0,1.8623286058136597,1.9211142875264073,0.6256803127277207,0.6543054133583822,0.40909115134007057,0.017857140830298976,0.28985346295945036,0.35372134860954996,-139.31856787545618
0,2.0247498417595264,1.4714663492207984,0.6521028434757757,0.7022935817186591,0.2837837800539976,0.00210744860068467,0.27121085555218877,0.31467577714438166,27.974777370562897
0,0.21192845244301725,0.6922357387239491,0.7054026947422402,0.6673277611169884,0.4028141056031362,0.12903225092970583,0.207521080459327,0.32177527413959284,355.5387324043362
