,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC,Coherence,Participant
0,1.2101476644643463,1.2814524992483793,2.7072336000218917,0.2530794843539393,1.00821607930395,0.27568064635260403,0.3283152984242156,265.86799339638134,10,106
0,0.0,0.5418740274710196,5.887995310577657,0.9996100720298048,1.2938785015363061,0.11792941782177263,0.12856972505090913,689.9832173338125,5,107
0,0.22025724244372352,0.8060434636121225,4.49912572045753,-0.3162685586498169,0.8603429929659785,0.10736742180542308,0.2978749195508956,513.1620438774687,10,107
0,0.4354992167805734,0.41014951389056387,1.3737267488388487,1.1753853461508885,1.1061166727012433,0.24519083481059362,0.32848473780333615,529.4862836827948,5,108
0,0.8878042591210424,0.8438915715181822,0.9740089075612394,1.1501699222186195,1.1993977729855856,0.10981515787026253,0.2984382113559834,631.9325586402498,10,108
0,0.0,0.1354345376298536,3.5831498082819815,1.089310403070154,1.3967253466116496,0.19293477335538628,0.3421619572886698,521.5151586642995,5,109
0,0.10008514939779044,0.350446816399307,4.408133889551882,1.552708050684516,1.7400923291866728,0.16936577762684552,0.24882483192617916,548.3652661645823,10,109
0,0.7959449577184197,0.6826896390259425,4.270566241286706,1.3541939597361352,1.8552655150174249,0.26368359043362705,0.27766010930547663,394.4169152109504,5,10
0,1.6488297979652233,1.5124044252746947,3.766513437890487,-1.2747740131922174,0.8873177986151197,0.4062873733907665,0.42257908636529523,152.64711966270022,10,10
0,0.17042847266106473,0.0,1.2507712636563184,0.8693170420621821,0.8919175243287478,0.10653871146922717,0.10891276538932704,1242.297294253677,5,11
0,0.07620580151400135,0.27684042574182016,-1.363479945516633,-2.9930582733962674,0.6510575694965581,0.1679798364156047,0.12901221330884827,795.7671806725448,10,11
0,0.054344828821466275,0.1377138239360139,2.650228899598169,3.706010177953589,1.0390247385113098,0.18136520116382632,0.10306615273349112,632.7957653504266,5,12
0,0.24478701086800655,0.08645778658122238,3.0581511548241482,5.3873718499400685,1.3888168370839318,0.10067261946934836,0.10813927887802072,497.0163358759317,10,12
0,0.11215564512622551,0.0,1.1329113529031318,2.359680644078498,1.4150555422647857,0.4661001552014738,0.34353691283270305,571.2290802213699,5,13
0,0.0,0.1796886796636469,1.6775765783920529,2.940143298820179,2.347863858982159,0.2455906730841554,0.2269475537113893,530.4050095151088,10,13
0,1.5834878986355898,0.8730402022073462,8.573924895821378,3.0713617756766447,1.8905279716591608,0.2811446719256328,0.3716008849596437,130.49967009362308,5,14
0,2.462798097786924,1.9696363788656763,7.152482817541007,2.1814435143787003,1.6141582156729708,0.29840056993135405,0.39403785828757243,26.777204603958012,10,14
0,0.11866316442212112,0.12230239066030738,0.8011038548194118,-0.44658318580988393,0.8331791266162476,0.10608764767658097,0.16117080589118699,755.9919195293985,5,15
0,0.08873223400837145,0.0,1.146685800434433,0.005582772055165836,0.8664560258820675,0.10660472937552129,0.14297593429394323,835.442415571738,10,15
0,0.01435506273777706,0.7494159580749573,5.627328310614842,0.41486072081433234,1.166263528817053,0.24105684604087524,0.46594306455959067,350.6360128127675,5,16
0,0.7564001313716507,1.1691776760689527,5.836273525668423,0.8567429840480859,1.1996972273276385,0.2340137141688755,0.46862396716465066,230.27177329625772,10,16
0,0.0,0.6323490684315185,6.335974297578176,0.7357646527249906,1.7549200115863157,0.10891971946298412,0.6817835414814118,410.53168855880983,5,17
0,0.20694854074763694,0.7215101499976577,7.130769236717312,0.8210693492472668,2.0079676470488033,0.11465208199339177,0.46473270093926483,422.207813819193,10,17
0,0.6171712850307759,0.8388794499564322,2.3333307378434194,0.874712053914868,1.2840544056919105,0.18389647630385147,0.24987669379834676,424.6787042263873,5,18
0,1.1751207546298015,1.250175494462432,3.369897838200794,1.1637856699161693,1.3689987838022257,0.22730292007861586,0.279980843542095,267.5972919257924,10,18
0,0.6242625223249941,0.44488577699624093,-0.21327118559832325,-1.915696149564432,0.8205228437630079,0.39272488287800555,0.4698257592465618,447.5767031331228,5,19
0,0.9645880098794019,0.7501061431665426,0.748186451633879,0.11426214068447789,1.097715594903359,0.31859033206368675,0.46413070247343086,512.8331445329034,10,19
0,0.05172183469298805,0.41979802009654277,7.389627154780168,1.5709108563351086,1.8277898145607678,0.21758718968230645,0.10717563770438521,548.9358194896671,5,20
0,1.0744839440424832,0.6449045638712437,7.478150657246485,1.7780376797675388,1.8560863335077227,0.21123602011578757,0.11885096639365761,363.5131486661137,10,20
0,0.3759330598139019,0.265480399193869,0.48086911590721026,-4.880682183319308,0.6389015161840659,0.3417925107773502,0.7950312187349623,228.95288807614364,5,21
0,0.6617747282304671,1.2713580870937853,0.19486225184817782,-7.579692390704115,0.6107408794896494,0.38779843892601856,0.8923064780758887,204.43752324961162,10,21
0,0.36762238205642417,0.6671476554729593,0.29386831054595436,-1.2558273671836386,0.8423559649371861,0.16055699768933596,0.3559848935856922,504.12413802212865,5,22
0,0.6833299871949774,1.3073258334569389,1.3080283240737032,-0.8800775491587145,0.9110942837630005,0.10112802601006732,0.37514409040216046,468.06289003014217,10,22
0,0.44078425228014523,0.3712080159579986,4.416215487701383,0.849405778377525,1.5173336966129396,0.23034526730446686,0.3606742556071893,477.17302392335614,5,23
0,0.6784277249781944,1.1456854317816532,3.2720932016348763,1.1451861442844375,1.7475166101613677,0.1599809530582067,0.4071660806262794,358.56340203751785,10,23
0,0.0,0.1382482543878555,4.824803918399715,1.3124494523642964,3.4669023382375794,0.10739877659427083,0.2381211488560327,469.4065063084651,5,24
0,0.11550259775196545,0.7472330457600607,5.419858004180101,1.4739045227775414,4.632877120850142,0.10638613662771729,0.16100457780749244,399.1219677158432,10,24
0,0.0797098584907479,0.19225999275155287,2.5424484346146725,0.07650703611897304,1.0563050852428928,0.10646368797492395,0.14975624440069768,701.9650964319277,5,25
0,0.10691312460758322,0.5209716143248087,2.300639217513141,-0.4863873900005676,0.9270678638233627,0.10467592621977273,0.3564217574403702,491.3382575692197,10,25
0,0.7953580521231577,1.184100631171164,2.735793032326685,1.592236084317391,0.8636777120035859,0.3306316854767439,0.27127716534947593,234.41428406812423,5,26
0,1.481088532510256,2.6902836254005384,-2.7161375565246013,-3.7433792372005925,0.5463220948635943,0.38622589107107497,0.41893322826165136,-35.341092114504804,10,26
0,0.34155376812800203,0.7446368636871022,2.686978686975489,-3.6933272550476617,0.7525352451639344,0.3558839504824217,0.4604849366508047,261.74587003857664,5,27
0,1.0760488333391258,1.1771650261674498,3.607390887298081,-0.9376143209372967,1.0038716422917964,0.31048382052680834,0.46699533650358993,219.31856143085204,10,27
0,0.02281313841099968,0.08046253018354406,2.2863021107493506,0.4730258828454751,1.137996312864058,0.10468886201803596,0.12185305635056232,738.56998607099,5,28
0,0.13741434129065438,0.0,0.5509404509985306,-0.5871087003691082,0.9259780894875811,0.10166682060186949,0.18534850708352169,959.7888575230025,10,28
0,0.0,0.309096204799818,3.792808878244601,0.6382857701198367,1.0445107967067946,0.26744005908169516,0.41549886881763926,457.7674199699369,5,29
0,0.6573057602675634,0.7723199453775809,5.069539098917573,1.651998360658174,1.8411899153855926,0.19187226025896886,0.25697738552760996,370.49544350689547,10,29
0,0.0,0.3713288370388197,1.556208252098507,0.8602640825334484,1.4246226180071209,0.15824511804923302,0.5251054469445798,634.9505330128848,5,30
0,0.14175199842835853,0.6545123015124563,0.8091723727392637,-0.4042279558077509,1.0250965788045097,0.28464075255333104,0.5754768016009439,561.2250078721928,10,30
0,0.9645317574019909,1.2324092259540131,3.561246222897924,1.1704706823133073,1.288271362692524,0.3398712045364524,0.39365118406886246,311.1251791787799,5,31
0,2.9947553169054215,3.6065874680686467,-0.12540078231574012,-5.0557324985202206,0.8030186330676834,0.41789635822393256,0.46143419208295994,-89.12113527583483,10,31
0,0.12152898469501751,0.2732762804108615,-1.1793810246275556,-7.44117314857853,0.6336579378605007,0.106466592487861,0.11778878465713893,1126.5971241225407,5,32
0,0.0,0.4127049676292511,1.451421256897906,-3.795570980732454,0.7862036955400518,0.10840252300449471,0.1922273475256298,859.7258120132348,10,32
0,1.0027833077738015,0.957279029049866,0.5784309413877189,0.6057136846975063,1.2929648242871323,0.34665100574178065,0.4943709337345124,440.59211124014877,5,33
0,1.5128620119784653,1.6897669629398302,0.3907519875021905,0.5250122472895364,1.4345907289500452,0.3021570443996382,0.4210870052694381,288.4447596498019,10,33
0,0.0014290115134083883,0.38921565307419176,3.885328173841714,0.7661468512340043,1.6772818268875636,0.10055655165283667,0.13423721275133205,439.84062977557414,5,34
0,0.0,0.5394517422328279,5.27857543462304,1.3100153167530504,1.6769012862169572,0.1262124128260424,0.3878469704772174,558.6925406797166,10,34
0,0.9199814717109179,1.0787196311194984,0.39435885986197855,-4.040260215832572,0.7036798609024721,0.3860883973355709,0.5193000393884141,392.1050823182114,5,35
0,2.2754886777229797,1.673495070690401,3.091365753879076,0.656964578315948,1.3060302421119614,0.3237268744349552,0.4303130674427907,107.73389899722562,10,35
0,0.3177053634956941,0.28909030011223097,1.462135783313023,-0.9623279960739209,0.7227745068828861,0.10489153331083906,0.15103170185668147,896.0018457043515,5,36
0,0.4578680979197553,0.1758510352328004,2.7970955973799425,1.3304970676808707,0.935559000148575,0.10147301663230512,0.10481327387866068,601.3990254372522,10,36
0,0.06937926431015097,0.031733445820385155,-8.575346818306922,-5.984971599303142,0.513266562773274,0.10119395828413247,0.10326371873880835,2288.9088306503154,5,37
0,0.033826053512449,0.05079506911033362,-8.735556040546534,-6.590262248190543,0.5078747898888434,0.10527996667435469,0.10307110895725657,2844.3994233472117,10,37
0,0.1641437945315148,0.05613907764777126,2.1096856472592305,1.9359562380421464,2.347972588835863,0.21756535347483674,0.103829142579903,620.4194274364099,5,38
0,0.42864782117214933,0.2609987850782297,2.222860465539054,1.938163907941221,2.2789460701726956,0.24541194245116255,0.10829504392214934,581.174876338424,10,38
0,0.0,0.14411584428627253,-2.0406328345136524,-4.400564385777918,0.6804947252219011,0.19771382095683837,0.6435601383822626,730.9105310320887,5,39
0,0.07298167021521101,0.0,1.0195907145047218,-0.27275419492818853,1.004113889860891,0.1095064759531113,0.5764632409690211,656.7541552646948,10,39
0,0.0,0.0,4.42841212103698,2.234112569377408,1.3702951881779093,0.10550610504642632,0.13504906081634577,573.8326234816641,5,40
0,0.28559083393464124,0.5867997777275431,4.170366206742487,1.6600463273040031,1.2390527504948636,0.10455076692181003,0.1043421288738951,563.1256403797319,10,40
0,0.03836599156849916,0.7773263452530994,9.054725277929439,1.930073696371572,1.50460603642769,0.12066062944639877,0.2702406750143937,206.80481599351816,5,41
0,0.32046748838552974,1.558590513651736,9.216838272756966,1.8950253352655315,1.7297979434468727,0.10256081538713141,0.28490544567855164,118.96146316413291,10,41
0,0.4713009330855639,0.8055704773865464,2.230391773250542,1.2048180047015893,1.2819304915674414,0.2608710565249061,0.30348497486921266,462.5587118589229,5,42
0,1.6243897267328835,1.3607455750520272,1.7931886417642342,1.3869754607293134,1.0531220198171276,0.33469240002723555,0.38604164662935014,191.68594134708457,10,42
0,0.6189110138150385,0.5742057286003092,2.4657375040466283,0.6522498086195471,1.1492702142867843,0.3117821167086908,0.3792965257556592,477.28447961872234,5,43
0,1.1265459107623332,1.1316699816895655,2.4465244176549747,-0.12328457562581724,0.9258130373936075,0.3654456496067807,0.4195563760516835,300.11682765875287,10,43
0,0.17112640500071,0.241986722598513,2.2178092598862564,1.2573134644816106,2.9421777956465034,0.15036610058853117,0.45459134143579305,398.53487798409157,5,44
0,0.06070926319935283,0.4818602981104963,2.1210940051878926,0.9246588361263854,2.6527952054012545,0.24382546744633293,0.42412792951719824,422.40220833643536,10,44
0,0.7291228624745515,0.8008230668629753,6.786174041774869,1.6640917247645972,0.9878245791551494,0.2609308302584878,0.40756454921285207,210.1058367568226,5,45
0,0.47501885173194835,2.6935273656117067,8.698152446299147,0.9026834814631796,1.1755264653186104,0.25582837335991937,0.3771705431873554,-44.783093809554586,10,45
0,1.0744873148682947,0.7255603907657251,4.843587567512628,-0.006266914331856052,1.0597927640732565,0.33278408289768135,0.440699680930373,307.7754810991779,5,46
0,2.056580108385766,1.49456865628766,1.0535502878111889,-5.713295716804981,0.6486000541527064,0.3560645180600254,0.463042090590868,143.32506612641419,10,46
0,0.3275373314729873,0.3898701818173618,7.06478797493068,0.954749305728866,1.5911351867670547,0.10089629812193973,0.36584258647019774,337.04215766827895,5,47
0,0.0,0.5142417195715218,7.053229006878431,-2.3275151308845343,0.7938135082822431,0.22685149280452793,0.4680738667444585,313.9292836032675,10,47
0,0.19983480546527546,0.38553750504356527,2.0211508885979663,1.5570199371542655,1.554841300223372,0.1074080914071956,0.667248547630021,642.0203162767041,5,48
0,0.31282272889777124,0.591559575092619,1.680290848521983,1.1358095460886328,1.3479154420912818,0.10792311312304809,0.6518869795788972,550.2821019045813,10,48
0,0.1433994886883593,0.7466111915221999,1.7501504371628205,0.2040373851318074,1.3829502495909352,0.10459715951761317,0.7618431675006163,711.5585417843058,5,49
0,0.5442889523738667,1.210669665600309,1.8510055676505244,-0.200031768914451,1.3151970069529497,0.11304301628226676,0.7881241168361042,562.6086683631769,10,49
0,0.29747417971010665,0.050054077820253985,3.0220316052465366,0.12949085037716543,1.2209114092088074,0.10494539950931753,0.552241517869926,548.2782751190425,5,50
0,0.1817085770496049,0.0,4.244076357355186,0.6700448290031278,1.4629013499974675,0.10595770579032121,0.5218185837737427,302.91770479356296,10,50
0,0.3105302440608979,0.43846797622193256,2.2148137938577808,-1.7286659114417422,0.8104104943060695,0.38753996640064564,0.659556466698996,426.34227529169834,5,51
0,0.7305722928994792,0.6553345230292007,3.2790244436960654,-0.04200974047648819,1.217740624798774,0.3051936688163941,0.5188268899982824,397.10218768453836,10,51
0,1.0641962050732543,1.0628636439726218,6.19412069989783,-4.116352252463879,0.6665147967115925,0.3398399002546607,0.4695099129962119,213.86894203362863,5,52
0,1.716207491760013,2.0106258669638866,5.928883959523609,-4.562682667136956,0.65740055827504,0.3323040152336554,0.44381383468709623,16.81109907249428,10,52
0,0.1754543977142482,0.2622530555458938,2.404289586809434,1.6003731308901061,1.4937265671082174,0.23160520702959542,0.1042261645836976,571.1494940367692,5,53
0,0.5305373913786322,0.46176236597176507,2.983946102207759,1.0071698454057285,1.1409147055745494,0.360275449274273,0.10700407938533174,575.3592608147759,10,53
0,0.0,0.15346262393804322,1.7478964021846657,0.4646245906168024,0.9029783510903884,0.10485388911084648,0.10885247085046057,694.8844011494037,5,54
0,0.27607589261310816,0.0672517878779622,0.10690015846429547,-0.8642991954976293,0.7514476206737566,0.1021508611362193,0.21088921676527395,530.8871408943518,10,54
0,0.12879670878817542,0.9061630732386442,0.21352854247328074,-2.006073118408699,0.9894981139959462,0.4071006998611524,0.38678562792682214,562.6536345707067,5,55
0,0.6340357305454506,2.099117373044003,0.533628432757984,-2.5426801943549218,1.1321347858546593,0.29150745419137497,0.6044229540607189,494.64159125271976,10,55
0,0.46711440499273127,0.3265776928008063,7.848283313849668,2.2174237346626238,0.9045429802663283,0.29034658350233994,0.30387520952207914,203.4423444517065,5,56
0,0.7778301490295975,0.8429118886077431,7.948494634225379,2.6855092245509455,0.9537449006209116,0.29406220716296205,0.2966941364746712,140.12855602241157,10,56
0,0.5256539339502865,1.0528537188600875,-0.3750328750395717,-2.444024965373468,0.8412246232096217,0.40451041463721765,0.547565619947821,463.42828045926046,5,57
0,1.3571189795929781,2.4766699511438452,-5.56637471712938,-9.622118248114377,0.5873121119402933,0.4661074505143668,0.533085219742995,277.26301114389554,10,57
0,0.06849369459672737,0.22229874239776237,3.4284425557250797,1.1238288943614214,0.9797991634208976,0.10537012167031556,0.13388060892543058,1287.0061539579817,5,58
0,0.23996349666632794,0.47229642765345603,2.656622253595184,0.03596902098103541,0.8700527610340303,0.10497061484575704,0.1112107357310696,1932.4106843134568,10,58
0,0.588554698896618,1.3557401894610357,-0.022587797711218514,-4.149236618953387,0.7178036576327136,0.33536749671655364,0.4057375965651615,398.909183528667,5,59
0,1.3725633687719825,2.086599611275366,1.9231142071907947,-1.9030944352667685,0.7661319540375149,0.3741971956986405,0.4337151286523474,117.56705193727868,10,59
0,0.6578885451112862,0.8517616387462231,0.24443700436042826,-1.6502193887894199,0.7762207916512289,0.29868633558030766,0.3276792912906451,447.5012663848158,5,60
0,1.1577598276423304,1.8885400308164988,0.3149200358111869,-1.8992988066205543,0.756432780815048,0.2974408563408139,0.370537015066439,192.82019086077597,10,60
0,0.7195679462437136,0.6014024886955727,1.5583876315032679,-0.7512039900037484,0.9109888393111634,0.40384430672501515,0.45630185034669263,471.2008660427932,5,61
0,1.6367336511972863,1.2203502620937583,0.7062735148360536,-1.6304975305511669,0.7425290666364659,0.45468612755034504,0.5165473417420305,219.14112229672835,10,61
0,0.03441646326853555,0.17907976730562572,0.5406200155821228,-2.4322236928052408,0.8234354184329828,0.10964215696367069,0.35701056922704916,517.9831117821312,5,62
0,0.2000048086571636,0.3745287751212165,0.16461250304930022,-2.3645159426833624,0.8247576687324423,0.10702979493915188,0.46937564742996357,539.3888082716427,10,62
0,1.4396675742220093,1.0239061653845356,5.4584298356697865,-3.0211717883614413,0.7057415140261831,0.3449862393874361,0.4093548643097167,190.36564248256406,5,63
0,1.7554207347311714,1.7541817594105322,7.22760798608046,-0.3581015365999095,0.7713164139129107,0.3362737486341799,0.38734103052115876,-10.486704715775332,10,63
0,0.22534846783589638,0.30645811010828383,-7.0365425325667275,-9.84946313506358,0.510170307582257,0.10772884562644575,0.11734557376768101,1603.54720039894,5,64
0,0.0,0.6248715616957324,-6.546719530971009,-9.74513738453625,0.515518091157297,0.10206106636766099,0.10604032077176412,2025.5263977610985,10,64
0,0.5056378326346223,0.7805103107806886,3.224983313980589,0.8093259906940109,2.654388241558496,0.10910886143351584,0.5395853814054159,359.613261167816,5,65
0,1.0582334891256924,1.253967408450461,2.0700456604818744,-1.1961701855841758,1.1130298210504375,0.3386226652876019,0.8730701858342182,407.56735483775174,10,65
0,0.10899712417076769,0.3375641087885946,4.46037084821346,1.0626216226875893,1.5979014167654206,0.12882421401070715,0.38674717350358184,414.90001123385355,5,66
0,0.7622912364688643,0.8932629352892307,3.9068679500386927,-2.0996834085461433,0.8721336812581519,0.25519849598845457,0.4018970140236993,344.7535840757327,10,66
0,0.8889113857557961,1.0259905869944352,2.113155257984518,-4.507842707170002,0.6749032466053144,0.3650318480406947,0.4584085378498645,302.5442298295223,5,67
0,1.8505239679308643,1.3699903358594043,6.708288205518225,-1.3106389178181952,0.9930287513001637,0.34713410905594755,0.309778161011955,162.1853530584896,10,67
0,0.3082042351930785,0.4527231119991048,-0.0801894167273524,-0.8907498865165688,0.7650989341506094,0.32456829997876513,0.4049873332025735,513.2114731113124,5,68
0,1.0606487433385183,0.7613191757548801,-6.356940856412595,-7.460154613842018,0.5276397290828525,0.4221650989944079,0.4502142348811814,419.01312827873954,10,68
0,0.18657237313641742,0.0,-1.230921893782413,-1.65753420079621,0.8908061509749166,0.22679946297335812,0.24651097282462764,637.6236563039107,5,69
0,0.18912569880530344,0.4134889639632963,0.4763435162339092,0.05710609263861399,1.1719630166422572,0.12784144690714133,0.13549639259959417,867.8986190679553,10,69
0,0.5375455268982983,1.0963408101962362,-2.5093106597105317,-4.362330202148467,0.6741596040630888,0.4344430566494656,0.5011744473964014,464.42820620686274,5,70
0,1.3442821185499214,1.6899398240792949,-0.2971743422932832,-2.608539218333702,0.7975015342785241,0.4101396906335414,0.46592975054325936,261.85150904386876,10,70
0,0.4113455921574873,0.6963333770936239,0.3461733201246504,-0.38387478433771693,0.7745613350186171,0.27379262715122943,0.29721611602600895,457.4715039423485,5,71
0,1.0618334176138964,1.557735940528408,3.045395402018156,1.6213623422239087,1.3011715424819292,0.24048880963662828,0.2214068164602227,342.17659202241254,10,71
0,0.20939619907899398,0.25316731993581887,2.890974142173529,-1.3597966673401394,0.8964837374700707,0.182932211833782,0.7407903299783065,420.28582971743134,5,72
0,0.21068082470338148,0.2380494467948996,1.9347041697502882,-1.3414170777631622,0.9170192247039473,0.14358461647698767,0.915230769533445,352.51560802291624,10,72
0,0.036798770892620646,0.1030972141029561,2.1488712088776345,1.0543100502392395,1.7795948783353612,0.1778764856808075,0.37704422677862165,549.8376627142534,5,73
0,0.022889729064841505,0.07828516631233555,1.6329228210539173,0.16780408214420534,1.1605682017493186,0.2955081803070531,0.46220691241935485,536.9124030275832,10,73
0,0.32040549672333174,0.8373018204739144,1.775906276799547,-4.128433469314595,0.6716426801851272,0.26636387529176697,0.33870530306073404,379.50228905571083,5,74
0,0.853881856539215,1.4324623388198396,3.145302936905421,-0.22619733718356683,0.956856687592714,0.2452681436667697,0.33805174790219544,224.20656953021034,10,74
0,0.5993602722968421,0.5589264843543617,1.1194226027073118,-4.8973969636112855,0.6302866871224482,0.2956880732079854,0.36761990628957364,425.305103111271,5,75
0,0.7996193590545425,0.9351798926982798,3.3039115724249544,-2.8300070970143447,0.7580305075154263,0.293349804596781,0.36454752438845794,327.34469477504643,10,75
0,0.21546635315323953,0.0952116224483186,2.5928986537373424,-1.282727411193829,0.7859166016041268,0.11888206098741533,0.10642284910768351,554.0066466591037,5,76
0,0.0,0.14682110827948852,-1.4515172429526455,-6.617780069280752,0.5416216573400923,0.16208251341335067,0.12023832173135318,699.1330593477694,10,76
0,0.4404508103692026,0.6620332912903059,0.01135712786078587,0.1622079484570574,0.9041883408175644,0.5387975715679696,0.4615414091265747,547.1039745606752,5,77
0,0.9654251462189112,0.9190873224025317,1.9433540114626633,2.1332770171719986,1.8418945276274798,0.33722961467099977,0.2456604820535619,413.32505801403397,10,77
0,0.4033258371815034,0.46293196111146445,3.9680883401886224,3.27671210351231,1.3328009129906873,0.26461416134067006,0.4561690710716901,324.58630995288064,5,78
0,1.175456535351834,1.2322357762093203,5.153220711417741,2.6662809626363964,1.3925887497947702,0.31546644857963096,0.41233186652783393,157.6214434277588,10,78
0,0.014047337733983225,0.5242290953307811,7.973169458508641,-1.3884258261768594,0.6540081126343869,0.10562042933958643,0.20131995300423383,486.81719259969555,5,79
0,0.3987137976947837,0.9077680035279169,10.0,-0.7652429094957646,0.63868144407826,0.13321227759568421,0.21936207618271958,439.91705985839036,10,79
0,0.11400991926577136,0.1918444562216972,2.7082765682531362,3.8242248281499025,1.1375970541907923,0.18353888991529976,0.21056744191440985,471.05298731707666,5,80
0,0.32060911715535045,0.017330330657765618,3.2205744067122106,3.5448289445244607,1.2317084880735107,0.17823365676462016,0.194707699518746,368.19459020602056,10,80
0,0.07452648881679153,0.12741824302808077,-1.3869681221972854,-0.8231677633794396,0.7087393647863691,0.14631432568647645,0.10339865053469954,1718.4102168114562,5,81
0,0.12461898677838194,0.0,-3.07946297947537,-1.7608957669743688,0.6530309550995139,0.10564762482532891,0.10715592563107756,1483.2977238293402,10,81
