,Vspeed,Vacc,Boundary Separation,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2399627830817641,0.8406104249979358,0.7411690274613223,0.9792049019459905,0.40490627999710727,0.24657842528102042,0.31485869437281133,12.078453131072436
0,2.168422718725204,1.4201681028818123,0.5465612083836382,0.12727275278211436,0.0550565692574341,0.3576018615555067,0.39210378024799974,-198.9548723819144
0,0.0,0.0,1.348486746123153,0.7699115397830741,1.1264173735284395,0.10967852133360118,0.5118876647414506,488.4806169963243
0,2.8528330256351384,3.9613231633783488,1.2349023895271105,2.708334717815414,2.069125617816583,0.2747724073565686,0.3049775031525389,-209.75530427718078
0,2.0071345752641636,1.928246340801542,0.9121031862196466,0.7831326188688635,0.8787880073248574,0.22222657890265501,0.29968242449489096,-101.98201422300392
0,1.4572453281495408,1.5385195717063782,0.837662520165162,0.9755976942730276,0.533564949179067,0.24929779609037406,0.29674928466294825,-196.28441563934683
0,1.3332493157446417,3.7354270641033054,0.6190857015639959,0.5823391093261863,0.10030180344111339,0.23172658600550872,0.4105148494541294,-499.2397304988784
0,1.3792479878582906,2.1886455622400955,0.8586362852648157,0.5495327535477622,0.512618526384203,0.17888486466089687,0.26883591467492407,-116.20984319107839
0,0.8055179431753969,1.42781182924006,0.9437512285915242,0.6158846451507816,0.923497406999868,0.16323464728349124,0.28005095170948197,104.25848116295825
0,0.0029572589245923098,0.39848495811823703,0.6329883586556382,0.43676786062521833,0.10159728684995417,0.14460587218093707,0.27779683206834127,302.1400093729067
0,2.7636854933639086,3.8142041039327754,1.2422981218407054,1.3529411753276779,0.8843937856671559,0.30028432086916723,0.3500510990610417,-84.00609130278933
0,2.2954627295341448,2.699588056756859,0.6471463450359557,0.9179601106709189,0.28204820466235625,0.3146598131920716,0.34088020624343307,-705.5925597582857
0,3.6415824853155923,2.8167799241833054,0.7790445952950622,1.0196176522793652,1.445427713167901,0.29898729874072927,0.30784713826003496,-668.2031694437698
0,1.5473860408931994,2.8362891153596586,0.5905881776227746,0.35337886846950406,0.0018991787225330903,0.2355721174091821,0.32038254398710064,-400.89694765720026
0,0.44272809471511154,0.12212689139720023,0.926859436504742,0.9350731346811707,0.5451787323584814,0.23407822497652175,0.2440401998269034,547.2692605541176
0,3.001834661224605,4.361753949774958,0.6020806010563163,0.1546427628159569,0.5057349783347533,0.33703671073444486,0.37711413613525213,-467.9594207425256
0,0.6065067422753865,1.630680034150792,0.7188355425271256,0.39513772703334316,0.16397970395319927,0.14471751453132303,0.25404939371762125,372.27080987812076
0,2.989817944581195,3.1854679494167266,0.7032886535845114,0.9900896403257807,0.8338292948449404,0.2611542491204948,0.26041262644345614,-1030.1998876919681
0,1.6976814032663239,2.538067666123076,0.5748519445279792,0.4166666578642115,0.5200655860361383,0.26350606968532564,0.29069946249510403,-350.6177479087696
0,1.4804690224499861,3.144416369975848,0.8408834253445243,1.3726324668440695,0.7634323669463041,0.19654745515841254,0.271143871846506,-980.3055978712358
0,0.6201165911500444,1.999728909577033,0.5242213299082383,0.5080986486370977,0.02093878569033225,0.2148481423832581,0.27520011856497356,-330.17889770941053
0,0.39770656482867306,1.2758283068618732,0.7496099880928271,0.6634005148622628,0.548930528059064,0.15502042040045994,0.32580336057304227,119.18107666421871
0,2.450169070061061,5.900699797229622,1.4535184886597579,3.1957669428160225,2.7391629698618845,0.2113071850528228,0.33046642368220835,-270.05484109699086
0,1.652472691242677,3.2280401208164378,0.5973960936558822,1.1713626422892152,0.9229383865858761,0.2175399330262674,0.29336204473315686,-1190.7953297415752
0,2.1670278312759015,4.280723933069068,0.7159592702042158,1.176498743579742,0.4718719993542132,0.24067164643344063,0.3209766700146334,-910.1872506201391
0,0.8150737014759093,2.704934150293931,0.748279234146993,0.9730535437807246,0.9756682511063262,0.14172679798025722,0.29997968269708,-551.3986681210914
0,4.047401570350921,2.261832985187509,2.0050429981449653,2.592575413538174,3.070175290219395,0.17866988585723048,0.1487929266472353,-249.9048296277632
0,2.438961350212297,3.9495564123626274,0.5682452279642072,0.6123056316196762,0.41991580165040393,0.24318608288422422,0.2954411580909142,-935.1656620433897
0,2.9377348660129416,3.7046810760827498,0.5038298925714368,0.5004014266607015,0.6293126745598445,0.283735437863526,0.3120511342776805,-954.7024321216322
0,3.010259600726671,2.8147432023588657,0.6314301046583077,0.913045300293383,0.5454546061674245,0.3173451213014513,0.31317057362019274,-803.1166916114229
0,1.6453182669409423,3.6433706914935664,0.7166829445863403,0.44560999763076237,0.4398606191377512,0.2123685900945559,0.30355691887938296,-303.05331214370165
0,1.9291821003743992,3.372750339375989,0.6622478795077333,1.1203518080909929,0.9898216824132625,0.24180334999525582,0.28600292205280414,-1358.4853476965095
