,Vspeed,Vacc,Boundary Separation,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.0372529446823107,0.07918976475772187,4.269409348066782,3.91665304177175,0.15032259438054027,0.10562364445442624,0.999828977214843,911.4969537606495
0,0.3232083845731977,0.19023546116062234,4.1026738325187795,0.30493360054380475,0.18275985221057442,0.32175338418124044,0.8444037843483525,982.1104901931584
0,0.001081758305127245,0.09078796693482394,0.8191265521993496,8.868152854568656e-05,3.2151195184831782,0.15378278842758725,0.39961913534684634,475.99540576353434
0,0.10429503304030162,0.09296852167976957,1.7562886428373092,0.17142859394760654,0.06920563879246244,0.17092767359421457,0.8638621740456709,831.7526947750642
0,0.17191687920158355,0.13082369069813166,3.228406987876005,0.06122447109612239,0.016867333682806317,0.45047140790296625,0.9327022745776588,1168.2670447085934
0,0.2601602303716302,0.1145870079341894,2.9254808044703147,0.688447837720326,0.014127820445068271,0.12805503560429682,0.9402810257316334,964.7802606926334
0,0.5966873124548994,0.26672987070802695,1.808613319874654,3.6027132015306664,0.08451948556003915,0.1480103305936119,0.9454133120415276,577.0885895844817
0,0.20694782718458488,0.25653719586493934,1.6396240219662817,0.6478219891177445,0.10540539870699261,0.22303193485519873,0.755720345640137,591.0679444541195
0,0.22470560485832403,0.12254907170604268,0.5095838053738491,2.2404465274193837,3.690541413380037,0.17222519503416628,0.1339327763523835,676.5068595584695
0,0.0,0.10670204460399976,1.9919300311703396,0.16482095964956123,0.09148936067113331,0.18226529031550598,0.1511168009148246,915.4480143910492
0,0.643606988420238,0.18861858171827858,3.276259776358879,0.8594000263392941,0.0617769536269057,0.16535626907477508,0.95087880939644,816.4469697658159
0,0.00027704288508267894,5.552616342576025,0.7299999315271921,0.003066222903164384,2.513299865950506,0.39287521497167444,0.631459552244874,768.3464283169966
0,0.2594076356484161,0.25864353025316,1.822263914008209,0.5145846928410214,0.06771690877104952,0.45874765429185826,0.914321373215961,676.9495309549267
0,0.20727481443249224,0.19341164596372015,3.7917971391585237,0.763636357732334,0.06104374363034934,0.10081459403332416,0.6562352509460246,900.8563537054301
0,0.09524755714639013,5.878003316305965,0.5698567543757629,1.1665698705168308,3.4863741235294596,0.2174971885302469,0.9760674620127128,921.9392827984365
0,0.019066027241961082,0.06432946882308961,3.415898422286706,1.3227137461581115,0.028602631238561296,0.15953661778373462,0.8560969377110556,929.9438210369233
0,0.2611983166314045,0.22117648154367484,1.9516581491488565,0.3586198953653421,0.20228793019849117,0.13924954844430582,0.9336220124751408,708.2006815670294
0,0.2991912759847587,0.13624626180130958,1.6397123907990023,0.684210535487935,0.0,0.1353678571533466,0.3793625995693187,701.9752921528849
0,0.24188690831832607,0.1179326107060905,1.7692824775086868,0.09861110803732594,0.015565148567230245,0.8234405755773386,0.9682849482421632,841.9095882422115
0,0.7014230237184194,0.18932479230606614,4.699131566317461,3.999818504322629,0.08242384781880929,0.12336915487702671,0.9161013464446295,907.579161405088
0,0.5349984406774713,2.9902886026253994,0.9594547709917998,2.50855027821781,2.6272232346390014,0.39795566390059645,0.8353116998755842,703.4484816363721
0,0.0,0.02486273433109238,1.0720768387526443,0.2097996610431308,0.2617314417177032,0.323756045895778,0.5678057519494798,490.97234387643095
0,0.8433559844436274,0.14964915450220273,1.9587176760605267,3.9047258608765913,0.002865689184788023,0.1568945232730244,0.9347146794381731,697.5050951660461
0,0.2071404600968714,0.154036188604444,3.9139338681078835,0.19611834653449184,0.14748009826060252,0.6407591125580286,0.44023660074586457,1060.3593266441885
0,0.3758142210622655,5.599990513171125,0.7387310618530423,0.4484397850296382,3.9716284395359893,0.34834249182235066,0.5224283187789345,329.30082879789416
0,0.1931123442130674,0.09670893497802525,0.6299989359841437,0.027310870579040043,2.9750059001346996,0.4316465857441414,0.18342422148708948,877.3671769891729
0,0.18712491140543536,0.16502876231641272,2.7394335871686772,0.6051281509303116,0.03926694494167628,0.14282237344529874,0.9453560952432782,883.1269815739539
0,0.06806548565074699,0.480302568845822,0.719913016912137,3.3926539767228654,2.0081399557195923,0.18640096050950533,0.9517773461223107,1030.4988426912653
0,0.8109374603662336,0.09733138792109797,5.719775095913464,3.9065071410089254,0.14669772321944663,0.5871034515083408,0.311848393777458,1086.2619157763352
0,0.16145729348435534,0.21410498339246717,4.686960431626487,0.39987619153786247,0.44965050762803355,0.919177805861023,0.9181122957755565,887.430992835973
0,0.010846714123781019,0.23778838632079582,1.4609891434036997,1.1571097634690255,0.0,0.14368384236787463,0.9672542114176333,696.396929600255
0,0.2275431662545296,0.11466623781822122,2.152685335378961,0.2023256710463397,0.0,0.13310788600864465,0.530155114627473,1152.104868198649
0,0.003992269881060828,1.156743176758508,0.57963873834019,0.001229275662960827,2.2150993773474457,0.12273258848905522,0.6372750222215469,561.0954027425742
0,0.03021440606482766,0.09324808332167946,1.7664302971620303,0.5318181739401678,0.12727858511609116,0.16533333733544697,0.9673323581586808,680.567907135745
0,0.2557026212277217,0.25572130094863577,2.990483608818376,0.4016423004225107,0.03237819923827696,0.11976640983999087,0.9112122190221059,938.1796030228851
0,3.609512931584832,2.8487226495902664,1.0798752420979296,2.7942992488512104,3.6442278074493015,0.7573984784819003,0.9353937833044467,1161.4603302867154
0,0.1731273083146805,0.09837754733453903,2.489691847078514,0.2905766249859777,0.479128411999914,0.5539155786606286,0.9859700076695486,716.5474577846466
0,0.25059583577739747,0.30918293347764636,1.6199449253419689,0.0018558594791693451,3.0267533971774117,0.13406555992089847,0.7509859653589392,1077.7966433305542
