,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,1.4207892367809223,2.0123497030273416,8.693154184314789,6.578157519701938,1.7701608525331558,0.194013778786514,0.2559924282560462,-1194.7179752212753
0,1.014415067394853,1.9091588694855424,10.0,10.0,1.8473563007217049,0.1844559541544094,0.2591125801219664,-2309.922280686585
0,0.2542045328020677,0.31748187567030434,8.46325346621614,8.823556926600276,1.5479885314060553,0.11254663303603624,0.1639897670761275,-673.389397251845
0,2.485769319047206,2.7409981880597916,10.0,10.0,0.7837518674085184,0.28381778126771884,0.30095359886853923,-3834.4717637818117
0,0.39341221676440075,0.549050812701517,10.0,9.902261289719469,2.2832509110789436,0.10996828933485786,0.1452975121719134,-393.63211040751867
0,2.0847978575522017,2.593578990182963,10.0,10.0,0.907623523082064,0.24639196361729532,0.27550726542046705,-1791.8066685368183
0,1.5593651692312958,1.9309684364112452,10.0,10.0,1.303226106291719,0.22878764782990524,0.2639622871997023,-2853.730538411448
0,1.822213134387281,1.8679002333245753,9.864564341363861,3.3720603153521567,0.7979828210775142,0.24408422702613158,0.2738322658792316,-1969.5774707111916
0,1.8585509813234156,2.306024971317445,10.0,9.949756019470714,1.2187876387919467,0.26638925188412926,0.2976771156476774,-1404.819559006068
0,1.192168219852858,1.7547617543161782,10.0,9.104850124411268,1.0629425799872285,0.21674499374911943,0.25480265533800817,-2157.1131608211967
0,0.2078638982961274,0.25589249808516845,7.967547746433294,8.106369886557355,0.7975335714676266,0.17384119303515627,0.18808882996631704,-706.1458515713333
0,0.8043549756114624,1.3413146010412524,9.628034086986345,2.892605643408358,0.9629982106777994,0.21048123279669145,0.25000278819776917,-306.29513855320425
0,0.2805172815211763,0.9415729216086457,9.306370017499436,8.351016644352223,2.1905547226268163,0.11680348862598156,0.16286783054688903,-613.8046326350627
0,0.007384543541352351,0.592798162547855,10.0,2.741422433283488,0.5036840481116709,0.19466926106762755,0.1980982808407995,-381.98849124525583
0,1.2230788422285144,1.480904457683888,9.780648160507637,9.652970635600493,2.3049727766537353,0.24259472674470656,0.2644214475111288,-1507.6745917985231
0,0.1327173879503129,0.6693659102595241,7.110455647438196,3.295315359290106,0.614934561025013,0.20117661623602967,0.21035936778599618,77.2803670853897
0,0.6569168393081531,0.7918953877101524,10.0,9.740215311453317,0.7846934445838909,0.17031522396240478,0.20742942333705228,-1676.0783496763117
0,0.40889727038509516,1.1975302170613218,7.754287281727716,3.9132024073787908,0.8741354940967163,0.15227496645204386,0.21630657299145395,137.05546410434687
0,2.655857895659991,2.9486970429654558,8.603413858982101,9.561355685711433,4.6893750175254265,0.2728514951464146,0.30328128005808697,-2722.108152551491
0,0.3689689991210697,0.6390973948331393,10.0,10.0,1.570308005382075,0.14387166510049082,0.18210936588577553,-1376.0864348804855
0,0.21703795570003326,0.17104549614106723,9.958953143727483,7.256311743668551,0.6432972944983737,0.1856580559207009,0.18578572757984507,-782.0177851765818
0,0.24375822065386094,0.7000108874335905,8.182807684756147,5.648359441452139,1.779969078876546,0.1283088733916683,0.13568666004947116,551.9779434358232
0,0.02000162009286477,0.2603842804919827,9.286289172559734,3.4113081883385132,0.5043053371920831,0.18877954421837195,0.19596696313427908,-895.5498643249082
0,0.10690262282484561,0.4379045417827911,10.0,8.305849333294026,2.2119177521688695,0.10279001056011189,0.15450331363889663,-158.92161991887653
0,0.2007959398806567,0.8588694063423894,8.64750558619404,2.756751657690857,1.1247322521753436,0.10649572545600289,0.18234486323286908,454.2710296271757
0,0.7958990480503221,0.9280769514821422,10.0,7.824593881851073,0.7639641908563379,0.2069327121707138,0.20082961476764022,-775.3212072122714
0,1.2588405406594108,1.717532347678241,10.0,3.1860915989066854,0.7237515490940685,0.20487419442009358,0.2444851973306288,-804.6806365913899
0,0.2169573927377877,0.03353915777638073,10.0,10.0,0.8351059336438249,0.2053433678126685,0.22160263301813693,-1024.538007625475
0,0.31725284961885897,0.7109816904198761,9.667926193400353,6.161301798646086,0.8610240889370382,0.1759421848042772,0.2129373384180797,-122.87779032433949
0,0.147659871781104,0.08993118864923776,9.883321589130427,7.291152521583907,2.0237508702668325,0.12615464174924323,0.1064570403933418,95.45318588323119
0,0.27634233729642066,0.19553486220428873,7.876324658303413,7.16941622928426,0.6623118572545081,0.18497107465868945,0.18299529514760648,-230.00867750182408
0,0.4484688980675406,0.3003249977315572,7.732159070854183,5.688643017238903,0.6459099098065249,0.18219427664016336,0.1864484632064426,-108.207776107543
0,0.14765333384239354,0.08959928874338459,9.90706894315656,7.310585143869514,2.03989110469661,0.12665224111686413,0.10177481778816233,95.43042332375978
0,0.016517966768034183,0.5759460796442714,10.0,3.5723171105109808,1.484068261419818,0.13387220889277962,0.1711030518345164,467.2407980831553
