,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Collapse Speed,Collapse Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.7362948733481888,0.8711787808595937,0.5947707920527544,0.9079817583881913,0.2688374931095484,0.0,0.32756426792254084,0.37430608560264866,501.0598889210596
0,2.639886112176869,0.9633335458713657,0.7395671173216062,1.2555664447443493,0.649531961252272,0.0,0.42182883003533156,0.3867959186564678,258.0485698671376
0,1.2156750563091097,1.1092012543223955,0.7196339547392233,0.8254116584774964,0.26041188470578674,0.0017973245644436005,0.22318191840669344,0.33702715144658113,240.08046501715444
0,1.5060872531104303,0.7230801071734095,0.7805282073816147,6.8627342369565225,0.033333332552093954,1.334442436672387,0.4181999088351881,0.10126880793646248,626.7860904405707
0,1.7630499833548678,1.038632325332773,0.7738159855433863,0.8935467271122354,0.6163348614267666,0.04536168407776832,0.335599254092964,0.37031339730852825,227.90972347503197
0,1.0973621607993416,0.9837396360125252,0.6961681337258261,0.8803996154067066,2.8771359592782986e-05,0.0009722807215237772,0.4068767561798149,0.49056956706547505,469.00054598600786
0,0.5842861228319448,0.8935180890812287,0.6460513034508867,0.7234177796931666,0.3993674945492206,0.07343009151333599,0.181550648665802,0.37651931065184174,341.31710316664646
0,1.7872653024921348,1.5773233111162375,0.7170008223685627,0.7975550076747,0.626420867472727,0.0001292964118728701,0.40484036826567915,0.5263193429925462,-80.6457968051268
0,1.963938267777874,1.217405334079155,0.8778844687157675,1.0368205069030418,0.4791666611100707,0.0,0.4415911024089077,0.45545995042119175,178.69334391317958
0,0.7406868121596796,0.44177437034153344,0.6745188894844589,0.9167842936716406,0.0,0.0,0.3660815091521578,0.3627922612086465,832.0422272523582
0,0.9997083028624973,0.31808297764765686,0.5907209565236968,1.2766945259931175,0.0,0.07053057029588472,0.43464623709838607,0.3696957504925056,911.5524052376013
0,0.8661845840624147,0.7467089770856185,0.7856095500132142,0.9929700217349966,0.3790307574660492,0.0,0.21722910189968136,0.4331609048748388,685.2682531894935
0,1.417648301076301,0.6536171952205119,0.7886608130433514,1.286873644488855,0.002296909272215375,0.03438549945604219,0.4016808079376079,0.39245240798851677,735.031672883185
0,0.47489258747747165,0.6221326277458967,0.7844876367967708,1.0273534802857496,7.815188241044879e-05,0.012430320539337902,0.38329198536706954,0.42803862267411574,989.5197934641672
0,0.7645733011582868,0.47880146546251384,0.7739873878060227,1.1375853967650298,0.09295865640899022,0.03438565146260489,0.17598778744560883,0.2789488000469315,883.3792196052597
0,1.4546102173294624,0.8712473231683199,0.6618395462630281,1.1416680768060736,0.05580277160900518,0.0,0.4077238501727305,0.4636233252400858,618.9939477215063
0,1.547265437366095,0.8545059679422677,0.7566044910946461,1.1564003143126578,0.007874012020722299,0.0,0.37549687466094706,0.33903268377165785,668.6364253228454
0,1.218135900342789,0.5948289117697693,0.5706209931118462,0.8853149263486403,0.06847361819679942,0.0,0.3861007605314252,0.41197619863292323,525.3553469667872
0,1.0766728244900854,0.7709666587204115,0.6837976239642776,0.961959486634853,0.06779660781611366,0.011437870143618802,0.35634920738749715,0.292227591531185,617.6639782363004
0,0.4782377799582211,0.4075534043806098,1.1535208404370003,1.5927250085567666,0.07180974167860533,0.1848440809141833,0.1454556385041858,0.19326612630836648,1284.550681685856
0,2.1589393929255367,1.1713581620132025,0.6597563182904301,0.9379848133613957,0.7187493885459609,0.0,0.3224246119923888,0.39982944349451427,106.28388928275346
0,1.858431529378438,1.1381368550355022,0.8808157038033483,1.0269742954877557,0.530303091273768,0.0,0.3417642542840912,0.44163335874128185,339.572892585179
0,1.0336938643434763,0.658817444606502,0.7364343320811523,0.9525775039088136,0.09595109378193568,0.0,0.3665553795264841,0.4658335618260069,755.1048534097071
0,1.059249290252118,0.5366943810924594,0.8435094275783906,1.5635580551364963,0.1929822367293409,0.13707164896180407,0.46560101936816123,0.43082135674703037,875.9434048116353
0,0.9483791388587663,0.9697570670169906,0.9430366109325794,0.9420990704499901,0.13374687803284524,0.0012081375003603068,0.30047200601659696,0.4530289840008234,747.5446427209378
0,2.1209950127893764,1.1556260327969643,0.7774685634475916,1.1502299272385685,0.7358490912510205,0.17449648259607517,0.4733781630529054,0.5081422005505034,188.70797493286443
0,0.8537336991866784,0.8931986439618176,0.5082691227872234,1.0236037342172142,0.5213525957713534,0.084664464211621,0.33544729741220314,0.591301985531717,263.80805767350085
0,1.7818382729874156,1.257268806032507,0.527992461753283,0.8047122536122884,0.12744775296692756,0.0010028440726661536,0.4520233134528191,0.5457477360672192,136.12283047267073
0,1.5396574590161851,1.446198596185727,0.6259221488259494,0.7705138959052307,0.6446526450887058,3.0367118345031585e-05,0.32383000175109555,0.48910992869280795,-112.57657480348998
0,0.8036096746235638,0.5312926851332382,0.9076799913503383,1.3818664642756597,0.1922543395992816,0.1249999978460868,0.4765811368398747,0.5863053406148728,1001.4417993953323
0,1.2440859865358798,1.3665888718713426,0.6473884437502702,0.6968384554117681,0.20202063270917567,0.0,0.303181259277276,0.42928029223196773,213.93973261085245
0,1.4035706398592884,1.2716539979574462,0.8977544485271497,1.08608207169851,0.010686831318174144,0.0,0.37049195367956433,0.378802114449049,561.8242975715973
0,1.7078538131206278,1.309122270972208,0.6465211456112115,0.9441594255255676,0.0705239674886585,0.005286025712113463,0.36686171448797056,0.47658573708858726,282.967466748694
0,0.4338507561441397,1.3806121814143613,0.6683166697878529,0.924832483840262,0.3869917302576556,0.0004604883802114456,0.1831787962995886,0.5039229718425308,335.0264616630152
0,1.3695900654902022,1.6556207070806548,0.5029175597697071,0.6719510604566237,0.45587747244074817,4.836380355310865e-06,0.3167405661054907,0.36572810537952294,-123.20505690411882
0,1.5736728329615284,0.9180986171872799,0.5661152827058968,0.8156489429221971,1.030488832313438,0.000288912124035352,0.4027105653141807,0.5186539801835205,74.56519240421392
0,1.0339083226412535,1.2321449247636576,0.8083153954202015,1.0107393492523014,0.1931818128303461,0.006817889699601601,0.30983500415563275,0.37417115867377854,560.3273664839073
0,1.5909839517029563,1.7417349149898624,0.6355975870029049,0.9186471600389308,0.8214285781439707,0.4528303528362287,0.2819441668210634,0.40137085643909426,-72.81646113783991
0,1.8863227277290573,1.7443963665197197,0.6975464192060374,0.8096876321315243,0.6373293064477714,0.11293813537213304,0.2937515415180744,0.47751041472164857,-101.67975526902121
0,0.8475657703697336,0.6034406883739613,0.8106457383986656,2.1326563487258676,0.6127840773240824,0.28241845460636095,0.3302375098344669,0.23633583592023605,619.1558652207175
0,2.2150515640910866,1.0060598329561947,0.8197908132790048,1.046537096416864,0.3200410890951739,0.00017671769567240148,0.3219536871490082,0.5193324986145157,320.12997258117457
0,1.4621817978646492,1.021327262276828,0.7389181032152188,1.0575191700970095,0.8035718453837029,0.0,0.32786792350598404,0.35158366499338367,349.780378293441
0,1.2119451315055012,0.8155376329616664,0.796381808651561,0.9141759279874857,0.49367090397824936,0.0,0.3487285822806945,0.40197937078364077,501.7505804864887
0,0.6981963170646427,0.5625255635570966,0.6988501504066432,1.4918684427704858,0.08094691183267773,0.15775645067301328,0.3269595276330201,0.14062511967997926,920.4899479498114
0,2.202399432182143,1.0774622561889835,0.6397175667355999,0.9460290602745078,0.023535424568892127,0.0033322508010034113,0.38855359186669197,0.3639853659791974,378.2507844321153
0,1.2192339563807841,1.2108515544385445,0.7678315889363881,0.9066101570735066,0.2661715648716667,0.008666544082311677,0.3632011443838444,0.40108593662646347,381.14298282780373
0,1.6553008709672106,0.8662967227608481,0.8289709607206805,1.6773671526479967,0.41962688526843905,0.16167703466006525,0.2922805320894632,0.4157703606834479,578.730998513843
