,Drift Rate Speed,Drift Rate Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.27506276572011074,0.09385407781073099,1.2868243887577773,3.530122325399437,0.8056134457838984,0.9988828259811235,969.0318701918112
0,0.3381973987517343,0.20110413724961618,2.523472991698555,3.1648769278711746,0.903748743082665,0.8098037939933755,1042.8672697297945
0,0.0,0.03835786949527665,0.8685453166458496,1.0390212828989256,0.15799806578249392,0.4737797841332371,472.16235370201156
0,0.10153375557292114,0.10091011570594019,1.3985728779053253,1.7629937413542798,0.16757931538339654,0.7868502168949694,843.6120610617788
0,0.16938436967590473,0.1332173169997073,2.555732723209723,3.2320013519546054,0.9919474603169767,0.8948370076695811,1161.7934313724083
0,0.22477768670254328,0.14773041265497147,1.0689431316531366,3.6650184530682584,0.8493501104499124,0.9461941465493184,887.6791059806121
0,0.19284969245406355,0.25746689908049847,0.8506391898166699,1.7682135452554921,0.3826238860508835,0.984385013791444,596.4421801526328
0,0.23110741032418006,0.25310702070775193,0.8282715225307736,1.6131320448252249,0.6362026045704833,0.6163738552393007,571.6771539138455
0,0.0,0.015838929103514362,0.8869952226706643,1.2126277139587986,0.11873247949225801,0.10905230989421588,632.1245774743705
0,0.0,0.11305413239587798,1.5765615255072223,1.7982967181648273,0.11373678357410488,0.10791369852406796,941.6432693598368
0,0.6662997559708831,0.22582276442831786,1.1799058643057323,3.372613873020325,0.9357152255018281,0.9926549311284008,804.6169017194657
0,0.0,0.0958590523727583,0.8278809135565824,4.601209655662922,0.3342587593461179,0.9106876954585953,788.7955133079158
0,0.3009798642469866,0.2647789835852574,1.0835269107913463,1.8176249129000623,0.7622570922333395,0.9792420167350111,683.4897750915909
0,0.21339768244730736,0.2103491846998037,1.581038517627848,3.40697946089048,0.8549780550524289,0.9526489288270643,955.2066121245642
0,0.1030557261636578,0.1861353673171221,1.2315166489960103,2.8488537176254756,0.15495424469077745,0.9929197607911515,898.2078324980608
0,0.02583081800963816,0.11019069427972075,1.029291549349161,4.108218150457353,0.7274346772801714,0.9211081642160859,907.2547101695367
0,0.2621969529460747,0.20590304772667198,1.4535300228583732,1.6412669250139726,0.12076023392740004,0.9371255943380417,751.4726691469951
0,0.2588032089596484,0.14568725848943023,0.9425960765870462,1.935056780074092,0.24502573838415515,0.18558225272098827,697.4232463186726
0,0.2183151580808807,0.12329090806203004,1.457179378310341,1.9299921207958366,0.994419776639074,0.8013835400524966,832.1409652762486
0,0.24036120098528793,0.25840173537928035,1.1821465348744753,5.004691892878171,0.7128974127737565,0.9201322989286073,932.1695579264954
0,0.24294971552486588,0.14883706408315298,1.5627610793007325,1.2215451999939981,0.2311721438298605,0.9631813639769317,706.4157314498455
0,0.0,1.5109283129172945e-08,0.9757960445326274,0.8963671670232735,0.31257493792533086,0.6724081254480091,502.31541246274963
0,0.23446494945977578,0.18999857940748585,0.8057426368886317,2.2829699715968004,0.33240346265290754,0.8465455634633288,679.7693004851299
0,0.19418442586494453,0.1745482856872678,2.651759665358631,3.0492584700841188,0.911059454922388,0.9450625092731693,1102.0514915305798
0,0.35539394615683995,0.13795642755054147,0.7266412105020539,0.9172208856474098,0.3469307464632392,0.6947853523750941,355.89274645089597
0,0.29662566169545906,0.07766004842605086,0.8964240088506109,1.6313448447034826,0.48638224870451346,0.13522546430981397,1301.7290653922041
0,0.2359525433249991,0.18789481053907012,1.3301801987291324,2.853913924890092,0.5008527758361555,0.9489578652363777,897.1476731446371
0,0.1651409174207392,0.2228281689517091,1.3121189105960875,3.6417890121811882,0.19299145226312725,0.9035708292450413,1027.1199589377402
0,0.1213262465011749,0.11133403134800654,1.99716808028503,4.031778278863541,0.9957306946042774,0.7012170228056345,1117.2530787945418
0,0.1917649843338062,0.20309953602944839,2.824029032233061,2.521625739304537,0.9858998648442264,0.9593002476552888,1031.5829768888325
0,0.1309063484079556,0.2923064489539577,0.7653373679353329,1.970892740273256,0.11566893904517811,0.8827853315467993,616.9385081991842
0,0.18347363710278866,0.14710942568702276,1.2659830483550238,2.9770646965989243,0.1526749909507608,0.10697642072243452,1015.8464556053818
0,0.0,0.458039178861755,0.6340620950702368,1.7644008514121237,0.12507075571005022,0.595263096247074,513.5418388928913
0,0.04637896992063894,0.09682665129133214,1.058099263341831,1.7364951749968527,0.24562269370403184,0.9168796747683723,707.3555980717838
0,0.26876874583962745,0.3229878154448877,1.485600075349722,3.5434697800320714,0.8072907291992997,0.9195887072649147,916.4487903671999
0,0.38409509004653186,0.2281807711683528,2.4862442293387397,3.370356883866992,0.42550746114511895,0.40644247108505616,1066.1835038169615
0,0.18772711966085864,0.10499072773194462,1.6027134764871809,1.6677759491421835,0.9812484554063524,0.9636199575274728,783.4403940864547
0,0.27311557291596533,0.13019094269472886,1.3033618715175324,3.424040810289188,0.17191472216252057,0.13887109270777193,1068.7679699565356
