,Drift Rate Speed,Drift Rate Accuracy,Self-excitation Speed,Self-excitation Accuracy,Boundary Separation Speed,Boundary Separation Accuracy,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.20123355535547968,0.9456393508851045,10.0,5.081160307447406,2.9490357924688193,1.4035567805627154,0.17131959168316452,0.2963992614080698,-79.79691134327868
0,2.142088144111528,1.7211796192321391,2.1169694033588007,5.466750557830061,0.5642916627582895,1.1702528777646037,0.3526755410780847,0.3346622109664499,-202.478227658895
0,0.0,0.0,2.4337146381799597,4.16872113508884,1.4501283017005817,5.2898701464617375,0.10341010667610501,0.303321593411983,561.6325674891169
0,3.897098666310559,6.0,4.646141692405342,3.2017966142878658,0.8320419593459136,2.1805021457450966,0.33226848268964637,0.2697669022675081,-199.02801941988054
0,2.102831154796581,2.08026994008174,4.400521005563659,8.075134671663989,1.1637218111640535,7.821662723292854,0.22484378130892713,0.15633924479113498,-85.84019771206431
0,1.601227386133515,2.096266698304465,10.0,6.105369443510759,7.930341994454771,7.255897822976571,0.11080474215701003,0.11574476799862815,-230.03792616072593
0,1.2682065428005656,4.476979752235888,9.996986441786714,4.601522792860306,4.407340419553266,1.5991108240625542,0.11192731470681255,0.3495786297515797,-469.2469730717259
0,1.3882726687440734,2.23260927989149,7.305080767632449,2.2825034748039355,3.458518131003724,0.7936904686790709,0.10283940538019454,0.2862936695141257,-154.57099491370357
0,0.8557906793337098,1.5431674776371747,6.798313161173724,5.5586369817160435,4.20377376683391,1.3665136146788694,0.10765445936258439,0.2838821525955738,77.20035249969297
0,0.006710781949655817,0.2911706460207541,7.907202819328419,4.297562999234319,1.242723417116025,1.9606006663506026,0.1141014549415027,0.1383759386568743,269.2803857941485
0,3.3008736574172506,3.80719955960477,8.447007161626452,3.359880637527209,7.85022608858208,1.4570000159515408,0.21425660392357299,0.3543282972180162,-88.94318577688581
0,2.4131853179417817,3.0860875967068493,8.146087964694162,7.910326958668989,0.82880323988317,7.744553898752322,0.3177473341221201,0.14421237217858557,-679.1809324711703
0,4.0834990654750785,3.1619355950899912,8.872115329038538,10.0,1.7895304395910472,1.5880932931496266,0.2645035232395712,0.28537114760656934,-655.9759824904228
0,1.5351688906448095,3.3873655228650117,6.183442792654085,6.25138587403471,0.7547497157491394,3.22544291135042,0.2342989315431937,0.1928421546969573,-402.5843447058804
0,0.42797955132818843,0.07941109820617165,10.0,5.31415840802574,7.049041993891427,3.9135871114664305,0.1452932138708487,0.13226499999049907,354.00508066425516
0,2.9943347857936624,6.0,7.561489838583978,3.496164484813888,0.8632233268549223,1.2932942806446244,0.33126903410597913,0.33179324969969604,-484.6136772258601
0,0.5209728518288982,1.8671363175083424,6.049984676299751,2.4638856072528554,1.1505148207391587,1.146312187092816,0.13142824844562284,0.2348828833725422,320.65031445276867
0,2.9649767444901842,3.822459209140463,8.937916848995252,7.04627908608528,0.9379894289255866,1.1477756883243382,0.26844289410629946,0.2614639028321411,-1031.3960437136125
0,1.6963512868140396,2.8554559156062544,6.4695344647771895,5.9854396298000605,0.7193629556096339,0.851446209509354,0.26976145191252876,0.2810652564432232,-343.4199974924754
0,1.6193142385417851,3.291191879884635,10.0,6.881155353058996,3.652249704491536,1.196991237881956,0.12932441636377523,0.27768473013595524,-963.7369218826914
0,0.4973713315162306,2.7621310106584156,10.0,9.186726698719134,0.9682940463174345,6.311042581166423,0.19651866572721688,0.16519955232315453,-415.36396940373146
0,0.3565301100651515,1.3427016563591856,9.130032577747954,6.177739840176541,3.07888417403743,1.5465351329658605,0.10950625341741266,0.2750414937967968,-10.92082650749888
0,3.6458405905495423,6.0,10.0,5.127800336922576,3.26046197700784,1.3065549534555636,0.22523789043950976,0.3580167427046467,-252.51841880559653
0,1.9663905250756997,3.3877731165880576,10.0,7.846391844657724,0.8593096682320067,0.5877470513241416,0.2109003474336113,0.3040890345538849,-1159.0078577587333
0,2.3724429516522307,3.9329360202523507,10.0,5.999079207537505,1.200866970758303,0.7992737371807852,0.24291194743233874,0.32510171095610385,-914.7591373017073
0,0.7338105022404264,3.013728790448052,10.0,5.296664678461718,2.3652849194659993,0.7943008705902379,0.10887013477705498,0.30795393457592346,-635.753685606691
0,5.65696208164057,3.0707749210549466,6.169407420412846,8.954670618946196,7.214214273645693,3.0364837865764915,0.11831098245188693,0.23134725433261605,-244.97426582683687
0,2.5251930267519445,3.961280760150993,10.0,8.521853121707629,0.8920292707078068,0.6845154767473653,0.24279485251000676,0.29610140420656106,-953.5861566567937
0,2.6976398085956417,3.4789953837160463,10.0,7.3288244078402425,1.3271321460933239,0.5105900536819039,0.22575387873087738,0.3116782036265755,-973.7123022060164
0,3.1534161196706814,2.9551635100808196,6.448818989138602,6.676452087074809,0.7166462432931788,0.8115471239753336,0.3173316621414187,0.31175887073534314,-796.0480364077122
0,1.7365729980943674,4.348737236773577,9.706410521668333,7.270313229349917,2.228844121890774,2.6722383203745785,0.19962964228925134,0.2291987965747232,-350.29166503501136
0,1.9501586651722649,4.668888325738379,10.0,10.0,0.8993470884438475,2.100790604487778,0.2482050393220901,0.25889518410757556,-1373.6964656923162
