,Drift Rate Speed,Drift Rate Accuracy,Self-excitation,Boundary Separation Speed,Bacc,Non-decision Time Speed,Non-decision Time Accuracy,BIC
0,0.2804300097360226,0.11050612150130625,0.20220555430257653,1.4332892656998086,7.863086828624946,0.7470904062938345,0.6805930688787664,903.1526012336593
0,0.4783297483003156,0.3554967075834277,-4.997709334633725,0.8850907653122877,0.9559888489222721,0.9676604431970572,0.9582253316555165,1110.2001150821911
0,0.0,0.04036611471472677,-1.3367013676872732,0.7598228856770235,0.8638777289784829,0.10390142159520438,0.4325676973127163,473.76201363521295
0,0.09454729935625346,0.08452941356932718,0.5540601049506892,1.753051008052545,3.9618928340726223,0.11230514008264703,0.1090313029649912,836.0117553382801
0,0.1723252812256357,0.13283675987135216,0.09752982970962454,3.1884171886999955,3.8420145546028284,0.41116083082827143,0.6573629660540308,1165.053911469355
0,0.22871547277649412,0.15238021142029307,0.1933043669219922,1.1172043667068268,7.47716020569009,0.8057878299854133,0.9711871139497327,832.5732591253442
0,0.20335605469532922,0.2585574257122108,0.6240266719037354,0.8335098941905104,3.284909989638316,0.3798042395367279,0.6570644689214715,580.869089798682
0,0.24472719561002768,0.2963396524730209,0.6895546905800396,0.8079288699332303,3.1436227014439533,0.6754722304968287,0.27980176122802103,546.9814835186344
0,0.0,0.037742420600209096,-5.405644426358829,0.5567841125927586,0.727966911036702,0.1996662759098195,0.13675121846218552,603.4580708752907
0,0.0026815727059383513,0.13033765598720035,-1.1182834807184305,1.1947934407504905,1.284455839965477,0.10173517657017334,0.11828129092621459,930.8925026088481
0,0.6829103303526773,0.2229742243242298,0.22761816795093762,1.1401898993933965,7.1528624464313175,0.9977494650996401,0.5268642644845709,774.2066892751944
0,0.0,0.08697204579370878,0.10216546265692897,0.7354431994091226,7.958243068597316,0.39480211155876915,0.6074640109439751,740.0176732601988
0,0.321118731256077,0.2894460919002504,0.5966625866530886,1.2567707821205625,4.59971370876738,0.7557087404141382,0.12309618715364357,672.3107824209998
0,0.20359899990802355,0.20554341720473082,0.10380884106828857,1.5422951693393583,4.515157277111377,0.8325577070746739,0.3521785771324768,958.0430348175177
0,0.10363979743001363,0.1879325146992766,0.16235013044354543,1.3027879108074631,3.843117882889131,0.10331316202210727,0.5940305880022858,900.0771182948353
0,0.025618471381565772,0.1055709517838622,0.13772126424221745,1.012873803472662,7.900230336623825,0.749788131678184,0.5933304927590347,876.8195820916908
0,0.2662868061487577,0.24667076317325912,0.7625059804488296,2.0734265588103455,3.9195381149142463,0.10412832465643518,0.4896879278399687,724.5843677392623
0,0.26277125549439423,0.1458325936917836,0.22407228692356257,0.9658466323396002,2.2337703968696214,0.21208452603761818,0.11133385720953032,699.6869489981017
0,0.2272112615809063,0.128057866169575,0.5034882991579803,1.8239782226720709,4.26989765720929,0.8923743265378856,0.1473035944592564,825.8196633592452
0,0.23392616653070358,0.25883524605392194,-0.37711081408686753,1.062319741627264,2.5659512338313046,0.6986701867849077,0.9127302118931262,972.2453248519372
0,0.23133934288681796,0.1539117880666622,0.8041233610478882,2.5658156218370394,2.0267419537237332,0.12015438776401555,0.681402276174576,691.4970549252956
0,0.0,0.03988634938822004,1.8704852523354214,2.044830848928282,3.227059589996487,0.1055458793889007,0.15939097474578579,497.28202235654
0,0.23962202044482533,0.18735421422258836,0.1231720417343889,0.792543046156287,2.436539275236154,0.311645545389475,0.971084222902693,684.1898502257035
0,0.2093185166045707,0.1770744045255892,0.2709600083299608,5.536434274959536,6.806236228280492,0.3123073862933008,0.16716452875813875,1062.3747678685445
0,0.38504684665872335,0.045851383348786086,2.1878115994232137,0.729809389744938,3.3486846268390473,0.38088560396393223,0.22213079265672275,323.6468683106303
0,0.38371968029091114,0.30995881880970444,-9.373543011801786,0.510957952928957,0.7408012541322511,0.4829018905104109,0.11898681534769873,830.3403526617263
0,0.22872182653920217,0.17797998811360902,0.2362041962468109,1.4959126110706147,4.299896674102693,0.4124598267777305,0.9586478061662362,887.5784325346063
0,0.16658809001227415,0.22858888321332205,0.21791091706981194,1.4314275736597737,7.960740562898879,0.10254876263937157,0.9787472258728411,980.0383315196704
0,0.11827321774214763,0.10465281515406703,0.11326307739391622,2.0091429989256726,6.717769474913777,0.9788515707196266,0.21855975506513836,1105.4784832877103
0,0.16189145155378015,0.21794273307587989,0.43645337621529184,7.819437964855391,7.04073057359612,0.9494758835311776,0.8362994751048382,896.8688780866986
0,0.12739286197641764,0.3172490742308888,0.47503863028889964,0.7770021634053519,4.3459449359053215,0.11515701288190933,0.10000706864268855,601.7006408832696
0,0.24436779012781767,0.27148077971839546,-4.058353938409959,0.7860846675990505,1.0366150517470225,0.11307942963323497,0.44544313189596224,1003.3700738503823
0,0.0,0.5973841246912754,-3.492493310678923,0.5258740671089992,0.9039602267132274,0.12447556656366038,0.7378779227907009,515.8143370422649
0,0.04962136173529225,0.1206795673066847,0.7303836869759545,1.4029642537674647,3.0528202525180097,0.11065043513467193,0.8872441949017966,683.2015280385268
0,0.2641984642377798,0.32033865537269995,0.20504949936160902,1.595027604255749,7.263316849775711,0.7994286677383843,0.2921862765429857,901.8270923238423
0,0.383693297693128,0.22752126852577226,0.07056254539286122,2.8056678286261465,3.8448774540917583,0.1741135739428667,0.41839230672851757,1071.9805459068832
0,0.13127816890019545,0.12931670046191313,0.9293446593858652,4.16546521974352,4.6736911960842145,0.5220283898924255,0.7671596803134465,717.7292029362892
0,0.43143280528557365,0.30390886224991703,-6.237126225148709,0.7221159894838092,0.9055823067529327,0.10418433903292162,0.9283179942575814,1017.2048280427922
