,Participant,Drift Rate,Boundary Separation,Self-excitation,Non-decision Time,SAT,BIC
0,7,1.0457115185804715,1.3351312693300672,3.2482468106553553,0.28426303569319583,Accuracy,235.43547848076466
0,8,2.0807182646536266,1.5313212433302423,3.5037677336792448,0.45748064399574784,Accuracy,-29.83881134002119
0,9,1.8334401968777494,4.239702641750749,2.2256720037705997,0.1069029142239315,Accuracy,87.56089417723875
0,10,0.5004486301406365,1.9674715218135224,2.133383709592423,0.18484237035642515,Accuracy,461.46212792592365
0,11,0.45711648367055857,1.7516296802021682,1.3833662655044072,0.29716895825509765,Accuracy,530.3619759260754
0,12,0.9793162865135899,0.8644380101334845,-0.7704895148959872,0.48238195518585125,Accuracy,391.641810342064
0,13,0.9527546919631271,2.1226491920514223,1.430320257843923,0.26940180283930426,Accuracy,378.39096340684193
0,14,0.72100618224953,1.4617822177396036,1.6589095155061864,0.3689996853971669,Accuracy,429.1231037498442
0,15,0.5487257108766976,1.6379255129700296,1.5511448170490296,0.2111607994293025,Accuracy,499.17554956110837
0,16,1.0262884110473733,1.438116375721855,0.9704147956719267,0.4099743151646264,Accuracy,393.48787736871725
0,17,1.3082929128536092,0.5575442283380463,-8.682542206258987,0.46377998253064656,Accuracy,367.6519689880981
0,18,0.6773438201195281,1.2188826012319285,1.7481447049470573,0.3593876770143375,Accuracy,406.46339423863054
0,19,0.9556108787060642,2.1983129933024705,2.4813125496602306,0.15611763936871154,Accuracy,336.578522096613
0,20,0.5070592643330393,2.156588929035566,1.1725817211662761,0.10415817082838574,Accuracy,486.3141646461983
0,21,1.3170940525727262,1.153839764454395,1.5668279951522819,0.3710407017060484,Accuracy,218.32835360179322
0,22,1.2415816752189017,1.560026773637834,1.589849668689185,0.36190343851192985,Accuracy,285.439665187758
0,23,0.8241233899889032,2.169908752874842,1.9117461668421627,0.23182433161638016,Accuracy,434.53695758579556
0,24,0.7212416792263914,3.0690812362754567,1.3901702275403987,0.2043172179042198,Accuracy,410.22898384881034
0,25,1.3406735563160093,1.6523853847241368,2.1679680333917273,0.37349311791409434,Accuracy,265.4380250623437
0,26,1.232763268538748,1.7042730464189724,1.5754184952149235,0.41647950311557225,Accuracy,329.06354313610007
0,27,1.0791193062105962,2.1143282167396205,2.0944691748349324,0.43995708104477593,Accuracy,336.60602457605887
0,28,1.4719601360578443,1.3378051974660012,2.4501593525603056,0.463585803099828,Accuracy,188.39069703361892
0,29,2.1214089498484316,1.5325931040235696,3.6902467536823402,0.4195403774608986,Accuracy,-72.65288392299904
0,30,0.7798950115711761,3.021939472157486,1.6835787636028174,0.3565971964398519,Accuracy,419.0416863601337
0,31,1.3630941759092678,1.0807354136911105,2.7241833164643405,0.36477200900272416,Accuracy,139.28229319465453
0,32,1.5050610857625375,1.688887111988271,1.4529880217228275,0.290630966887127,Accuracy,235.7864551365244
0,33,1.5041672633445622,1.5417619842052543,1.8631808239427363,0.38725703146494084,Accuracy,202.06415187969733
0,34,1.8816876280970949,0.5524835432805983,-8.071976177882796,0.5729382106159616,Accuracy,180.60307312038367
0,35,1.732838619030229,1.1767214992406605,3.3861994220819414,0.30273112083243503,Accuracy,42.75424106600795
0,36,1.1603648793821209,1.3388280870682023,2.686685300496441,0.4429062282527763,Accuracy,234.351875435619
0,37,1.3708132379287754,1.4574110366355661,1.39871603305386,0.29890782647868963,Accuracy,251.82307028195305
0,38,1.7970312880644081,1.9042025947333783,3.7271752229055606,0.3089872852873652,Accuracy,14.084586507819825
0,39,1.7966025886345014,1.3344624292083895,2.62727825282949,0.4039772102443761,Accuracy,59.2476844811932
0,40,0.7747761782198515,1.8295298461203378,0.5998688375424992,0.34884541965946286,Accuracy,322.51552189872217
0,41,1.2086190577727993,1.101495609983226,0.5751641425364831,0.5186951232985743,Accuracy,310.9374029686898
0,42,1.2442698555627594,1.6790178988621713,1.5026250091369657,0.2430786665476639,Accuracy,329.5175682996771
0,43,0.985587352770283,1.50712145523201,2.418863383419574,0.33073515675032505,Accuracy,315.488857410873
0,44,0.740489050560929,2.283021457788333,1.4581383278354096,0.1046287766795278,Accuracy,484.10929770414054
0,45,1.4396245443990863,1.5360894542389532,2.203167685025039,0.28313190644574177,Accuracy,224.23498504079245
0,46,1.4104577441360266,1.5121558546854241,2.3652464773166244,0.3242873322436198,Accuracy,214.36054504790613
0,47,1.112802496101938,2.7977683331107386,1.1492730005956415,0.2536504643992958,Accuracy,360.6599438644273
