,Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Self-excitation
337,3,1,14,1.3229839156086607,0.5022151019362537,0.21168696569636358,15.0
338,3,2,14,0.0,0.9876758463715345,0.13238303977075438,11.661223430095594
339,3,3,14,0.5985495713669556,0.5004264407613466,0.2047230570520604,7.8153761238862
340,3,4,14,0.6261711504177514,0.5016537910213108,0.2077050329609954,0.7264954534004526
341,3,5,14,0.0006199076083267051,0.5003444951954861,0.19783818820510113,-1.4104829954974083
342,4,1,14,0.8438058655302106,0.5013918613000508,0.2091489962278011,15.0
343,4,2,14,0.4853071675409896,0.5076756455793827,0.2286746619195883,13.288728444538657
344,4,3,14,0.9602723678088364,0.5138504385331513,0.1706529936004495,3.979462254471311
345,4,4,14,0.43256774171878865,0.5005310121977602,0.20913506883577976,2.757639016545463
346,4,5,14,0.8981969544208168,0.506936303001571,0.19744107996249516,-1.8181278721060492
347,5,1,14,0.8560838896787739,0.5066781107163156,0.20666683117587115,15.0
348,5,2,14,1.0857517658670008,0.5007095867040938,0.2161274892038918,8.178834518398103
349,5,3,14,0.592840394660198,1.8315030007141004,0.1080414889987833,11.17627900985499
350,5,4,14,0.5276398244137934,0.5076546435948681,0.20795645794820927,2.3540996191900825
351,5,5,14,1.0011716420812935,0.5107100373227005,0.19476561965745093,-1.0792318715242766
352,1,1,15,0.12558310005411766,0.9786604893941191,0.10144867184902429,13.399076299878045
353,1,2,15,0.2740920982638112,0.955849422580787,0.10793384346599216,7.981501417611457
354,1,3,15,0.7143124342504007,7.84817979513977,0.14254411227225516,11.294067154880612
355,1,4,15,0.739725402819658,7.983908053600391,0.14426906764879172,11.113784212198986
356,1,5,15,0.5278435344292891,1.2998841679404123,0.2569237797085299,4.4767959908415005
357,2,1,15,0.6435231718345774,0.5763779730399956,0.14249636909071567,15.0
358,2,2,15,0.22825166090797794,0.5647396497262287,0.15203382463581944,5.816221050059733
359,2,3,15,0.9562347761697082,7.981981983485006,0.12304118464720781,10.43804048236257
360,2,4,15,1.0648495664758786,2.3631303208360843,0.21850381016764936,9.20182512511958
361,2,5,15,0.8049836555986062,0.9289578655801152,0.3068912654201771,3.2295474053173914
362,3,1,15,0.2364189578004745,0.6520227474803395,0.13901078697556923,15.0
363,3,2,15,0.6865756866498811,0.9416286170682273,0.12253327663462005,8.73447028768629
364,3,3,15,1.635591263633627,7.933234393086298,0.1533316682255642,11.459300124435797
365,3,4,15,1.1982472522955396,7.975514075651727,0.1076856594788867,9.951322205509262
366,3,5,15,1.8646480637360547,1.6228913457297134,0.26639305334988256,5.8155384171769064
367,4,1,15,0.2728134961348889,0.9334808716527077,0.1192801651524274,15.0
368,4,2,15,0.280253211673971,0.9778010944604572,0.10341293233411519,8.313598525281002
369,4,3,15,1.9867094579830542,7.952004172091778,0.12000463271982842,10.620588038354553
370,4,4,15,2.035151494722237,7.993303343820612,0.16788174336400902,11.666353172422179
371,4,5,15,2.2375338861510885,1.25394417518869,0.275416331327988,4.003181277277821
372,5,1,15,0.0,0.768586833963643,0.1282493172838014,15.0
373,5,2,15,0.5751830197053382,0.5047911374951286,0.15704858507887842,1.0325141655925218
374,5,3,15,2.7830114808971356,7.126605417857102,0.17721655323280328,12.541391117014305
375,5,4,15,2.37493721722711,7.533411200410527,0.1333845706830984,10.50583375539953
376,5,5,15,3.356141423815035,1.7434122766441527,0.27813872133843515,6.3263707465713095
377,1,1,16,0.18552407671976653,1.3178491053164754,0.10824202368458746,12.941373191653748
378,1,2,16,0.3989778735187638,4.274664694328502,0.106428372612966,13.253724340527679
379,1,3,16,0.5625721102308487,5.306625865199298,0.10799193633408227,10.314212228588845
380,1,4,16,0.6537153844533631,5.110824466092691,0.10739194072684022,8.122691686093235
381,1,5,16,0.6813852307000341,1.1896888084516122,0.2766161555401466,3.992130604704758
382,2,1,16,0.0,1.7878051959053058,0.10524507660459398,14.513367382105555
383,2,2,16,0.05400432676480982,4.17940077847477,0.10980644945825191,13.664092347899093
384,2,3,16,0.9552923870224735,4.641936075021752,0.10175376757949284,9.17680869577555
385,2,4,16,1.3442391573785446,7.017130792884226,0.13350657018725665,9.678553193092313
386,2,5,16,1.2271557123296037,1.6171350700226719,0.212250437862132,4.259951279961681
387,3,1,16,0.0,1.6391625618158496,0.10636429850661788,15.0
388,3,2,16,0.5501569531030339,3.722553532958567,0.1069744286178888,13.703132602031216
389,3,3,16,1.0328138399309539,7.796942713849054,0.11192225182688936,11.817702555741473
390,3,4,16,1.5423440570650766,1.537611175707239,0.2538914597843347,7.9613755759102105
391,3,5,16,1.8545253608248404,1.1645493260409796,0.26139937699269306,3.382326774245309
392,4,1,16,0.0,1.4576761322214553,0.10880669121935377,14.055537759600574
393,4,2,16,1.0436739118670308,3.1163832352989305,0.10948626240515386,12.068454864477701
394,4,3,16,2.280482797328393,7.941867728512225,0.15615125821959602,13.394669405688079
395,4,4,16,2.631450905793365,1.0079610545112345,0.2908832946440723,6.709013707421425
396,4,5,16,2.698036125546877,0.8641415212119257,0.3459619038869206,3.8930685263150977
397,5,1,16,0.21751291504247539,1.4835928571003847,0.10048914354200439,13.524638408188174
398,5,2,16,1.568293820333476,6.514575700789605,0.10077384254550531,15.0
399,5,3,16,2.4256551055675066,7.7018873441425475,0.12984679373093766,11.842638370593152
400,5,4,16,2.9759064262103982,1.0484106041722265,0.2656302512046814,5.358578417678457
401,5,5,16,3.403080480192889,1.3534915798749685,0.30370901421476687,5.24451120688358
402,1,1,17,0.11833400510301306,1.0030867066348241,0.26159341480624526,15.0
403,1,2,17,1.243566519661055,7.963410119140372,0.10114418425988214,11.34912142012198
404,1,3,17,0.30686524904777557,0.9210357647239253,0.31688627815205994,3.077321788288771
405,1,4,17,0.5749230224865216,1.797901979246773,0.4015535443060706,11.032053239759275
406,1,5,17,1.3699653563063299,0.6747932338138654,0.4846581164414537,2.4528332976226417
407,2,1,17,1.1333365597325866,0.8623082195117142,0.2736171144941538,13.996491780799406
408,2,2,17,1.7262976297037878,4.654586312074888,0.21934229221348728,14.658304272260894
409,2,3,17,1.3546303253894785,0.5096068687266966,0.41177980411047227,-2.989047787655835
410,2,4,17,1.2908055359814978,2.7574717340788437,0.3253459069433795,10.095640127208732
411,2,5,17,1.0850269279063782,1.024206056307157,0.3641880471207388,2.4158370507434697
412,3,1,17,0.5051814386540396,0.5037966024298797,0.2518743342727206,-0.16118375410538066
413,3,2,17,2.668870237871823,7.863858006202825,0.18065619802774818,13.844482150020845
414,3,3,17,1.5374170792933746,0.7809988352278268,0.3251720906121514,1.059733552805229
415,3,4,17,3.143254752348857,1.300477074312362,0.4007708043095598,5.075825244622904
416,3,5,17,2.366270502530038,2.800197456696747,0.30064671851786895,5.905392826078859
417,4,1,17,1.5401919933390495,1.1648533194459771,0.2466421098989225,15.0
418,4,2,17,1.8350670497163735,7.3588985109156795,0.1614792664470503,15.0
419,4,3,17,1.981515890917244,0.5348939810536395,0.41006475358673355,-0.42521412875607484
420,4,4,17,2.5288350276388623,1.125304239948572,0.38240280873070026,6.258150437924798
421,4,5,17,5.955122423977355,0.6153842646390397,0.43987716963371093,-13.898510492787505
422,5,1,17,1.5962192894302478,2.1680384316023162,0.2117666430021244,15.0
423,5,2,17,1.7406477541013299,0.5076958031966874,0.30199851303668757,6.728348150104658
424,5,3,17,2.7721519002634656,1.1881974027418862,0.31456409662140106,4.112216567835936
425,5,4,17,4.343701741317427,1.0056221319305547,0.4050581102317018,4.272212767200811
426,5,5,17,5.851643114920252,5.70092174293957,0.18130891070023974,3.0363023176660917
427,1,1,18,0.0,1.2304818479772406,0.10611918871835613,15.0
428,1,2,18,0.32284566447520974,1.882129987136179,0.10957850526395957,8.663096494273756
429,1,3,18,0.6310554980014664,7.266989982886895,0.10428964479720682,9.85129609315378
430,1,4,18,0.43980383218163516,0.9823400560240603,0.2669974745962175,5.576593911293144
431,1,5,18,0.3966647261807492,1.122154831257736,0.22861160677565906,3.545487813744383
432,2,1,18,0.21816784151034785,1.1458186491953595,0.10457699926287872,15.0
433,2,2,18,0.4466176827091531,1.8932090008196134,0.10429189408237821,8.004524163762749
434,2,3,18,1.1384907897564946,0.9816974925431112,0.2890026606280204,8.221069160340676
435,2,4,18,1.1343824461956984,0.8948556483205037,0.28356344596161176,4.779689093514366
436,2,5,18,0.628718595346507,0.9440257202949067,0.2374532430149402,2.614754320921458
437,3,1,18,0.0,1.163478418590893,0.10678490721700279,15.0
438,3,2,18,0.6628365425002797,2.1705269423995066,0.10328052447769448,9.130359500935278
439,3,3,18,1.4885133610398262,7.938909612502888,0.10498622919454775,10.199039541617005
440,3,4,18,1.9053668626671865,7.765027833832349,0.1115070059168769,9.26765015185493
441,3,5,18,1.7400505873192225,1.2676332849200227,0.24413938116284373,3.9078873667157437
442,4,1,18,0.04958076494607022,0.7755611101122484,0.10336294911676946,10.300095502293056
443,4,2,18,0.9874722781354014,1.7018343427185396,0.1035875039534831,7.809633401768957
444,4,3,18,2.9555684909686595,7.935470040641613,0.16245205625228792,11.80988741444921
445,4,4,18,2.6197852724389294,1.093129478185443,0.2992378083207835,6.904226261345227
446,4,5,18,2.4144601666046706,0.7385764002118589,0.32089349310399584,2.8383843892997005
447,5,1,18,0.05401564375786183,0.5943245984965575,0.1465004846692161,9.636907888767713
448,5,2,18,1.080226916518652,1.9814376339965185,0.10247576976895767,8.882453855430814
449,5,3,18,3.461710481278448,7.000773092178976,0.19530724642690067,13.051134556095274
450,5,4,18,2.718901440868304,1.348920183332913,0.23612596231095923,4.6717608284448975
451,5,5,18,2.6804013633800343,1.0963148224596302,0.26454401177922204,3.446023875351568
452,1,1,19,0.0,0.9389076671639565,0.11270052763237093,10.05635400661753
453,1,2,19,0.10726726307297588,2.743032790093549,0.10456719753894256,9.648912049724567
454,1,3,19,0.8577576768923992,7.998641943440374,0.12510177447849535,12.310265646386034
455,1,4,19,0.9814308155069409,7.920636711845694,0.1841047810017949,13.663275186963993
456,1,5,19,0.28313228024827986,1.9836641043119845,0.24815119704005406,7.2431185055227765
457,2,1,19,0.030838073424064992,0.8482801008152445,0.12353943878389029,10.270787863710643
458,2,2,19,0.4688682073448054,2.9606503938338182,0.1051818331467102,9.596509909839057
459,2,3,19,0.4655024180826679,7.992272072058368,0.10426671900595208,11.651375018621216
460,2,4,19,0.8755050018453365,7.989559739537187,0.19859488274896187,14.941749631433984
461,2,5,19,1.142396347206656,1.1223609862727257,0.32053135578931885,7.273201877201011
462,3,1,19,0.09513319554400339,0.9941180674371526,0.10359508635603581,9.958211176181182
463,3,2,19,0.842729784069518,7.936649699460682,0.10528606229699344,13.496874967169788
464,3,3,19,1.7011635178009232,7.448156919057504,0.20314812055839093,15.0
465,3,4,19,1.4696208551311465,7.8988001195000805,0.15118351664432655,12.760523945648188
466,3,5,19,2.5941838244590345,2.8863227025313987,0.28285651053218563,10.418609486711054
467,4,1,19,0.06365966353081762,1.0351434964875712,0.10761596659818523,11.177300303957972
468,4,2,19,1.3671584358223847,5.819420415231293,0.10819715029953447,12.50474333455248
469,4,3,19,1.3500467611187024,7.976756289058734,0.12194269988139678,12.667812056447602
470,4,4,19,3.214650518797179,7.710942246769626,0.20437719490789708,15.0
471,4,5,19,2.884524023708354,0.8535049122254481,0.3631513232333815,8.13689887018411
472,5,1,19,0.2352876418141935,1.128490954175403,0.10839669829764054,12.206291648720088
473,5,2,19,1.4367159938169263,7.986766700656174,0.10625007969114886,13.951047850053572
474,5,3,19,2.3858802431055386,7.927204672124633,0.14606950933008744,13.593049755099738
475,5,4,19,3.9167916904605926,7.857824430234275,0.21326974894189915,15.0
476,5,5,19,4.445300432571817,7.821172421945484,0.2471984757206172,12.940607886561255
477,1,1,20,0.4112477294884171,4.309628313608923,0.10018065876659926,6.0610401196680685
478,1,2,20,0.0,3.801805561621467,0.10509677551435609,6.265132627719202
479,1,3,20,0.49776126513245705,6.37217124592097,0.1048294667692895,7.7960598139709365
480,1,4,20,0.3338100663634671,3.454360802865578,0.10879248265934166,5.910984740492467
481,1,5,20,0.3913549092300538,1.563719665470864,0.2921049165699683,4.929112594905815
482,2,1,20,0.667637507819626,2.7273152702445413,0.10111808001464995,5.376844017948077
483,2,2,20,0.19115559387869413,2.6776207184781864,0.11670557193522474,5.918778007782799
484,2,3,20,0.9524114563404225,0.785438766851756,0.40634128463926433,6.996723900628911
485,2,4,20,1.7289957086062573,7.888995338190966,0.15076372193681065,9.188254557861294
486,2,5,20,1.3057233712767256,0.7387286542773936,0.47738919303108895,6.252469176203004
487,3,1,20,1.0962508130671318,7.983828265254218,0.10304188421514304,8.21949527270934
488,3,2,20,0.5428972949515701,2.362133058625674,0.10187855221947845,5.516230402096353
489,3,3,20,0.8461244308816811,1.419850954203827,0.2836615884715668,5.414719582813411
490,3,4,20,1.1562578774211694,7.999345180987152,0.11087512565278101,8.865359477579378
491,3,5,20,1.236524585155494,2.7891612704606006,0.14628647234990577,4.043968130110806
492,4,1,20,1.2533355572717644,0.8451590948492531,0.22470106432229464,1.9043161472388492
493,4,2,20,1.3932857754820915,0.7068766162157125,0.19403495107744634,0.5263525763888842
494,4,3,20,2.285806361974466,7.907522570470547,0.13945206251053716,8.36192151027129
495,4,4,20,2.1057151989473173,3.370764248935165,0.14423725030653634,5.375167171525014
496,4,5,20,2.0792504313542377,1.466306873798576,0.3330066502567952,3.3410573580493317
497,5,1,20,2.6519358791248386,1.2211695674045346,0.3524528241140372,6.38761785168183
498,5,2,20,1.4352278656030726,1.8725007886296168,0.1675762956748314,4.9689035102478405
499,5,3,20,1.0814573520638484,6.0863341961281145,0.10438819929097604,8.172704000674871
500,5,4,20,2.1476568303617167,0.6444632059647222,0.3160057727063863,0.09653688745657012
501,5,5,20,6.0,3.737108405708539,0.10197392360608282,0.8707320568251943
502,1,1,21,0.61300507101068,0.6050363361804179,0.29061828600484546,15.0
503,1,2,21,0.5312283705076583,0.8566551515051999,0.28693208161578865,15.0
504,1,3,21,0.48815766389363463,0.5777380030883417,0.32498201984173447,14.788007657115408
505,1,4,21,0.7458679066344266,1.5799354543980937,0.27930914841657095,15.0
506,1,5,21,1.0927004943621879,0.9494244160436258,0.38178491432506484,12.16831395511066
507,2,1,21,1.0217153968165902,0.5062566858310733,0.3013875649557782,15.0
508,2,2,21,0.8740903010354838,0.5541089523107088,0.31313994268327394,15.0
509,2,3,21,1.2715496994891742,1.5240655698382142,0.26455783425667667,15.0
510,2,4,21,1.4690524392117255,0.653904384015215,0.3209189451466661,15.0
511,2,5,21,1.8739531357285653,1.0131411149612344,0.3736289294029268,12.540992820312008
512,3,1,21,1.6718938492054536,0.6050220752355613,0.2977364204928252,15.0
513,3,2,21,1.8995920287852865,0.5014145652623414,0.31744133508577577,15.0
514,3,3,21,1.9556924287486663,1.0609284554916698,0.2842406906778297,15.0
515,3,4,21,2.186852140927619,0.8149460026482291,0.31314963974549015,15.0
516,3,5,21,2.1186053785083527,0.83267221466759,0.38238328707330693,12.765271421382089
517,4,1,21,2.29043760096501,0.8319319788472699,0.2604083775927123,15.0
518,4,2,21,2.5838209741366587,0.7402441812822818,0.2900639335494635,15.0
519,4,3,21,2.8508650960821265,0.6376023635301404,0.3186811440178362,15.0
520,4,4,21,3.4425171560191536,0.6409643968310119,0.32199852734867074,14.576125487823514
521,4,5,21,3.8938471950804447,0.795818185089296,0.37885023005771873,9.82758959046681
522,5,1,21,3.180363162762233,0.7886997874399517,0.2734686410794465,15.0
523,5,2,21,3.7010728303668707,0.5050321487841041,0.3193430034149368,15.0
524,5,3,21,3.218044462062885,2.793083925524221,0.2247125635411889,15.0
525,5,4,21,4.705347262925635,0.9705841764801235,0.3033965817914781,15.0
526,5,5,21,5.347856676974304,1.789781607722245,0.34804010395060037,12.747889356839972
527,1,1,22,0.514316949813107,0.6750455354138616,0.10828384912795491,8.438876046149106
528,1,2,22,0.2274691935396452,1.5841566912001896,0.10612220838782682,7.101724854074333
529,1,3,22,0.5483368053856399,1.6627610165345534,0.21174992321462915,7.241987647554209
530,1,4,22,0.9248512179969044,0.502765738762919,0.37550218054936524,-2.2579828810620555
531,1,5,22,0.5275198230425121,0.5163295743307708,0.3780454268134038,-4.751929649270752
532,2,1,22,0.12276312000520681,0.79778442540746,0.10498325629591893,10.11891719230187
533,2,2,22,0.6469061391934542,2.0695065669684674,0.10921679217597863,8.245651202789762
534,2,3,22,1.1562464533956769,1.5092669984232194,0.2834242074501679,10.116032212809792
535,2,4,22,1.0910356473984522,0.5381504377334547,0.37217325330058915,0.22117370544529474
536,2,5,22,1.0442722061343992,0.5345206976459869,0.37931165352460816,-3.2473690010528653
537,3,1,22,0.2116559099120565,0.7559081797243166,0.1150003654750949,11.588630084671667
538,3,2,22,0.6306448132636985,2.045836006056417,0.10804956075604022,8.105954279104884
539,3,3,22,1.4903163501226908,0.5775821914757793,0.34634254031441236,4.363606424397427
540,3,4,22,1.1845726306547042,0.5070349660475055,0.3564100222478279,-3.9882989280088097
541,3,5,22,1.5932592545932507,0.5072865411680292,0.3870898945407487,-5.066691477604876
542,4,1,22,0.2376171506350715,0.8413689104576627,0.10508506961657516,11.13559078474934
543,4,2,22,0.9379456689717353,1.7555162612292432,0.10496236429993744,8.17799241387083
544,4,3,22,2.837962541078924,6.512685604102096,0.2223161921181281,14.123201259004158
545,4,4,22,2.275835752213553,0.7582117080575266,0.34419573296957284,4.471725413220755
546,4,5,22,2.23063953597443,1.2326191421051615,0.296385891527308,4.071090542625349
547,5,1,22,0.3004575726063779,0.7346353464558733,0.10962894648289623,10.567761166611152
548,5,2,22,0.8214895719479286,2.7160663652812667,0.10637275948296859,9.919982032091012
549,5,3,22,3.1366570412571466,0.9067657378191694,0.3154065463059662,8.03655481660546
550,5,4,22,3.4611536176437987,1.1610780988453682,0.317471180676025,6.210165391451913
551,5,5,22,3.163496104159603,0.9268116459768954,0.34273287645994127,5.344034276762622
552,1,1,23,0.0,3.9658752393232257,0.10826609425621048,5.039911635391512
553,1,2,23,0.35748628082242195,2.147492633345467,0.10803007458014602,3.340568108187704
554,1,3,23,0.14268700249913538,2.47327213725622,0.143516229731116,4.635190138105473
555,1,4,23,0.4304361683605283,2.7992424295643756,0.10351018053639621,3.6289387886267397
556,1,5,23,0.6297485978799044,2.854551460374836,0.11543946456730181,4.29726677791007
557,2,1,23,0.33995946641601943,1.9371240470440898,0.10499989754150596,3.800589669837549
558,2,2,23,0.10234745669761981,2.1041811529640038,0.10857791959580898,3.444259511979222
559,2,3,23,0.0,1.0331901589771868,0.322425032367326,4.232293964055964
560,2,4,23,0.1385688424289202,0.85306423862002,0.34515964707132457,1.1177820161328589
561,2,5,23,0.5218928752080811,0.744821569201445,0.346130305764332,3.0514677913819184
562,3,1,23,0.33324806601626156,1.8697025850446063,0.109301394990513,3.508485845670416
563,3,2,23,0.800623552488732,2.9095189973955318,0.11056784469182551,4.128512419076032
564,3,3,23,0.36246404478683,0.8002583031501627,0.363622658016691,3.905057918630108
565,3,4,23,0.3058656698060621,2.232981899190705,0.10800731577272488,3.1002383247207494
566,3,5,23,0.4675808308701572,2.3757508639707705,0.10937962683553898,3.862860318667716
567,4,1,23,1.2792119966267075,2.3167922610491365,0.10357229020685688,3.887143347187755
568,4,2,23,0.11590274252130611,1.9547766497262113,0.10198694812614689,3.7584480202236423
569,4,3,23,0.6837660000204059,1.553510641821536,0.24630544647805208,4.923975613225447
570,4,4,23,0.7623981649516924,0.511609708467605,0.39058323973707165,-4.445229771765863
571,4,5,23,0.4833133672995653,2.6709027979338478,0.10500233245548918,3.9775010658496344
572,5,1,23,2.188571392939556,7.311137353398397,0.10621134162886442,5.8918309500454695
573,5,2,23,0.6569395582622777,1.4320420321064353,0.18606756691991955,3.4969173372179925
574,5,3,23,0.5543623016577484,3.1484223998954066,0.12594407538513452,5.31240241125905
575,5,4,23,0.4363694287292209,0.8831401412467157,0.31864966972320696,1.9487077741690002
576,5,5,23,0.33273343472955563,2.1840254559162275,0.10911460533445483,3.9254257152356162
577,1,1,24,0.0,0.8687672544159843,0.106987872633793,15.0
578,1,2,24,0.1363708644862407,1.1011095280387995,0.10754912421698787,7.984692587709242
579,1,3,24,0.7042757808621505,7.812999589860465,0.1625789177605117,12.739304889089025
580,1,4,24,0.7959924925095869,7.451157220658043,0.2187707226661259,12.976007882602667
581,1,5,24,0.6721972080889698,1.406545707726628,0.3146282663393506,6.661000407006281
582,2,1,24,0.39250159488156977,0.9080952149814108,0.10742428148559252,15.0
583,2,2,24,0.3612273437657423,1.109976134882245,0.10443567261394204,8.037844687583268
584,2,3,24,1.1270803252517383,7.778098959092597,0.17749728639387363,13.714973502418044
585,2,4,24,0.89479009128711,7.958445467537608,0.21823515310370312,13.64268436094567
586,2,5,24,0.9134998172257194,1.1686712381602837,0.34918001925071906,6.9901741682728264
587,3,1,24,0.0,0.8889241318498238,0.107979317162192,15.0
588,3,2,24,0.3766360899082014,1.2281370992475944,0.10386297678964906,9.158470460471277
589,3,3,24,2.356394462480263,7.96299731651566,0.18679336282218306,13.346000496153845
590,3,4,24,2.290934442614071,7.963992817637193,0.24540127760535962,14.768805823978417
591,3,5,24,2.1704914582972012,1.0675158831562728,0.3596460181918257,5.9631813511143115
592,4,1,24,0.0,0.9917980214952253,0.10436253648444238,15.0
593,4,2,24,0.5019152307950984,1.1113688853928587,0.10284506029616952,9.153971625461207
594,4,3,24,2.0834174093169886,7.9592585960764,0.18676687599875508,14.15667778299207
595,4,4,24,3.5887663876372873,7.787493388150798,0.21477102244879548,11.793497632546156
596,4,5,24,2.6052840023049053,1.107253853538619,0.33744032989634554,5.83276573819067
597,5,1,24,0.0,0.5491942618933967,0.14227811653912004,15.0
598,5,2,24,0.8658639106313553,1.2395397862341908,0.10220683256506408,9.227892907521692
599,5,3,24,2.118827194374927,1.341254673074519,0.24237678767917886,9.400881264651323
600,5,4,24,4.3821426121229194,7.595374941268361,0.24159020289920258,15.0
601,5,5,24,4.413733732257395,7.023825416033246,0.2548498266263636,11.49275996938133
602,1,1,25,1.5080640108758219,7.209860916210406,0.23392006762688328,14.98640112270551
603,1,2,25,0.0,0.5850903334656294,0.3316715831273642,7.3138190158637535
604,1,3,25,0.022600999685025443,1.0068704638890282,0.3095502078669732,10.298376520858811
605,1,4,25,0.548325145380682,1.9714257487451272,0.30017035190673685,14.86406981737528
606,1,5,25,0.008018292623752447,3.7122770954731377,0.2770464329715359,15.0
607,2,1,25,0.16104266264186362,3.1829013279373948,0.2108891014188653,12.338035724372034
608,2,2,25,1.2239441208862356,7.9546301112835085,0.19235339062808499,12.84543584688033
609,2,3,25,1.4022462970185674,1.6246794342231894,0.3021727424931745,13.603228124865856
610,2,4,25,0.8483954612264903,2.0895816033616343,0.30041815438277986,15.0
611,2,5,25,1.4413219268571598,0.5603281258976756,0.3701871925492227,8.510202493299703
612,3,1,25,0.8994820561521588,7.906009400464254,0.20922477226193809,13.796629053187697
613,3,2,25,0.7333238506835249,0.6450142693116261,0.30299503629807256,2.5857124223532857
614,3,3,25,1.146018957968733,4.9400044689567775,0.2466394099517596,15.0
615,3,4,25,0.7813875014496037,0.5020815029391388,0.36398027188087345,6.696593328583143
616,3,5,25,0.9942527047536626,0.8173640313728443,0.3725385647480246,15.0
617,4,1,25,1.3784894078037477,1.1443973559545424,0.32108406079853835,14.19985424900942
618,4,2,25,1.1062900132131899,7.96641795453756,0.13823679716742515,11.414686880238698
619,4,3,25,1.2591156767481486,1.2370769814586833,0.32658221919029606,11.929986073184272
620,4,4,25,2.576729536092279,1.0106508272922494,0.35287957443012585,13.252216089307199
621,4,5,25,2.162093184525317,0.8980348844735788,0.36964751864352424,15.0
622,5,1,25,2.004811026606723,2.9795120876405834,0.2724537981307225,15.0
623,5,2,25,1.369177830300603,1.5237886732230335,0.28160892044486857,11.835108226047389
624,5,3,25,2.2785099838575085,1.0646600401131132,0.2818924566907525,5.920228273780652
625,5,4,25,2.2657052128662873,0.8870174710449708,0.3336037373325522,13.046532585038772
626,5,5,25,1.5803874454932756,7.977439324924899,0.17410239383711512,13.184133057208776
627,1,1,26,0.06033964932504091,4.335508770145499,0.10778850798583978,14.964480100083458
628,1,2,26,0.3463920212598639,7.806947784484299,0.13849522202387038,14.384795120577508
629,1,3,26,0.7102807432362953,3.3619736780347065,0.23570490328825494,13.571048403001178
630,1,4,26,0.8043268704822673,0.9614589095346697,0.30752977700679773,5.84107122466381
631,1,5,26,1.02409877889624,3.403991469150788,0.25173479740963284,9.912637007437114
632,2,1,26,0.013917521551018672,2.6242831716761397,0.1309676342115066,15.0
633,2,2,26,1.023315926245197,7.323251922384049,0.14326803845502128,14.853693981582238
634,2,3,26,2.035510495498724,7.893241913066702,0.202254463992883,14.166230201620817
635,2,4,26,1.6536479512760263,1.2778254328612375,0.32939691880692046,9.163823774925746
636,2,5,26,1.4114874555237624,5.245740564247891,0.23849784843624472,10.69864940020033
637,3,1,26,0.40623138881328213,3.8998333740337334,0.10981809024287126,14.990851791086374
638,3,2,26,1.578927460485837,1.0493068249092583,0.2586370670991159,11.52637685162782
639,3,3,26,2.2879658823102833,0.839922545403244,0.3268962170148757,11.188285807577946
640,3,4,26,2.0936459939025585,7.283312162409537,0.1956023018063769,11.670330828926728
641,3,5,26,1.942462525845059,1.3139538064025746,0.32274934798790145,7.326619973147276
642,4,1,26,0.9047525455199708,3.9850877705597396,0.10095136886983153,14.687894865639265
643,4,2,26,2.6327457876229374,4.941241575383816,0.19015840697433162,15.0
644,4,3,26,3.2441659178213187,6.1994905865666485,0.22132466400210032,14.561867107719578
645,4,4,26,3.9751623233999203,7.748451224699433,0.2303428848233292,12.313174515939174
646,4,5,26,3.489860726370412,6.304177293256608,0.23870111469033672,10.852631999967178
647,5,1,26,0.9774928648714201,4.044057321989839,0.10106795658288797,15.0
648,5,2,26,2.966380327826846,7.32011888828229,0.15584485188121794,15.0
649,5,3,26,4.664998351665723,6.852510920158707,0.2147518265315536,12.824170842994983
650,5,4,26,4.920613028062133,7.308616609711827,0.2359669031921982,11.837315741417633
651,5,5,26,4.5048162308173945,6.372836082390851,0.18397851043676328,7.761822271474602
652,1,1,27,0.5711706662477648,2.583316092281972,0.10274363680634768,9.911324254240741
653,1,2,27,0.0,2.33484870377848,0.10442076482606921,8.481614783033404
654,1,3,27,0.0,5.60911431119006,0.13583240900899657,13.04502612575329
655,1,4,27,1.0365375473172058,0.9396283694864969,0.25163387165593104,7.751962536282367
656,1,5,27,0.48348907586944206,4.163868777775983,0.10754016378345305,8.083354127403659
657,2,1,27,0.4518735984938592,1.1794830435716586,0.10944750361090538,4.93685285826486
658,2,2,27,0.006107381619442029,0.6540704586373938,0.18256878695570006,1.4711244070578426
659,2,3,27,0.6454240934989127,1.1854122588480447,0.17454010555165633,6.762358388177761
660,2,4,27,0.21952937758856486,0.7378712446082001,0.29811886409162563,6.406427400947546
661,2,5,27,0.0540367252540132,5.216329132981631,0.10628138690264943,8.735340708832014
662,3,1,27,0.0,1.9529681575907336,0.10510775919228954,8.904639062131276
663,3,2,27,0.26364099921238526,0.5766806704248073,0.22254511965901796,5.4432858288671175
664,3,3,27,0.0,1.6580555885079526,0.1563153219739033,8.36869069025964
665,3,4,27,0.0,2.7983916723739837,0.10516637346695612,9.069681252261258
666,3,5,27,0.6878313417840496,2.656749865077737,0.128638175336168,7.243040871632641
667,4,1,27,0.6699134908340514,1.5291012843453506,0.10071417860287507,7.53621538648166
668,4,2,27,0.0,6.2745594805544505,0.10279855217906703,14.06687166133758
669,4,3,27,0.3810465821357139,1.731408401858277,0.10639737340780808,7.124188193582472
670,4,4,27,0.5443380843525691,7.567491244001676,0.10323619929312128,11.461680647994474
671,4,5,27,1.2435086675900535,0.6783853903995145,0.2556529342881423,6.025398574189401
