,v,k,data_prop,data_RT_cor,data_RT_err,pred_prop,pred_RT_cor,pred_RT_err,bias,v_L,v_R
0,-0.01859145549477991,0.4575777767673134,0.4914914914914915,1.0845213849287167,1.065590551181102,0.4914914914914915,1.093938103029261,1.0958969119799493,1.0,2.0,2.0
0,0.02550714903075367,0.6307177204670827,0.5115115115115115,1.0467514677103713,1.0147745901639345,0.5280561122244489,1.032810673642933,1.017035157922993,1.0,2.0,2.0
0,0.03387760703778075,0.5227285520872365,0.5155155155155156,1.0604854368932035,1.0549793388429747,0.526,1.0895773871977599,1.0194465213435817,1.0,2.0,2.0
0,-0.03757065451778696,0.5751505999937545,0.4794794794794795,1.0199373695198326,1.048076923076923,0.4954954954954955,1.0942096069414813,1.0801266950905786,1.0,2.0,2.0
0,-0.012073698179173985,0.6664149471678722,0.495,1.0187676767676765,1.0266138613861382,0.493,0.9949813649585797,1.0035816502414405,1.0,2.0,2.0
0,0.006358172173942863,0.5625950109668211,0.503,1.0544333996023854,1.0414889336016095,0.49198396793587174,1.0918649407961052,1.004278319973651,1.0,2.0,2.0
0,-0.0073476174059126384,0.6387074241913081,0.497,1.0558350100603617,1.0031610337972168,0.515,1.0390051812911563,1.0271238671423863,1.0,2.0,2.0
0,0.6413082253319498,0.2590238238052179,0.7737737737737738,1.0335834411384215,1.0230530973451326,0.779,1.031060787500909,1.097684513227817,0.5,3.0,2.0
0,0.6282391721543099,0.17933297911652285,0.7715430861723447,1.0728441558441555,0.9758771929824559,0.749,1.074740011380297,1.1209645287168464,0.5,3.0,2.0
0,0.6566847785827878,0.16414570133765116,0.7823470411233701,1.059166666666666,1.0116589861751148,0.791,1.0631957494342725,1.1277839570774029,0.5,3.0,2.0
0,0.6737451815054787,0.21846522221363388,0.785,1.0275031847133758,1.0291627906976741,0.77,1.0283311515432374,0.9683386489550327,0.5,3.0,2.0
0,0.6835283985081545,0.26329929898135795,0.787,1.0310673443456158,0.9630985915492953,0.788,1.002681314002832,0.921361307462335,0.5,3.0,2.0
0,0.6380403019492611,0.27655495167894983,0.7715430861723447,1.0318571428571428,1.0055263157894736,0.789,1.0579972467955485,1.1504713467620131,0.5,3.0,2.0
0,0.637855036642551,0.31144777332881646,0.7707707707707707,1.0152727272727269,1.038471615720524,0.794,1.0465404726608984,0.9989486674082683,0.5,3.0,2.0
